chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction	sample
chr5	36491984	36499173	756ef70d-60f8-41fb-bb48-055ab4ad60a4	36491977	36514379	rev	7189	2593	1774	0.001437	0.58046	0.024129	0.589812	-3	left	UWB_Cisp0
chr5	38651920	38658560	ab3f9dee-2d3a-4711-9f74-9f2c8562fda4	38651916	38675408	fwd	6640	2302	3931	0.0192	0.6352	0.044597	0.636364	-3	left	UWB_Cisp0
chr5	40172575	40180508	38d6adb4-c0c2-431d-b30a-43822ae92492	40172569	40187832	rev	7933	1535	6041	0	0.310345	0.011001	0.827283	-3	left	UWB_Cisp0
chr5	42001625	42006708	dab4c4fd-e3f4-450f-be2b-c4031e41041e	42001618	42015903	rev	5083	3108	1298	0	0.581023	0.026946	0.679641	-3	left	UWB_Cisp0
chr5	43689250	43696255	e11657e6-0473-446e-abf2-cd733773db06	43683111	43698546	rev	7005	1671	2602	0.131818	0.331818	0.025921	0.885402	-1	left	UWB_Cisp0
chr5	45541510	45546671	84b5ede9-b968-43f6-b25a-a4250f9d77d5	45538028	45553644	rev	5161	1142	1118	0.058824	0.542484	0.010152	0.629442	-3	left	UWB_Cisp0
chr5	49656281	49659836	b75c9ab1-058b-4841-8ebf-80de189f128e	49656261	49661871	fwd	3555	1427	1511	0.22658	0.514161	0	0.875332	-3	left	UWB_Cisp0
chr5	49657987	49661674	4d3cdf72-f618-4a84-b327-e17076266c4f	49656261	49661679	fwd	3687	1488	1714	0.12297	0.491879	0.149915	0.667802	-3	left	UWB_Cisp0
chr5	54388164	54392735	76f6a01c-eea3-49f0-a62f-784f84b94e78	54388160	54401055	fwd	4571	2605	1415	0.001504	0.742857	0.105769	0.653846	-3	left	UWB_Cisp0
chr5	55455879	55467772	457fc0eb-0301-482f-ba2c-a473fdec077b	55451487	55471018	fwd	11893	2199	9392	0.021138	0.622764	0.038715	0.514298	-3	left	UWB_Cisp0
chr5	57419187	57426218	3dd6d528-67ac-40c3-95b2-213e29a7c3a4	57410861	57431413	fwd	7031	1653	3312	0	0.563169	0.009868	0.514254	0.342614	left	UWB_Cisp0
chr5	62880162	62887090	24697b4e-2cea-451b-b9f9-4f3f1dee515b	62879938	62891618	rev	6928	1302	3113	0	0.6775	0.003517	0.902696	-3	left	UWB_Cisp0
chr5	63677486	63682857	c734b249-4ccf-4ba6-a4cc-da33696fce7e	63666215	63686787	fwd	5371	2199	2236	0.058583	0.674387	0	0.892815	0.239651	left	UWB_Cisp0
chr5	63762425	63772368	e88e0df6-e335-4dc2-a48e-34f78acff50b	63762411	63775448	rev	9943	2963	4241	0.044248	0.638432	0.044822	0.858578	-3	left	UWB_Cisp0
chr5	72677591	72683450	fc8a878c-1441-4d3e-a3ce-08ba8a619f62	72676680	72683456	rev	5859	1362	2116	0.065817	0.825902	0	0.943925	-3	left	UWB_Cisp0
chr5	77012581	77021727	8b1d6192-2a68-4253-ad77-9a798c0861a8	77012572	77021734	rev	9146	1649	7257	0.009852	0.926108	0.016264	0.922129	-3	left	UWB_Cisp0
chr5	80315301	80324605	60861d17-ed3f-4477-8a0a-9a11413733b8	80314211	80330817	fwd	9304	2027	6602	0.107623	0.625561	0.000576	0.839286	-3	left	UWB_Cisp0
chr5	82912239	82917830	db7f9e81-b0e5-4ed1-a870-f0a96a576090	82908170	82917847	fwd	5591	2025	3236	0.034483	0.780172	0.001021	0.953013	-3	left	UWB_Cisp0
chr5	84646155	84649592	0c43b0c3-94fb-424a-8aef-8486b9c63fd1	84641712	84669544	fwd	3437	1267	1911	0.009975	0.486284	0.013566	0.715116	-3	left	UWB_Cisp0
chr5	92589002	92599493	d4e7ebf3-04cf-4037-8bf1-d60c42b7faae	92588929	92604658	rev	10491	3683	6614	0.033898	0.826473	0.000988	0.882905	-3	left	UWB_Cisp0
chr5	94463070	94470914	8145eee3-a07d-4589-8282-990a65e76fe1	94459960	94482823	fwd	7844	1729	3500	0.015564	0.476654	0	0.89	-3	left	UWB_Cisp0
chr5	102835902	102842178	4c50a1f6-5f35-45d6-a353-246ec67dd7d1	102835894	102845341	rev	6276	1544	4321	0.001862	0.268156	0	0.832714	-3	left	UWB_Cisp0
chr5	111879851	111884967	666fa387-6408-404f-bad9-3c05e4dd79e7	111879807	111886854	fwd	5116	3471	1173	0.009375	0.673438	0.05949	0.847025	-3	left	UWB_Cisp0
chr5	124420223	124426323	5eb946da-ccbe-447f-aab5-fa8987d68a9b	124420209	124430638	fwd	6100	3763	2109	0	0.557201	0.026128	0.705463	-3	left	UWB_Cisp0
chr5	139052948	139056827	ffdf0192-c04c-48e6-92ca-9c9d9adce087	139050704	139060552	fwd	3879	1094	2113	0.160714	0.464286	0.043796	0.589416	-3	left	UWB_Cisp0
chr5	141662563	141669812	e024c294-0a45-4d44-a29b-67408da5b451	141658259	141672600	fwd	7249	2991	4054	0.050847	0.310734	0.045989	0.608556	-3	left	UWB_Cisp0
chr5	143036430	143041787	d8fc72ad-eec2-48c9-9425-80adfb457db6	143031187	143046961	rev	5357	1236	3828	0.077348	0.337017	0.005941	0.806931	-3	left	UWB_Cisp0
chr5	145391259	145403015	6b4172e6-6425-4f54-901c-3bda13a6aa5e	145391254	145405290	fwd	11756	1808	5964	0	0.194296	0.07956	0.5511	-3	left	UWB_Cisp0
chr5	148825022	148827738	1e4771f5-f3c6-4695-8f5c-d4489675b62c	148825015	148834222	fwd	2716	1231	1057	0	0.452107	0	0.688889	-3	left	UWB_Cisp0
chr5	148751745	148759375	2ee8cbee-461a-4461-a847-d33046334ef8	148751377	148778198	fwd	7630	3883	3291	0.026136	0.563783	0.019386	0.659128	-3	left	UWB_Cisp0
chr5	149298319	149310056	ac4bb7a8-f7e0-47ac-9f68-f05dc56f480a	149298313	149310890	rev	11737	1486	7321	0	0.395161	0.00112	0.901401	-3	left	UWB_Cisp0
chr5	152946079	152956801	9d01f12a-7451-49b5-8fdf-0a581475fbf4	152946065	152956808	fwd	10722	2118	8263	0.045255	0.757664	0.03436	0.834003	-3	left	UWB_Cisp0
chr5	153305150	153312063	aedd9e48-f977-47bc-876f-c3161a6fbfea	153305146	153316298	fwd	6913	4063	1965	0.015896	0.58526	0.052991	0.726496	-3	left	UWB_Cisp0
chr5	153604061	153609101	43768f4f-0e81-4822-a309-d9cefb3105f7	153601431	153610893	rev	5040	4029	705	0.008214	0.830595	0.076555	0.727273	-1	left	UWB_Cisp0
chr5	154668982	154676749	247ac5cf-6ae8-4422-96ba-7c38b4a26adc	154668978	154683949	fwd	7767	4872	2690	0	0.463941	0.001647	0.747941	-3	left	UWB_Cisp0
chr5	156491562	156497703	4c1cec81-704f-40d2-9965-c578af07634a	156489709	156497988	fwd	6141	1478	4395	0	0.66129	0.020833	0.83631	-3	left	UWB_Cisp0
chr5	161897113	161902381	7ab1cf4c-632b-47d7-8a29-d5726320c32f	161897106	161907899	rev	5268	2709	2192	0.019691	0.50211	0.056552	0.777931	-3	left	UWB_Cisp0
chr5	162116030	162127267	b8a0ffdc-8f9b-4dab-900c-15d5824c7ee8	162115247	162130744	rev	11237	3630	5875	0.007149	0.7605	0.000569	0.908936	-3	left	UWB_Cisp0
chr5	167965130	167970126	c5a14ff1-32b2-4bab-abd4-cf9ea63b1cb7	167963921	167986556	fwd	4996	1046	3646	0.007194	0.579137	0.007722	0.690154	-3	left	UWB_Cisp0
chr5	169915388	169923291	0bb30150-eb7c-4c0d-9b81-7c1430359c76	169912294	169923722	rev	7903	1429	6250	0.012225	0.711491	0.004364	0.913257	-3	left	UWB_Cisp0
chr5	172513584	172516342	53007130-b20e-48b0-8c15-1ec9f11f7272	172513208	172522078	rev	2758	1351	1146	0.019643	0.546429	0.003145	0.698113	-3	left	UWB_Cisp0
chr5	175584715	175591322	3220af28-ea7f-4e8a-8a7e-a693fcb85067	175584218	175613501	rev	6607	1616	4733	0.03794	0.455285	0.031422	0.575805	-3	left	UWB_Cisp0
chr5	176117935	176123220	9a8a9fff-8d03-49d4-816e-cf06e7ca6702	176117925	176129885	fwd	5285	1354	3372	0	0.494012	0.026393	0.783969	-3	left	UWB_Cisp0
chr5	176767246	176771825	11f93d25-0f8e-447f-a47e-367b0be70767	176760910	176771829	rev	4579	1277	3039	0	0.875706	0.0366	0.720189	-3	left	UWB_Cisp0
chr5	177292234	177296158	91257d2d-98db-4f26-8347-9418675660f2	177292227	177311060	fwd	3924	2035	1253	0	0.656934	0.078212	0.734637	-3	left	UWB_Cisp0
chr6	7554762	7561963	0d3f07a4-7dd5-4121-ace0-42a1c4a95356	7554214	7561968	rev	7201	2975	3066	0.036568	0.492264	0	0.854501	-3	left	UWB_Cisp0
chr6	17421900	17427766	72f04020-f154-4d01-ae7a-5937327b3752	17421885	17427771	rev	5866	2717	1531	0.046322	0.889646	0.126794	0.801435	-3	left	UWB_Cisp0
chr6	17958563	17966675	6682087e-9ee3-46fb-9cc2-91983df81444	17957756	17970701	fwd	8112	1646	5024	0	0.485417	0.027481	0.790076	-3	left	UWB_Cisp0
chr6	19414376	19427394	541c0925-fbf5-4418-a483-e32cddb8bc69	19414371	19429782	fwd	13018	2820	7216	0	0.609354	0.00357	0.85839	-3	left	UWB_Cisp0
chr6	19577086	19581521	33a64a98-1ec9-4da9-8bd4-5e78ff1ed45b	19577080	19585378	fwd	4435	2947	1179	0.014765	0.55302	0.030928	0.680412	-3	left	UWB_Cisp0
chr6	27160968	27168169	2ec7d11d-5772-4464-a828-e6a1b6c9343c	27159840	27179817	rev	7201	719	5301	0.042328	0.857143	0.039216	0.83618	-3	left	UWB_Cisp0
chr6	39736193	39740835	30b71824-7fc7-409a-95ec-393643bb66ba	39736188	39748893	rev	4642	1849	2479	0	0.592391	0	0.868106	-3	left	UWB_Cisp0
chr6	40996231	41004352	22686fc9-864f-49c9-9519-573e88f319b0	40996214	41006583	fwd	8121	1651	6250	0.009195	0.537931	0.061889	0.605863	-3	left	UWB_Cisp0
chr6	41998860	42004591	db2c81d2-8f98-404d-b239-323908e55a3e	41995468	42007250	fwd	5731	2056	1206	0	0.65625	0.028571	0.920635	-3	left	UWB_Cisp0
chr6	42364574	42368654	f9c2e788-df5b-456f-a0c8-603d4cfcf4e4	42364563	42370419	fwd	4080	1133	2570	0.030075	0.413534	0.007067	0.681979	-3	left	UWB_Cisp0
chr6	42436998	42444839	8e169db9-3f18-47fd-b865-35c41372f424	42435821	42444844	fwd	7841	2354	5111	0.142857	0.705263	0.047327	0.863278	-3	left	UWB_Cisp0
chr6	49446276	49452270	16fd4323-a08a-43c4-b709-0421542c032e	49446271	49456876	rev	5994	1352	4353	0.041841	0.658996	0.025806	0.763226	-3	left	UWB_Cisp0
chr6	55603925	55614348	c961ab88-3b52-4430-81fd-c0e95593306a	55603917	55617576	fwd	10423	1590	8522	0	0.469543	0.025951	0.593736	-3	left	UWB_Cisp0
chr6	60857759	60862515	48232871-800e-49bc-acc2-41a87a2f50b5	60857281	60871776	fwd	4756	1010	3296	0	0.222749	0.0138	0.753715	-3	left	UWB_Cisp0
chr6	62088733	62099136	7ce0cc03-e9fd-4d61-84f6-8f0f9945997e	62088727	62099142	rev	10403	1494	6428	0.059347	0.738872	0.043527	0.787388	-3	left	UWB_Cisp0
chr6	62927480	62935278	eced81f8-2ed4-4bad-9ec3-5de57e7c096d	62927476	62938426	fwd	7798	1685	3987	0.001418	0.531915	0.003404	0.716596	-3	left	UWB_Cisp0
chr6	63029732	63040379	3dd8da40-a437-4b5a-857a-1418e681a541	63029009	63041279	fwd	10647	1833	7946	0.022971	0.652374	0.012408	0.868941	-3	left	UWB_Cisp0
chr6	63406946	63411905	8d6112d6-4da2-43ef-8238-bc93fd31b27b	63406893	63422919	fwd	4959	2092	2604	0	0.639399	0.043339	0.597111	-3	left	UWB_Cisp0
chr6	65652710	65661929	4caa4a68-f055-441e-b776-093aa22ea008	65652059	65671724	rev	9219	4314	4609	0.012712	0.345339	0.071031	0.662256	-3	left	UWB_Cisp0
chr6	70964723	70971902	ed0490f0-7259-42a1-a6e8-de42263df43d	70964715	70974785	fwd	7179	4540	2320	0.054331	0.728346	0.094151	0.778887	-3	left	UWB_Cisp0
chr6	74683038	74691512	663abba3-03e5-4079-8dbc-95a8c9b12321	74681210	74692400	rev	8474	3133	1839	0.009137	0.827411	0.001558	0.923676	-3	left	UWB_Cisp0
chr6	79986656	79993975	ee1579c4-cab3-4698-94ee-138f530e7762	79986651	79999232	rev	7319	4086	2931	0.009764	0.811229	0.071565	0.770038	-3	left	UWB_Cisp0
chr6	81239120	81244037	d0c7f22e-0a4c-4c52-8881-9a4aa8733d1a	81239114	81248378	fwd	4917	1838	2521	0	0.495637	0.005457	0.828104	-3	left	UWB_Cisp0
chr6	82125381	82129889	4a1adadf-0ac6-440f-a4d2-3c177ba63009	82125374	82135757	fwd	4508	1323	2859	0	0.62844	0.009574	0.823325	-3	left	UWB_Cisp0
chr6	83287659	83297377	822ca1cf-d3c7-403c-9da1-ade60f3c79bd	83287152	83297383	fwd	9718	3164	4744	0	0.687045	0.001062	0.87573	-3	left	UWB_Cisp0
chr6	84938368	84948460	08e95e12-1c76-48f0-9396-a8fd87b0f1dc	84936312	84958791	rev	10092	2309	6876	0.028143	0.508443	0.014314	0.836581	-3	left	UWB_Cisp0
chr6	90970091	90982396	8ef0dd5b-9cfd-4cfd-9fc5-12571abf346b	90970086	90982403	fwd	12305	2574	9396	0.038769	0.763968	0.012061	0.913853	-3	left	UWB_Cisp0
chr6	91844639	91856300	07778843-33de-4e0b-847b-8fd072e13d5f	91842705	91859054	rev	11661	1006	10342	0.039755	0.535168	0.016384	0.876829	-3	left	UWB_Cisp0
chr6	93731745	93741426	c0ab225b-0d03-4be7-9fc8-decf58667837	93718389	93743526	rev	9681	2749	6430	0.053388	0.673511	0.076772	0.816437	0.237081	left	UWB_Cisp0
chr6	97048698	97053870	f40394e5-9e97-4207-bdba-690f888cdc24	97048693	97056086	rev	5172	3549	1209	0.052376	0.604268	0.07563	0.736695	-3	left	UWB_Cisp0
chr6	97317355	97322767	70cc2a9c-c858-4029-b34d-1d2694496d3b	97317348	97333584	fwd	5412	3086	1428	0.005198	0.516632	0.059957	0.627409	-3	left	UWB_Cisp0
chr6	98221914	98229668	6b85a57a-288d-48ec-a2c0-1bfd718c4574	98221904	98231834	fwd	7754	3168	4118	0	0.678307	0.045105	0.673267	-3	left	UWB_Cisp0
chr6	100424764	100435123	47873f4c-da51-4cd3-9d1b-9a3b995c6b59	100424756	100435798	rev	10359	2802	7310	0.006775	0.781843	0.060202	0.869026	-3	left	UWB_Cisp0
chr6	104642172	104653892	317ca602-c91a-4c60-a746-c106b490205c	104642167	104655556	rev	11720	4340	7126	0	0.578199	0.015481	0.702467	-3	left	UWB_Cisp0
chr6	106007161	106015050	d31f1d22-8983-41d4-9f70-7cf722ee9b71	106007144	106015058	fwd	7889	3467	3999	0.043575	0.785475	0.088368	0.794409	-3	left	UWB_Cisp0
chr6	110186242	110190438	45b65887-d628-49aa-a887-77ce89643600	110184975	110194314	fwd	4196	1018	2827	0	0.437908	0	0.773987	-3	left	UWB_Cisp0
chr6	114356288	114364582	6a7025fd-3bb8-4945-a4c3-a3f2bf7b8152	114356273	114366773	fwd	8294	2997	2901	0.003996	0.675325	0.041397	0.708926	-3	left	UWB_Cisp0
chr6	118907965	118920027	40abbc98-fcc2-4299-8936-9d014b3f9b55	118907954	118927694	fwd	12062	5513	4672	0	0.790875	0.005402	0.87576	-3	left	UWB_Cisp0
chr6	120843922	120852583	dc334129-96e2-46a5-9886-4f43b6480810	120841761	120858397	rev	8661	1178	7223	0.008219	0.726027	0.002761	0.959503	-3	left	UWB_Cisp0
chr6	127045625	127051895	15572d45-c859-4651-a8e7-222a1dc1e1dc	127042775	127051899	rev	6270	1168	4809	0.022403	0.812627	0.020115	0.820115	-3	left	UWB_Cisp0
chr6	129369407	129379075	1032e358-e26d-418a-af93-49518a8ec48b	129369401	129393394	rev	9668	2528	4941	0.04401	0.756724	0.048925	0.760563	-3	left	UWB_Cisp0
chr6	133556090	133562305	f4ee1aeb-ca44-4a22-b664-245d1001b6c7	133556083	133568306	rev	6215	1358	4656	0.002688	0.69086	0.012325	0.743632	-3	left	UWB_Cisp0
chr6	134877785	134885567	e8bafe5c-4554-4d6f-bcc0-86407a6234c4	134877779	134885572	rev	7782	3481	4024	0.052137	0.716239	0.009132	0.919635	-3	left	UWB_Cisp0
chr6	143143827	143149606	6b529d31-b428-42f5-840e-db20118b350f	143143821	143160001	rev	5779	1411	4013	0.009592	0.398082	0.005348	0.765597	-3	left	UWB_Cisp0
chr6	151004948	151009899	9bf7a552-3bcb-4f55-8dda-7046fabf3960	151001142	151016931	rev	4951	3114	1472	0	0.695548	0.02	0.685	-3	left	UWB_Cisp0
chr6	152444555	152453524	4e340553-92a9-4221-bfc7-b5278b52cdd5	152443318	152456343	rev	8969	2192	5453	0.035	0.676667	0.004217	0.90241	-3	left	UWB_Cisp0
chr6	160724049	160728404	d1ffbcb8-a260-41d4-a30e-fa389d8037c9	160724044	160737594	fwd	4355	1566	2407	0	0.660891	0.010204	0.748299	-3	left	UWB_Cisp0
chr7	878395	885054	0bbafe77-83fe-40bb-a1c8-ad8772a0fff8	862965	885061	fwd	6659	1645	4334	0.063536	0.676796	0.067164	0.73041	-1	left	UWB_Cisp0
chr7	5137039	5143324	0e1174d9-ff7c-4b9c-8bdd-f00335cdb2cd	5136500	5145354	fwd	6285	2793	2707	0.001473	0.799705	0.032534	0.799658	-3	left	UWB_Cisp0
chr7	5196475	5207490	a22b46fe-2879-4e7d-82d6-bd7ebfdf1d91	5195890	5207494	rev	11015	1928	5649	0.05787	0.747685	0.00073	0.867153	-3	left	UWB_Cisp0
chr7	12208112	12215165	b854b061-15f8-4ce5-86b5-1a2a9580ac5c	12208105	12220537	rev	7053	1982	4811	0	0.638838	0.004494	0.850187	-3	left	UWB_Cisp0
chr7	25836259	25840170	80e2c319-b17a-4aac-b98d-a51a50ee0f32	25836253	25842851	fwd	3911	1785	1837	0	0.624709	0.028986	0.720497	-3	left	UWB_Cisp0
chr7	31710518	31719708	5546c34d-856b-42a3-8e9b-32ffeef70a4f	31710253	31733211	fwd	9190	3463	4971	0.002347	0.494131	0.032576	0.706818	-3	left	UWB_Cisp0
chr7	40962679	40969112	5063a226-b78d-404d-8aff-9685ca416550	40956937	40981809	rev	6433	2764	2477	0	0.644068	0	0.873016	-3	left	UWB_Cisp0
chr7	43800820	43809921	58c46c4e-22d7-4c14-9f98-e1024f8e0b27	43794785	43809930	fwd	9101	2487	6285	0.03125	0.685855	0.031947	0.726944	-3	left	UWB_Cisp0
chr7	52436722	52446949	60e443e9-09d4-4ef4-8071-62033caefe9e	52435794	52453292	rev	10227	2245	6791	0.074	0.606	0.050146	0.794752	-3	left	UWB_Cisp0
chr7	52739056	52757374	3305c9ba-dab0-4eb6-bc2a-02b5cef6b2a8	52738085	52779534	rev	18318	2052	15987	0.038397	0.629382	0.016949	0.638285	-3	left	UWB_Cisp0
chr7	65084106	65089396	58c80f51-8b5f-4e8c-a607-075f79bbe49b	65080086	65094065	fwd	5290	2326	2614	0.006693	0.635877	0.018462	0.764615	-3	left	UWB_Cisp0
chr7	65710688	65714299	5bfeea6a-7e60-463c-bc65-f4f4ef610b6e	65701569	65716831	rev	3611	1355	1794	0	0.417323	0.006316	0.692632	-3	left	UWB_Cisp0
chr7	84253707	84260758	dc6fed81-4cfe-416c-8a97-ef89265bd92d	84253692	84260861	fwd	7051	2231	4128	0.115702	0.636364	0.03751	0.881085	-3	left	UWB_Cisp0
chr7	90309724	90317864	f1c1fc08-5658-4169-acd2-4f776784f33d	90309718	90318968	rev	8140	4106	3771	0.037369	0.825859	0.028336	0.907678	-3	left	UWB_Cisp0
chr7	91818431	91830315	f6e23bc2-4f36-44fc-85f1-6442046de4de	91814986	91834412	rev	11884	3094	8563	0.004592	0.789897	0.024316	0.824215	-3	left	UWB_Cisp0
chr7	97836670	97842046	520ca6c5-c319-466d-ba3b-e9b214a793a2	97834115	97842092	rev	5376	1355	3497	0.017722	0.177215	0.006316	0.578947	-3	left	UWB_Cisp0
chr7	99152129	99157193	31f9c158-a332-49ce-bfb4-a28e4e35729e	99145243	99170127	rev	5064	1029	3712	0	0.51073	0.007035	0.803015	-3	left	UWB_Cisp0
chr7	102161647	102168665	a69d0f05-c5f2-43c9-956a-76d88977c1c7	102157243	102170269	fwd	7018	1485	2355	0.095395	0.516447	0	0.95122	-3	left	UWB_Cisp0
chr7	105874514	105881761	35fece19-63c4-489a-85f0-00f60c0c76f3	105869548	105883311	fwd	7247	3746	2340	0.003784	0.705771	0.048327	0.728625	-3	left	UWB_Cisp0
chr7	106725720	106730385	df693288-9fb0-4e40-913a-20527c0ba753	106724537	106753807	fwd	4665	1004	2848	0	0.323194	0.001733	0.570191	-3	left	UWB_Cisp0
chr7	107575433	107583994	74c92f18-9660-4101-9d45-72f7426c601f	107575428	107590436	rev	8561	3538	4718	0.000966	0.618357	0.033449	0.807666	-3	left	UWB_Cisp0
chr7	109953948	109958481	806959a7-93d1-4abc-95ee-dd48fc39d6b4	109953940	109962903	rev	4533	2202	1098	0.032258	0.662757	0.109244	0.605042	-3	left	UWB_Cisp0
chr7	109963806	109970123	30837178-3f60-4893-a736-894a9af9698b	109963801	109973580	rev	6317	1821	4271	0.031621	0.620553	0.018629	0.815201	-3	left	UWB_Cisp0
chr7	110961010	110967342	a3ecc3b7-5f35-492b-9ec9-ea242285e32b	110961005	110967349	fwd	6332	1799	4101	0.017361	0.543403	0.020376	0.825235	-3	left	UWB_Cisp0
chr7	115403473	115411454	bf7c6603-98ef-47eb-865c-617b03d45891	115403467	115412084	fwd	7981	3900	3810	0.007036	0.592788	0.017905	0.863921	-3	left	UWB_Cisp0
chr7	116064787	116081486	77ee36aa-39be-426f-9348-38cd3e7381f0	116064777	116088610	fwd	16699	6346	9138	0.036585	0.367378	0.016218	0.629193	-3	left	UWB_Cisp0
chr7	120153648	120159033	181ab05a-544a-493c-965d-cf000ea33698	120153643	120177736	rev	5385	3297	1827	0.005252	0.375	0	0.896853	-3	left	UWB_Cisp0
chr7	121333463	121342929	8f01bcc2-eb09-4d38-a546-77c684a531e2	121333329	121343015	fwd	9466	4356	2320	0.003826	0.800306	0.041772	0.674684	-3	left	UWB_Cisp0
chr7	125637664	125644271	9be1f8fd-e6d6-4dbd-80e1-6ebfb44af0d1	125637614	125645312	rev	6607	2063	4254	0	0.715436	0.020924	0.908369	-3	left	UWB_Cisp0
chr7	126754009	126759522	b2f086fa-59d9-4617-8875-ad8e67490ec2	126753991	126759701	fwd	5513	3001	2216	0.021991	0.613426	0.04978	0.642753	-3	left	UWB_Cisp0
chr7	127314474	127328744	8fdfc53c-e5d0-4aff-8f3c-49391611ec6a	127306626	127338338	fwd	14270	1146	12770	0.04	0.511429	0.047746	0.68535	-3	left	UWB_Cisp0
chr7	129330980	129338152	157cbd85-d3bf-4efb-8fe5-e56d5f4eb720	129330973	129340516	fwd	7172	1980	4865	0.053422	0.499165	0.056319	0.79739	-3	left	UWB_Cisp0
chr7	129964477	129970767	a49cc4cd-22c9-4f16-b1a7-8cd7c9e9d1dc	129964472	129970773	rev	6290	1733	2761	0.002833	0.787535	0.059006	0.810559	-3	left	UWB_Cisp0
chr7	131430208	131434393	35ffceb3-2a30-450a-89f0-bab71b2cc9af	131423724	131435971	fwd	4185	2707	1109	0.002153	0.621098	0.036424	0.486755	0.11335	left	UWB_Cisp0
chr7	134600524	134610660	ff29e87b-e4b7-427e-baec-c05e240300d3	134594815	134610961	fwd	10136	3665	6028	0.019266	0.756881	0.024684	0.812763	-3	left	UWB_Cisp0
chr7	135265508	135275441	6f181a50-7c0f-4164-8a04-c7f72ba1faee	135265499	135281189	fwd	9933	1344	7986	0.005882	0.341176	0.031033	0.574104	-3	left	UWB_Cisp0
chr7	137189414	137198819	ed20ef4b-cbd4-4d98-91bb-e760df1791b9	137187301	137199814	fwd	9405	3778	3586	0.096683	0.678899	0.044331	0.629156	-3	left	UWB_Cisp0
chr7	138634479	138647027	83a0e98d-4578-4875-ab3d-c5515c93e88b	138631970	138647526	fwd	12548	2171	10056	0.037037	0.672222	0.081596	0.729933	-3	left	UWB_Cisp0
chr7	138962531	138969971	677ab7ef-3e17-44a9-886e-94b9b779dd2e	138962523	138969975	rev	7440	3844	3355	0.054183	0.826996	0.032922	0.860082	-3	left	UWB_Cisp0
chr7	142665255	142670643	290c2237-7f1a-4c69-9b30-06f3d04667ec	142660144	142676747	fwd	5388	1574	2528	0.026549	0.628319	0.011513	0.916118	-3	left	UWB_Cisp0
chr7	144137307	144143383	e96fdafd-94b9-4328-ab38-52ee7ac8cf18	144135722	144147824	rev	6076	3598	2214	0.078747	0.573243	0.011268	0.715493	-3	left	UWB_Cisp0
chr7	145515969	145522980	6e514b85-f2a8-4e74-a85e-d72435f069a1	145515964	145526758	fwd	7011	1597	3830	0.040161	0.600402	0.015138	0.796972	-3	left	UWB_Cisp0
chr7	147519273	147528729	5b7f11b6-2253-4e84-917a-0bbeccf2fbdb	147516720	147530742	fwd	9456	4013	4636	0.026364	0.759091	0.052591	0.819799	-3	left	UWB_Cisp0
chr7	151051881	151055181	30ab3ce2-46d6-4fd4-8f16-5dff762c0360	151051024	151064478	rev	3300	1769	1143	0	0.349462	0.018605	0.646512	-3	left	UWB_Cisp0
chr7	153652178	153657854	ad001865-61c0-4acd-a07b-ba4d5d54c9a7	153648009	153659685	rev	5676	1625	3060	0.043299	0.635052	0	0.93953	-3	left	UWB_Cisp0
chr7	154847127	154854722	bc24e3a2-213b-44c6-a86c-0779aeb2eb1b	154846260	154854735	fwd	7595	3987	1076	0.065527	0.317189	0.011019	0.449036	-3	left	UWB_Cisp0
chr8	24364143	24370948	68d35bf0-ff29-4943-b852-5e1b9b75cf0e	24352589	24370958	rev	6805	1709	4698	0.050109	0.764706	0.023031	0.860327	-3	left	UWB_Cisp0
chr8	28105350	28114201	c37849b3-392e-4df6-8b8c-c9f141ad67a3	28096993	28122084	rev	8851	2462	6098	0	0.687407	0.02472	0.845203	0.076314	left	UWB_Cisp0
chr8	30628454	30631669	58449146-c900-4709-9524-601d74f770f5	30623486	30632043	fwd	3215	1081	1803	0	0.417722	0.014315	0.828221	-3	left	UWB_Cisp0
chr8	33440732	33449744	a3c33589-013f-48c2-aae4-2397bda36bb7	33440725	33449933	rev	9012	2501	4958	0.04096	0.524011	0.02116	0.631661	-3	left	UWB_Cisp0
chr8	35019440	35023480	32245596-e000-4556-91e0-5d5f016382a4	35005786	35033284	fwd	4040	2653	1090	0	0.514644	0	0.894198	-1	left	UWB_Cisp0
chr8	49080126	49087843	a3152c0c-f869-4ad7-8e9f-e74a58fc61f8	49075937	49090484	fwd	7717	2190	4975	0	0.942257	0.00883	0.753495	-3	left	UWB_Cisp0
chr8	51465484	51469835	374a33c0-b6d1-4822-93f9-3f3d0fb6987b	51465477	51480269	rev	4351	2206	1404	0.091667	0.495	0.010169	0.813559	-3	left	UWB_Cisp0
chr8	51597105	51601585	f8d30228-85f3-4d45-9c10-23774518a9e9	51594883	51616463	fwd	4480	2509	1547	0.019417	0.416397	0.008418	0.787879	-3	left	UWB_Cisp0
chr8	51727502	51739975	06153736-6122-489c-980b-8dac8df8407d	51725691	51753220	fwd	12473	4517	7493	0.005025	0.647404	0.037962	0.668831	-3	left	UWB_Cisp0
chr8	52803965	52811579	5f8d2754-b2fc-4b3e-b350-c2c085c1cc58	52800737	52812616	rev	7614	2147	3711	0.042339	0.657258	0.001838	0.922794	-3	left	UWB_Cisp0
