chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr4	177282389	177305492	fc77108e-3cb8-4acc-90a8-1ccc5a498096	177282384	177307408	fwd	23014	-3	right
chr4	177890494	177897242	52520da9-4a47-4d65-b177-603026d28e7b	177863179	177898018	rev	6740	-3	right
chr4	178237573	178243811	a535e148-8394-4870-b00c-6f30cb5636c6	178234067	178243815	rev	6238	-3	right
chr4	181840702	181849112	9c46cc78-ebc1-4875-bd64-9ea9b8f50ac9	181835086	181849400	fwd	8423	-3	right
chr4	182035364	182043323	72085a94-ed4f-4c2c-9353-24a059265b41	182029618	182044092	fwd	7670	-3	right
chr4	185124759	185137934	f5287d78-6b40-4073-87af-1d088f58a22b	185123557	185137942	fwd	13091	-3	right
chr4	187229156	187242906	ef1ef889-3062-4258-a3fd-67a5baadd8ee	187227081	187265364	rev	13669	0.211176	right
chr4	187426363	187450445	74372f43-c630-4713-9e51-0d6d7c9c21d8	187421087	187452645	fwd	24310	-3	right
chr4	187498409	187512704	09017d81-af66-4b9d-a2d6-c8ef03c4dd14	187492346	187516230	fwd	14178	-3	right
chr5	2268468	2281010	8332b278-194a-4c76-82f8-fe62195e21cf	2265415	2281026	rev	12476	-3	right
chr5	2798392	2813563	7daec24e-d862-4120-b2dc-b1de51515dc2	2798381	2813843	fwd	15054	-3	right
chr5	12139711	12151386	080f8d57-0fef-4732-bf04-166ce1be15d4	12138908	12151394	rev	11642	-3	right
chr5	14773666	14789877	23f31ed0-e180-4948-a782-db45dd55b33c	14773660	14789884	rev	16079	-3	right
chr5	15521085	15537681	b57b457a-b8dd-4437-b270-1f6d38913744	15521079	15537686	rev	16510	-3	right
chr5	17818676	17826925	11e921e8-8450-4438-9b4f-57f2c8b059d1	17818666	17826929	rev	8220	-3	right
chr5	20955560	20974958	67773047-8b0a-4e4c-b983-d83430231ba8	20945673	20977035	rev	19393	-3	right
chr5	21370887	21382883	21f2f262-e2d3-4e02-89be-f596decaa4ff	21370881	21382920	rev	11953	-3	right
chr5	22490535	22501022	1d4869aa-b8fe-412a-aa05-27ee628d61c1	22464002	22515028	fwd	10484	-1	right
chr5	27655387	27673012	a8dc16df-dc1b-4bb7-82ef-fde682f311f4	27643938	27674310	fwd	17608	-3	right
chr5	32409260	32420372	d79417d7-8791-4f5d-8812-4d8c927cb9ea	32409252	32420984	fwd	11106	-3	right
chr5	34746759	34760879	3b45b5af-278d-4edb-b317-91ae148cf5c5	34728625	34763065	fwd	14027	-3	right
chr5	37053467	37073748	67c5371f-1b63-4b9f-9a90-4d574c2974ca	37046744	37076578	rev	20186	-3	right
chr5	37156660	37168882	a482c8e7-3c4a-4877-8ad8-11adae0deb34	37156655	37168888	fwd	12179	-3	right
chr5	37435409	37451348	c940f454-56d0-41b9-b608-c4e22ed64fd4	37435261	37459043	fwd	15797	0.165705	right
chr5	38765686	38772319	495c9f09-ea98-4a77-873c-69eb4b1d4d45	38761544	38772340	fwd	6651	-3	right
chr5	39350430	39358639	d3005f96-4e62-4017-8218-269e09d0b1f4	39346928	39358950	fwd	8222	-3	right
chr5	41590189	41601481	8be13bc4-a628-41ff-bd2e-abab731a0d4c	41571004	41619378	rev	11248	0.644044	right
chr5	41864221	41879364	d00227ee-9757-4ca6-badf-a23a1788b7b9	41861451	41879381	rev	15124	-3	right
chr5	43177769	43185952	472184db-6a52-4c81-bf8e-89e35784bbc5	43174582	43185960	rev	8170	-3	right
chr5	43589214	43597637	ed9cc195-49cb-4db4-945d-695fdc68a40b	43589062	43597643	fwd	8400	-3	right
chr5	45689942	45703734	91b4a13b-c3f5-40a8-a0d2-9684f31f42b4	45686902	45703738	rev	13705	-3	right
chr5	51254808	51261609	72714618-55e1-4976-ba94-fef5dc6a5569	51251594	51261615	fwd	6780	-3	right
chr5	53036737	53052423	a35465e5-0895-4a95-88af-c0ceb7a3dea3	53031890	53052427	rev	15561	-3	right
chr5	53382124	53389869	974b8b05-cf9e-44d7-9eee-3ce77aee5c02	53369638	53389874	rev	7666	-3	right
chr5	54730062	54743695	67074bb6-d335-45a2-a800-7fe7bfa0b09f	54730056	54745592	rev	13491	-3	right
chr5	54706781	54722813	5b479c60-6bd3-4c73-8f0a-dce81378fea0	54693072	54749167	fwd	15926	0.256934	right
chr5	61707359	61719390	ed871921-2dca-4de6-afb7-3608fa5bba12	61690737	61719411	fwd	11966	-3	right
chr5	80662828	80673070	a63fa8d8-3031-4623-9ba2-af694fba1ca5	80651785	80674211	rev	10232	-3	right
chr5	82378355	82393532	5e55dd60-8fcd-421a-b249-d9c326c2b68c	82378350	82397537	fwd	15162	-3	right
chr5	86022101	86034284	1e5ce467-0fb6-43fb-b158-fc68a5e3d461	86013107	86035208	rev	12184	-3	right
chr5	88845326	88852355	152b6ed2-1454-41f7-a869-cc09ddcfa2c3	88840806	88852360	fwd	7034	-3	right
chr5	89508832	89519670	a5fb4ea6-c362-4ae6-99c1-bf5ae6e85f5f	89502581	89520615	rev	10796	-3	right
chr5	90611370	90620620	97ea3633-ef2c-4e91-a055-c4a45a56f3dc	90590297	90655714	fwd	9213	0.239361	right
chr5	91400253	91407929	42199ab1-0fc3-4235-beb8-f8c30887bb42	91400193	91408327	rev	7617	-3	right
chr5	95749038	95759106	50463081-ed90-4bf5-abd5-04be4cc5c5b6	95749033	95759116	fwd	10017	-3	right
chr5	100108936	100117376	17d8de59-4783-4a11-a6ee-6a53a67ff085	100090527	100117383	fwd	8402	-3	right
chr5	100161736	100173988	19b911ba-ef3b-4466-a90b-ccab419febd8	100154487	100173992	rev	12199	-3	right
chr5	104219859	104227465	e303e8e1-bf45-448f-95f2-df59faf73a9b	104201733	104227531	fwd	7587	-3	right
chr5	109731910	109744393	7e913d1a-998d-4640-97b2-a11e0ed4aef7	109726631	109744398	rev	12492	-3	right
chr5	111557793	111581359	d0b508c6-1b05-4d21-9c16-03baafd80ce1	111557786	111586340	fwd	23435	-3	right
chr5	117465265	117482495	073c8bd5-b1d8-4d56-aa64-a00a16b06dcc	117450498	117482661	fwd	17062	-3	right
chr5	117769357	117782149	da0c7b57-27e2-4ba6-8321-918265fc503a	117764757	117785233	rev	12745	-3	right
chr5	121332925	121352468	22c67831-fd7d-4085-bf25-76c17742acde	121317288	121358058	fwd	19449	-3	right
chr5	129307858	129320456	b7a2efbe-2356-4ae6-b56c-4f9f47087582	129301631	129325542	rev	12611	-3	right
chr5	132732674	132743553	e9061652-77db-4943-8693-6ca51a29d857	132731013	132753873	fwd	10879	0.665386	right
chr5	136750237	136765421	17612288-6ed6-4897-bebf-450082c8c96f	136743984	136766562	rev	15140	-3	right
chr5	143183136	143197965	e8fb3b4d-c5c2-473a-8a70-3f26e513f3db	143183129	143207408	rev	14757	0.181724	right
chr5	149792172	149801995	07045eeb-4dd7-4c8c-827a-73ef048f0f07	149766581	149802013	fwd	9765	-3	right
chr5	152179178	152190727	9d93e611-7519-490d-9fe7-fe6c19196420	152179169	152190732	rev	11512	-3	right
chr5	159390532	159404454	c0ca3d67-2608-4473-8632-20471fdaaa89	159384109	159404459	fwd	13954	-3	right
chr5	164638355	164648546	72353df8-a869-401f-906d-180b28ed62e7	164628007	164648573	rev	10072	-3	right
chr5	164838367	164846510	ce45973d-dc34-4c3f-9fae-3cb2fea2ddfd	164838362	164848557	fwd	8105	-3	right
chr5	170643739	170654001	929d80df-91e3-4490-a455-eb64b744e971	170636045	170656760	rev	10214	-3	right
chr5	174056120	174060523	5abaed00-4861-4db6-a611-95abacd2582d	174050969	174068214	fwd	4397	0.262336	right
chr5	175604598	175614541	b580c573-6fdb-4686-b797-80115218243b	175599784	175614547	fwd	9919	-3	right
chr5	178337169	178353593	1c1f8316-191f-4388-b0da-55b147ce13d7	178336083	178365399	fwd	16345	0.204567	right
chr5	178380560	178388752	3036fbd3-7455-4d96-8538-53d9eea84b0a	178380553	178390341	rev	8184	-3	right
chr5	178469704	178483422	1490243d-97c6-4668-a144-7a93fa415573	178469696	178483949	fwd	13558	-3	right
chr6	8160962	8167690	d3b52ead-16fc-42bc-b8a0-122d6d061b92	8160958	8167696	fwd	6717	-3	right
chr6	8630650	8659165	515b24dd-bd5c-4040-9e5d-be82cf851a09	8630645	8677185	rev	28394	0.658646	right
chr6	14502924	14521385	7e5f560f-fff2-4adc-b166-4bd67db4ce3c	14488703	14522712	rev	18350	-3	right
chr6	18529473	18538118	9acecfb4-7b1b-482f-8acc-c72e8b6ec8d0	18523958	18538124	rev	8563	-3	right
chr6	20708595	20717533	9f81dba9-e52e-435f-8a05-75170029df7c	20708590	20717545	rev	8876	-3	right
chr6	22970990	22978310	fdbaac07-e8e2-400d-855d-078220da3e89	22964007	22978316	fwd	7276	-3	right
chr6	25039195	25052974	74685b69-930f-4657-8ce7-362924f658af	25032236	25053581	fwd	13738	-3	right
chr6	26847340	26852041	988c9cc7-2d89-4e92-bff3-cf68569ec454	26847334	26865907	rev	4688	-1	right
chr6	34803997	34815500	dbd7513e-c575-426d-8ba7-2c79b856ac1f	34793566	34815508	fwd	11514	-3	right
chr6	36401322	36410391	651b7f6e-b978-4a78-99c3-cad605227668	36401316	36410396	rev	9043	-3	right
chr6	36680375	36692970	54490c18-29f0-4c73-acbd-fb70ccfbf8dc	36680365	36698014	fwd	12519	-3	right
chr6	48112455	48119804	2f64dfc3-7d5f-4982-a5c2-0af0b4f37975	48094352	48119809	fwd	7307	-3	right
chr6	49608569	49616456	c754cc74-9008-450e-b6da-6e2995fd179a	49586844	49616462	fwd	7831	-3	right
chr6	55351940	55361340	b93b125d-5fbe-4f96-865d-7bd7dd119c6b	55351936	55361347	fwd	9390	-3	right
chr6	57555174	57566515	ede527c2-7498-4852-b802-07433388320e	57546818	57566523	fwd	11270	-3	right
chr6	74689689	74695411	73b3162e-5b4a-48a4-ad3d-ee669821c451	74686911	74698789	rev	5698	-3	right
chr6	75084162	75095068	bae2ab91-6f5c-4023-8b6b-a7861b9902b1	75076955	75095073	fwd	10836	-3	right
chr6	83623856	83628846	2bb59ee2-07c0-4778-9f95-68b263c0f50f	83619408	83628859	fwd	4984	-3	right
chr6	84481053	84493854	8486dcc5-e1cc-435f-949c-da268f28e9c4	84480281	84493858	rev	12779	-3	right
chr6	85404143	85425115	259277d1-b418-4a2a-a28a-032941bcff74	85404135	85426520	rev	20819	-3	right
chr6	85529224	85551544	294b79cd-fd3d-4f9a-a124-0d56b6b8524a	85528684	85552472	fwd	22181	-3	right
chr6	90075098	90094438	73fa1f20-21f8-4e51-a61b-1fe590f54a20	90065738	90101961	fwd	19222	0.474128	right
chr6	90573757	90582608	f36136ea-c12a-4316-a674-cecea37e3ccc	90568168	90582623	fwd	8823	-3	right
chr6	92624465	92633112	80938786-c88a-449a-ac9b-342967dcc9bf	92611948	92633122	fwd	8539	-3	right
chr6	93402604	93413577	4a1a2eb4-8c4a-4c61-8cbd-a058ba72e4d2	93387664	93419116	fwd	10923	-3	right
chr6	98293716	98313357	cc2acf10-4efa-405b-9cab-685c48d6c25a	98293708	98313884	fwd	19590	-3	right
chr6	102123226	102139718	b02414b7-2bae-44f0-990a-80bc48f96722	102110709	102139722	rev	16227	-3	right
chr6	105520973	105531077	6a6d7807-52cc-47cf-b6d5-d825b18a343c	105515257	105531081	rev	10035	-3	right
chr6	106627947	106640910	69fe2d82-61d8-4ca3-a1e5-ed5acc9cab57	106588915	106640914	rev	12924	-3	right
chr6	110252898	110268605	ca4c3117-f25b-46ca-abe8-eb56800f61fb	110239532	110270212	rev	15458	-3	right
chr6	113748632	113765021	27e25e62-6d5a-4f97-ada3-d65be23b4427	113741958	113765026	rev	16328	-3	right
chr6	121870858	121879052	c7ef469c-85ab-47e8-b295-a97435fb0ed8	121861525	121911644	fwd	8159	-1	right
chr6	122206476	122221574	d4279e0f-5bf7-4c05-b078-d33289ad25a3	122206470	122221772	rev	15034	-3	right
chr6	122813861	122827920	d9b62e46-b1f7-4883-98ca-b33b5bc8ab1f	122813855	122827926	fwd	14019	-3	right
chr6	129876355	129886007	6b833286-480b-4181-821c-349d10a41d4c	129876062	129886012	fwd	9629	-3	right
chr6	132435998	132448952	7f6bbd11-2525-4db5-96f3-1816ff916241	132430886	132473351	rev	12883	0.980777	right
chr6	138344776	138353641	d0d1286a-2a46-4144-9897-ff5287d5a6d7	138343441	138353651	rev	8805	-3	right
chr6	145003186	145015095	b5f722db-5a11-4d81-a10c-c4db72a4c4e6	144985017	145015739	fwd	11837	-3	right
chr6	145484744	145488478	587b5dd4-fd3d-40b2-9e15-d1f9c7463461	145480038	145509840	fwd	3687	-1	right
chr6	151377322	151384544	0a716762-1b55-484d-8bf7-650a86df8633	151369903	151384550	rev	7175	-3	right
chr6	155138387	155149297	9f7dd7bd-b81d-4756-8310-f5f7acc14d7e	155108864	155149302	rev	10892	-3	right
chr6	161959105	161965509	813771b8-c77a-4a7f-94f0-3dacce7add3a	161952416	161965513	rev	6385	-3	right
chr6	164252150	164265350	eabf1c87-68ae-4eae-9b60-0bd075f83fea	164236155	164265354	rev	13130	-3	right
chr6	165716944	165730790	fb4dc9f1-faad-4cc7-852f-51d6cf0a40d0	165716939	165737557	rev	13804	0.372918	right
chr6	168518550	168524622	3c0093d5-4034-4bf6-a5e3-22b66e1243db	168518545	168524628	fwd	6021	-3	right
chr6	169502785	169515035	ef1c7149-f8db-4676-af4f-36e8a2a04611	169501961	169515088	fwd	12233	-3	right
chr7	2389656	2402513	38988372-2078-40bb-83f7-c8e9c418e702	2389645	2419066	fwd	12839	0.141515	right
chr7	19142100	19147924	1a69f5a0-cc55-4a05-acfe-ad4cd96a24cc	19132811	19147929	fwd	5794	-3	right
chr7	21447303	21456005	43ae0014-2366-4d40-b525-9c2e7df02c53	21441341	21472049	fwd	8542	-1	right
chr7	25550746	25560248	5b163bba-3bd5-4596-ab92-56480268fef1	25543842	25578050	fwd	9460	0.548553	right
chr7	27768878	27775859	0f1b558a-a0a7-47e0-8e6e-7023f1655e79	27758490	27775867	rev	6929	-3	right
chr7	29076000	29100619	00c645c4-3364-4589-8b89-a8fd5ffe4bc9	29055962	29100692	fwd	24573	-3	right
chr7	30867982	30879110	0f9a7f59-86e5-4dbc-bf3b-48e16d162c4a	30860317	30879116	fwd	11036	-3	right
chr7	37629568	37658790	50ab17c5-bd02-4d34-86b1-98ae44927f6d	37626035	37668306	fwd	29086	0.056414	right
chr7	40457261	40470561	82d01c96-547e-48f3-92c9-005349d70edc	40441659	40471072	rev	13249	-3	right
chr7	43391668	43400966	91fd3f79-922b-4ac8-8d3a-3b5748c159bc	43391649	43416095	rev	9265	0.214597	right
chr7	45008625	45016522	30810c4a-5aac-4c43-8405-0e14752a86f3	45008619	45037687	fwd	7870	-2	right
chr7	45111582	45127922	aa3e022a-155b-4268-855b-8c2bb4d4e546	45107394	45130087	fwd	16278	-3	right
chr7	62343501	62349506	2224c52a-ef9d-4f46-ba05-7350bab12a5f	62343496	62358864	rev	3860	-1	right
chr7	62660112	62666696	669339bb-5186-4d33-8778-a34ed492f94b	62650528	62666704	fwd	6584	-3	right
chr7	66448194	66457995	5b289423-3a91-4ea3-a352-723b4a701dbb	66443749	66457999	rev	9766	-3	right
chr7	71632453	71645462	e0d2deb4-27e8-44ca-b61c-be0ff737b302	71632445	71645471	rev	12885	-3	right
chr7	76085476	76089344	0b6ac1ea-f42f-41dc-82ab-e52e7cc1f3c5	76078765	76089350	fwd	3832	-3	right
chr7	81117317	81131689	6c6a654e-c1c3-4505-b1b9-28161971d404	81112299	81135223	rev	14320	-3	right
chr7	83867595	83889614	e3cf787f-f4f5-4af9-ae4e-df098925c72e	83865749	83889714	fwd	21875	-3	right
chr7	87476987	87483832	0abf8711-537e-4e70-9a77-ccd5f6a4466e	87458676	87483838	fwd	6783	-3	right
chr7	90644621	90661054	bdfc5fbd-a782-4d00-8d84-c05037434275	90644616	90679222	rev	16325	0.208491	right
chr7	108762282	108775470	1e64d14e-a504-417b-b1ca-a1b0f06da5a6	108754514	108775475	rev	13152	-3	right
chr7	110891823	110897957	06dba6b3-9004-4093-a692-5fcc080514b5	110883035	110897962	rev	6094	-3	right
chr7	113273433	113283775	8ba5f44f-d166-466f-86be-452d3f2bb61f	113265953	113283782	fwd	10300	-3	right
chr7	113977807	113985170	b3f373a6-2b5d-4530-a421-358b99fb3eee	113958902	113985175	fwd	7348	-3	right
chr7	118480128	118488346	ac3d8f9e-1029-44c1-bb1b-1c0d83da6130	118440334	118493530	fwd	8191	-3	right
chr7	119105580	119117454	13a3c1b3-56ce-40b9-87d4-913ce54f4a12	119103853	119121465	fwd	11775	-3	right
chr7	122295366	122300878	5b390053-d24d-4385-bc22-3b035d7eb5ae	122295361	122300882	rev	5473	-3	right
chr7	124450671	124471252	762a1866-5d06-4117-b336-aa110dfa4425	124436500	124471256	rev	20511	-3	right
chr7	131874688	131890503	94aa59f5-c1f7-4e7d-91cf-1f941bc87cc4	131874683	131890714	fwd	15684	-3	right
chr7	134652862	134663153	a96b3f03-279e-436b-9d60-1d0aee7af7d7	134650308	134663158	fwd	10242	-3	right
chr7	140776323	140788165	2b8a488f-01a1-4267-ae42-d6fe2f2ac376	140771497	140788176	rev	11774	-3	right
chr7	143890265	143903352	35868066-e734-45f9-ba8e-a164f077bdf3	143863851	143903357	fwd	13028	-3	right
chr7	149390381	149400966	17976c77-99ba-4157-bd53-dc1e1f1a48a8	149382518	149406560	fwd	10582	-3	right
chr7	150009889	150018836	c1d27905-fa59-4fa6-bffc-a05d905fde3b	149997072	150018840	rev	8912	-3	right
chr7	156660391	156665797	afa02897-40af-48de-a7e4-ac37a3710006	156658221	156665805	rev	5383	-3	right
chr7	157001144	157012353	163d370a-320e-4120-8738-0d80903d1b06	156999538	157013293	rev	11210	-3	right
chr7	157581263	157588123	f50dcd04-c80d-42cc-a3a0-a8af3187ec8b	157571946	157589296	rev	6795	-3	right
chr7	158576422	158586161	4a783407-a6e8-49c3-a570-3b82d5fcb516	158563278	158586722	fwd	9715	-3	right
chr8	6965682	6978485	3df49533-9cd1-46ce-9cee-f80d09fdd926	6963789	6984561	fwd	12775	-3	right
chr8	8533780	8541116	36e5710d-cf6e-475a-be6d-cb7bfa25b19b	8498432	8541122	rev	7281	-3	right
chr8	15483906	15498005	0687532e-c49b-4a29-b2a1-6ac6512a1744	15478403	15519144	fwd	14024	0.109753	right
chr8	16695703	16709460	181f50b1-0822-4094-8b56-2c930991802e	16695691	16736766	fwd	13681	0.353279	right
chr8	20949705	20964435	d490dd0e-c94b-4028-935f-3a54daa8beb7	20941504	20985649	rev	14698	0.033283	right
chr8	26170001	26176751	396b60fe-04ef-4064-8789-0fcf38ffa1c9	26168115	26176758	rev	6716	-3	right
chr8	26575616	26587044	2d7e45e1-0ba5-49c7-962d-f4e916566baf	26548653	26593280	rev	11427	-3	right
chr8	27648229	27654409	06436faa-d13a-4c68-bb12-d9db5ff13e01	27640080	27654559	rev	6164	-3	right
chr8	27729216	27742077	5afb3647-c882-493d-93cf-3e7874888bbd	27728564	27756345	rev	12796	-1	right
chr8	27854147	27867092	eea2d234-53d8-41c9-b281-afe7ce6a23d7	27840800	27868137	fwd	12875	-3	right
chr8	29775520	29782527	cdd95965-8f99-4377-9bbb-ff1877087bad	29760820	29782532	rev	6978	-3	right
chr8	33960863	33982345	589941ca-35a6-4933-96d0-52d5defae47f	33949369	33994538	fwd	21453	0.502354	right
chr8	34954445	34965970	14d91de4-b94b-428b-95ba-e63eef53be17	34954440	34965975	fwd	11417	-3	right
chr8	37974053	37981664	05c6b53e-6e2b-45e2-8cc9-f854ccd76d42	37960870	37986444	fwd	7579	-3	right
chr8	38193131	38216091	e67b6385-3c2e-450c-a5f0-77fbfc0db8c3	38193123	38216096	fwd	22835	-3	right
chr8	42709129	42719216	4c82dbb4-195e-43e6-a261-58f193a3a74b	42701581	42724027	fwd	9951	-3	right
chr8	47429837	47448011	f1400318-9b5d-4b47-8696-874afee68b45	47420848	47448020	rev	18063	-3	right
chr8	48314679	48331669	107686ff-9126-42f7-b098-b14cfdf0682f	48314165	48348746	rev	16954	0.075277	right
chr8	48694325	48721270	8e6b5ea3-1452-4305-8ae1-efd8bca2e31e	48679763	48721962	fwd	26814	-3	right
chr8	53050781	53067068	965b5db9-71c5-4560-966a-95de39cad94e	53026886	53067073	fwd	16211	-3	right
chr8	61997072	62011237	71f5a775-7385-4fd3-ae90-3a96b08d41aa	61996000	62018877	fwd	14113	0.545804	right
chr8	66694599	66705186	fda1a8a9-98e4-4532-9902-2e2423783781	66694569	66717121	rev	10579	0.04654	right
chr8	70043292	70046756	2186651a-93df-48cf-a8ca-441cb535a29f	70038676	70046762	fwd	3478	-3	right
chr8	73960153	73968517	85ed6796-2037-4dd1-8df9-4ed720377c84	73960149	73968523	fwd	8382	-3	right
chr8	74567327	74595558	b6982672-a841-46e0-9c14-4947e6b44d5d	74564171	74595564	fwd	27785	-3	right
chr8	75134100	75152479	d0c477cc-c33b-446a-8cc8-37e8717801a3	75130443	75152559	rev	18298	-3	right
chr8	75817514	75828801	4290e21f-4f03-488b-ba32-22fb213c7a07	75802330	75828946	fwd	11136	-3	right
chr8	80570324	80599666	c084253c-d05e-45b5-95b7-c5f8dff9ba1b	80566740	80600747	fwd	29077	-3	right
chr8	81165420	81182225	2099cbca-2c0e-4efd-b3e8-b46fc6cda9aa	81163934	81182231	rev	16704	-3	right
chr8	81376222	81383389	5ca1edc0-ee75-4adc-93a2-b88e8a40b0aa	81371356	81383394	fwd	7128	-3	right
chr8	82880417	82891181	743cd090-8519-4060-b384-f1318a389f5a	82879049	82892110	fwd	10755	-3	right
chr8	86838492	86850279	7dbf4de3-d239-4f71-bb7e-8b0b595122b3	86833982	86850284	fwd	11737	-3	right
chr8	88264246	88286221	27b2502d-a8dd-4d12-9330-3bf8f6a7a55b	88262371	88286575	fwd	21846	-3	right
chr8	91545800	91552562	098786c7-59b4-4c01-a521-3ec0c46bb0ff	91539015	91552574	rev	6750	-3	right
chr8	94090209	94102856	a403a77b-fffa-4638-b8d2-d939507e1340	94088777	94108183	fwd	12612	-3	right
chr8	95205477	95211593	9bc387dc-7b12-4f27-8a69-b6dd210f0c82	95201412	95211601	fwd	6050	-3	right
chr8	96157369	96170220	04d283cd-39b8-4245-bd75-eb90e2643433	96132239	96172257	fwd	12836	-3	right
chr8	96730676	96740529	8bd7d9a1-2c54-4bb5-bb0f-24ecdfce4a34	96730670	96740534	fwd	9795	-3	right
chr8	98011016	98018977	faa5ba5b-79a5-46aa-a3ff-6c7774bef1f6	97986103	98018982	fwd	7950	-3	right
chr8	103005359	103019865	d7d21b75-b7be-48d5-aa68-bebb71e4123d	102948558	103025275	fwd	14332	-3	right
chr8	103097740	103106652	2c32dd76-6f87-487f-aab5-3f4b10bc61cf	103092815	103126802	rev	8829	0.319148	right
chr8	103392629	103400219	0fa7cbaa-d3d3-4a6f-b15a-771d143fee6d	103382949	103400227	fwd	7511	-3	right
chr8	103546788	103553438	9335e6c2-fb81-4b3a-b37a-fd56f82445d4	103542616	103553446	rev	6648	-3	right
chr8	103870916	103880262	f309e2ba-b312-4c10-833f-78cb3f88e240	103851800	103886805	rev	9378	0.124471	right
chr8	110770235	110777801	6711e124-06db-4f6d-819f-cc7fcbd57d86	110770228	110778485	fwd	7537	-3	right
chr8	115420273	115439107	4ecb38cd-bc6a-43a4-8357-2fc1fd8a0663	115419097	115439272	rev	18659	-3	right
chr8	118415558	118427124	474b70af-72ca-4e73-962d-0cf8b900a475	118409964	118427128	rev	11444	-3	right
chr8	118800598	118810057	f7fdece4-4b5a-4936-abbd-7e03150f2d3d	118786452	118810099	rev	9378	-3	right
chr8	119030504	119043655	93f8ac9f-de96-4ccc-8d86-30914a609e88	119030499	119043659	rev	13171	-3	right
chr8	123419800	123430957	1aace483-dbb8-49c2-b9d8-420ceeda5b72	123410056	123431494	fwd	11136	-3	right
chr8	130765950	130770064	0e0750f9-76ae-4882-9a3c-d1aca5c62905	130750442	130770069	rev	4080	-3	right
chr8	133376462	133386083	110a8936-0cfd-4749-939d-9b6f885d81e3	133376458	133394997	fwd	9619	0.74312	right
chr8	134012304	134027128	22904d5f-f394-4fd6-9a57-38d6eb0ce836	134006531	134046213	fwd	14793	0.201113	right
chr8	136394522	136413323	7b69200d-722f-4e0b-9680-59ead7298f4a	136384972	136413644	fwd	18730	-3	right
chr8	142265805	142274276	3851ecb2-eb83-4e23-a1da-6c2db5acaa53	142263328	142274290	fwd	9294	-3	right
chr8	144446665	144449932	1ceefd47-50ab-448b-93cf-f8a7d6c2a16a	144434642	144472287	rev	3246	0.119141	right
chr9	2827416	2838838	122dd200-407a-4983-95a3-7846db86c94f	2820445	2839425	rev	11349	-3	right
chr9	7283477	7293543	2ffae1ab-3913-483e-94d9-9983dfd757b1	7280837	7293548	rev	10036	-3	right
chr9	9795585	9828493	d48d51f8-0def-45e2-949f-0cc93ce23ad3	9793394	9828498	fwd	32793	-3	right
chr9	10037785	10054438	f5a23520-6f09-46e8-9e6f-1dcd8c94b16c	10037781	10056273	fwd	16707	-3	right
chr9	20697781	20720152	dff1d708-817c-433a-be58-3259ca320a02	20690504	20720157	fwd	22116	-3	right
chr9	23748788	23764127	c1c21e2f-280b-43a5-b0b3-82eeca314694	23748018	23764137	rev	15289	-3	right
chr9	24629449	24635383	260eb3ba-b54c-4f00-8ff5-645b667612ff	24629442	24640777	fwd	5906	-1	right
chr9	31962188	31975019	d6396804-e13f-4976-95ee-7ce89f12040a	31958861	32006144	fwd	12787	0.655213	right
chr9	34582882	34590639	24698e04-70dc-4ed8-9516-e5ccaddc6dbb	34579989	34608883	fwd	7740	0.703021	right
chr9	35708148	35717106	54aee2e4-ad27-4860-adca-58fcce1569fd	35702964	35717113	fwd	8963	-3	right
chr9	37334090	37345753	a5a5b244-3b3a-47a8-a891-c98c7ff319f4	37333747	37352027	fwd	11637	-3	right
chr9	37647424	37653698	471f684e-7c4f-47de-951c-953ce34d82d8	37644619	37653708	fwd	6255	-3	right
chr9	37651007	37661816	241df71b-2f4c-4218-b28f-c373d96798ae	37650997	37661830	rev	10780	-3	right
chr9	42219469	42230332	4a720799-26b2-47d9-9715-8fabddfc0230	42219464	42248856	rev	10813	0.297951	right
chr9	68284538	68301427	883326a2-2a66-4109-bf78-748dfb3eb3fa	68277135	68317147	rev	16783	0.313897	right
chr9	70619764	70628932	2e2f3d59-846d-498c-a4d5-734700e52729	70619043	70629127	rev	9080	-3	right
chr9	73492688	73510268	90201a8b-2dec-4666-8994-43a0a37e28c3	73492679	73510279	fwd	17522	-3	right
chr9	78965784	78977028	a34d329d-0e57-465b-aaee-b7dbf475d1ca	78944084	78977033	rev	11247	-3	right
chr9	83572326	83580613	538c734b-9da5-47c4-a9ff-748837fb0561	83570116	83580620	rev	8159	-3	right
chr9	87600866	87615174	878ff67f-b42e-4124-932c-feb8b05d2a39	87600860	87615181	rev	14313	-3	right
chr9	91541727	91557588	668188da-9a7b-451d-b0d9-c8197bfb6be7	91541722	91564856	fwd	15839	0.035327	right
chr9	94388133	94396005	b3f4f43c-3db6-40b8-a308-41abd4f7d86d	94376306	94396013	fwd	7875	-3	right
chr9	98567250	98575057	a1766f29-6abe-4f2a-a9b9-9a7f78688286	98567246	98575072	fwd	7843	-3	right
chr9	109500561	109508706	9b355845-882d-4c6f-b71c-1d490925518a	109484225	109508713	fwd	8135	-3	right
chr9	113016678	113030298	6f1a5872-c64d-4d8b-be7a-1b7014ebe235	113016666	113030302	rev	13532	-3	right
chr9	121672876	121686710	efaa9fd1-ba00-43af-8b83-4051595a9978	121668140	121687278	fwd	13770	-3	right
chr9	123838786	123847815	b0787d8f-dc95-49a4-80ab-bb845a50b3be	123837334	123847826	fwd	9020	-3	right
