chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction	sample
chr2	55179893	55185093	fabcf07d-aaa8-4019-9f47-7963ea387c28	55171840	55185099	rev	5189	-3	right	UWB_Cisp0
chr2	55367538	55373120	fe5d7c16-ac77-4cac-9344-ed9538babb5a	55358572	55373130	rev	5542	-3	right	UWB_Cisp0
chr2	55379072	55384370	24c7c9cb-cc51-4749-8e5a-f8c5577c8729	55370566	55384379	rev	5269	-3	right	UWB_Cisp0
chr2	55889346	55900402	14db4ffa-7675-4abf-b8a4-841802829a65	55887091	55902886	rev	10952	-3	right	UWB_Cisp0
chr2	57296135	57300513	ad566133-5b3e-42fc-908a-c786f0c47afb	57294496	57317213	rev	4315	0.528347	right	UWB_Cisp0
chr2	57741474	57750485	685e01fa-7270-4f7a-9ba4-2bb4c914ece3	57741470	57751246	fwd	9014	-3	right	UWB_Cisp0
chr2	64789371	64793537	9e9eff43-ee91-4dc3-a68b-5773a22fc168	64788146	64796982	fwd	4162	-3	right	UWB_Cisp0
chr2	66601972	66611699	9d695515-1589-4119-b486-c80608bbc215	66601968	66611704	fwd	9629	-3	right	UWB_Cisp0
chr2	66756476	66764337	d0fc16c3-db09-4ddc-8c8d-f4efdd2eeca5	66753768	66764345	fwd	7944	-3	right	UWB_Cisp0
chr2	69517647	69525360	b7222059-488c-4bac-aba8-d5ea9d857e40	69513962	69525504	fwd	7694	-3	right	UWB_Cisp0
chr2	69649360	69654406	cd650705-9952-4ce0-b614-00e8c0195ca7	69641706	69654412	fwd	5007	-3	right	UWB_Cisp0
chr2	71926040	71932273	ad5e0203-126f-4762-9b4a-13c9bc433f1b	71923572	71932286	fwd	6244	-3	right	UWB_Cisp0
chr2	73471683	73476753	6b285861-cbf2-4071-b418-a3957bb3a4b2	73469352	73477588	rev	5089	-3	right	UWB_Cisp0
chr2	74616935	74621695	66d8a380-8b56-4406-b798-3bbbf7989793	74616927	74630277	rev	4728	-3	right	UWB_Cisp0
chr2	74765461	74771890	a0a63c70-f3b3-4757-b368-d3ce1f5f8765	74765450	74771896	fwd	6387	-3	right	UWB_Cisp0
chr2	77223123	77232337	4f3c4607-5406-4401-90cf-b6a22f581cf5	77220825	77232342	fwd	9261	-3	right	UWB_Cisp0
chr2	81719976	81725193	4342a4b5-ff62-4ae6-a550-1296d113cb95	81713880	81725203	fwd	5176	-3	right	UWB_Cisp0
chr2	83901628	83915993	833da001-b399-4cdc-8c2d-1d6e4bc85291	83900537	83916571	fwd	14228	-3	right	UWB_Cisp0
chr2	87563414	87570709	180edc70-ce19-46ed-b8aa-6e022f47ac6c	87560460	87570719	fwd	7218	-3	right	UWB_Cisp0
chr2	88740781	88750103	491e6c6e-4d56-4205-a4ab-8d2493a573d7	88740744	88750111	rev	9283	-3	right	UWB_Cisp0
chr2	94234402	94245493	bd199b62-ddb6-42a5-bc22-79a70d51fe32	94231771	94245499	rev	11033	-3	right	UWB_Cisp0
chr2	96375877	96382588	4699691c-1149-4de3-823f-bb024236c0c2	96375857	96382592	rev	6690	-3	right	UWB_Cisp0
chr2	96884318	96889271	530eb9c4-c402-4573-8625-5f93812dcd9b	96884193	96896513	rev	4948	-3	right	UWB_Cisp0
chr2	97122694	97131499	4ec2f86c-671f-4dac-acaf-ce7606786816	97115137	97132463	rev	8743	-3	right	UWB_Cisp0
chr2	97334041	97341976	9c2c6221-647f-4936-a9af-dc29e3ef670d	97334030	97366741	fwd	7967	0.583387	right	UWB_Cisp0
chr2	97813593	97819063	07d6bf82-178f-4461-a8f0-b3280c95c8b2	97801414	97820595	fwd	5493	-3	right	UWB_Cisp0
chr2	99709583	99718259	fe0603df-317f-438e-9b01-38db96524c96	99707331	99722893	fwd	8643	-3	right	UWB_Cisp0
chr2	103026378	103041487	4746cbcc-bea3-4078-90e6-7e5cc0345b27	103020090	103043966	fwd	15002	-3	right	UWB_Cisp0
chr2	104298118	104304396	a03c57a5-2138-4523-b954-07ab38d9b9a1	104290316	104304407	rev	6231	-3	right	UWB_Cisp0
chr2	106120769	106129221	bc0286a3-057e-4d42-a03a-163ed512884b	106120762	106138600	fwd	8401	-3	right	UWB_Cisp0
chr2	112762414	112765093	c5880b6e-1515-40cf-9387-f481ee24a794	112758877	112765097	rev	2690	-3	right	UWB_Cisp0
chr2	113966820	113973251	a40e8aa7-4d25-4ccb-86a4-c9bb73c7d90b	113966813	113973259	fwd	6360	-3	right	UWB_Cisp0
chr2	114593630	114603575	fe5ce026-969a-4345-8a1b-a2cb62a51008	114586822	114605964	rev	9840	-3	right	UWB_Cisp0
chr2	122584483	122591224	1da99544-fe4a-45f1-922f-1ac8c78a522a	122579351	122593614	fwd	6721	-3	right	UWB_Cisp0
chr2	122692932	122704116	ea13f94e-9fc1-4011-974d-0aab29a44323	122692928	122704125	fwd	11141	-3	right	UWB_Cisp0
chr2	125676659	125684886	c5d7c8d2-8e4d-4f98-9e1f-bc42dd873ce5	125670334	125684893	rev	8151	-3	right	UWB_Cisp0
chr2	130876994	130882909	aab1b2e8-a725-42d4-97da-83c7633ca194	130864767	130896953	fwd	5903	0.482455	right	UWB_Cisp0
chr2	132853729	132861606	0ea96c91-29f6-4ed7-a912-b84e2771e214	132852672	132862528	rev	7803	-3	right	UWB_Cisp0
chr2	136416862	136424189	9f781aa4-c16f-4280-a21f-803ad01657b1	136415959	136424194	fwd	7282	-3	right	UWB_Cisp0
chr2	136828718	136833800	2a332428-1e18-436b-a864-f9381610de92	136815001	136839410	fwd	5049	-3	right	UWB_Cisp0
chr2	138857823	138861466	6843b3b4-380b-4b51-a4af-827d414686da	138850626	138861487	fwd	3676	-3	right	UWB_Cisp0
chr2	141767575	141773606	852f5386-3c83-48fe-b539-5693e8fcefbf	141764949	141773616	rev	5986	-3	right	UWB_Cisp0
chr2	142134562	142142245	6f74ff0e-68c6-4668-ab34-3debb159d621	142134558	142142354	fwd	7766	-3	right	UWB_Cisp0
chr2	144483711	144493667	85226f56-25c1-418e-ba8e-90bb67bbf722	144483705	144499352	rev	9842	-3	right	UWB_Cisp0
chr2	145545036	145552503	266cab4d-8268-4233-98f1-41878a6940a2	145539095	145552660	rev	7457	-3	right	UWB_Cisp0
chr2	145932560	145942173	4d740bb1-619b-468b-ab78-ee6460b58026	145928145	145942180	rev	9578	-3	right	UWB_Cisp0
chr2	146015260	146020879	13401d28-0230-47f1-be0b-7ae2992002d4	146006500	146023395	rev	5591	-3	right	UWB_Cisp0
chr2	154136522	154149862	3ab9df55-6a68-4ef1-8dca-1d3688dfe2c7	154130786	154150064	fwd	13303	-3	right	UWB_Cisp0
chr2	155641701	155653110	21514e52-c634-4a0d-a043-3c7bb0814fd9	155641696	155653118	fwd	11387	-3	right	UWB_Cisp0
chr2	159079496	159090747	9c3ae9c5-9440-4755-9414-7977e0910218	159078175	159092049	rev	11232	-3	right	UWB_Cisp0
chr2	162040587	162046236	bdbb993c-2d9a-4644-a908-584da16e3a35	162030664	162046246	fwd	5653	-3	right	UWB_Cisp0
chr2	163248754	163258027	c56c94eb-86a5-491d-bde0-94ebdd437c00	163244614	163258920	rev	9283	-3	right	UWB_Cisp0
chr2	165879474	165886510	dcd17320-8cf0-4da2-b669-36a09fd68b40	165874478	165887146	fwd	6981	-3	right	UWB_Cisp0
chr2	173876038	173881710	c99d38e1-a035-4325-80dd-9ea5eb1868e7	173873448	173881714	rev	5654	-3	right	UWB_Cisp0
chr2	175762098	175764513	af95450b-9686-47d9-843d-9867b460caa0	175752380	175764517	rev	2414	-3	right	UWB_Cisp0
chr2	179118267	179123970	57300374-24e5-477a-be3f-2e6058661dca	179118250	179123975	fwd	5719	-3	right	UWB_Cisp0
chr2	181493218	181499650	d2fb63bd-24fd-4ae9-b0ba-e23de37db3bb	181490047	181499656	rev	6412	-3	right	UWB_Cisp0
chr2	181860601	181868849	f1f809eb-9d53-4b7f-a008-ce9f1f33aac9	181860594	181875153	rev	8248	-3	right	UWB_Cisp0
chr2	182305086	182310341	a903daee-a44c-465e-90d4-946302af2cd7	182298815	182310346	fwd	5246	-3	right	UWB_Cisp0
chr2	182744143	182750469	b5eb37fc-c03d-4de3-b94c-7e03db4f8009	182736902	182750477	fwd	6284	-3	right	UWB_Cisp0
chr2	183324633	183328521	4536ff3a-bb5f-4917-937a-72d4b1d80b9c	183318857	183328528	fwd	3866	-3	right	UWB_Cisp0
chr2	185184749	185189657	2ff7311f-4a1f-49a9-a107-8af0d286eb39	185176182	185191068	rev	4920	-3	right	UWB_Cisp0
chr2	186549941	186561890	3d90a9aa-c8ff-4144-8e66-c282a699b4ac	186549931	186564070	rev	11882	-3	right	UWB_Cisp0
chr2	188903423	188908360	7032f093-739a-42b5-b55a-6a6c1876fa31	188902936	188908367	rev	4928	-3	right	UWB_Cisp0
chr2	196050496	196056775	77f6e2fe-3667-4ae9-afac-fcb253f5da74	196046893	196056784	fwd	6266	-3	right	UWB_Cisp0
chr2	199213752	199218942	df012cc7-e446-48e5-801e-4cd8e71e8761	199207701	199218948	fwd	5151	-3	right	UWB_Cisp0
chr2	201576680	201587461	6df405bd-f843-4135-abfe-684f6cb0a5e7	201575067	201587468	rev	10744	-3	right	UWB_Cisp0
chr2	202669274	202675206	b431e8e7-eca6-482c-9811-d75bb2cd3c38	202668365	202684309	rev	5855	-3	right	UWB_Cisp0
chr2	203649378	203658148	c1513b32-9c0c-48dc-ba0c-4052ff99a611	203641756	203660112	rev	8711	-3	right	UWB_Cisp0
chr2	203746010	203751031	23f62b41-69d9-47d2-83ab-67d1d2ea7db3	203744716	203767351	rev	5017	-3	right	UWB_Cisp0
chr2	210894962	210904740	d96ce8d6-289e-4369-bebd-60abe7ed069e	210894955	210904969	rev	9761	-3	right	UWB_Cisp0
chr2	211831183	211851081	40caa0be-639e-4654-b177-8ba5a75485a8	211826453	211852499	rev	19771	-3	right	UWB_Cisp0
chr2	213243517	213251467	88501446-31b9-4fd1-b1a6-dcbdfbaa67d6	213238808	213259390	fwd	7940	0.728339	right	UWB_Cisp0
chr2	213663264	213669305	01a9c6ec-f5de-44aa-8d24-d94a1fa2a0da	213649681	213669312	rev	5953	-3	right	UWB_Cisp0
chr2	215763377	215768028	bbb8129b-46f7-454a-a743-acad52b6a5c8	215762235	215768033	fwd	4635	-3	right	UWB_Cisp0
chr2	239572470	239580840	df89c595-462c-41a4-86dc-bbfab7190a9e	239571703	239581410	fwd	8352	-3	right	UWB_Cisp0
chr2	241617038	241629523	174c0c86-fa8a-4343-95ac-a58d833c542f	241617034	241634348	fwd	12432	-3	right	UWB_Cisp0
chr20	6286666	6289734	5efa2b88-5c58-4d6c-852f-1902dc706c5e	6283128	6289740	rev	3023	-3	right	UWB_Cisp0
chr20	9271398	9281072	dd7deb80-462d-4f69-a9b2-a0f75aeb6ed3	9271392	9301568	rev	9685	0.035346	right	UWB_Cisp0
chr20	14906149	14913025	4e17e0cd-38c0-418e-b5bf-6124ee2891be	14904784	14920184	fwd	6884	0.472021	right	UWB_Cisp0
chr20	18942594	18946079	35766e26-a11a-43f4-b9db-a84a21283767	18939035	18948407	rev	3467	-3	right	UWB_Cisp0
chr20	19166516	19178948	7bdc7445-74ca-4411-8070-c96f1d70d5e6	19166508	19180965	fwd	12357	-3	right	UWB_Cisp0
chr20	21912145	21924406	1adc7d90-b641-4f35-b81e-a98dbb9737a7	21908127	21925263	rev	12212	-3	right	UWB_Cisp0
chr20	31053376	31066213	b827eb66-d485-4029-b11d-343cb518a445	31051508	31068512	fwd	12337	-1	right	UWB_Cisp0
chr20	31061837	31065312	269090f7-2c8d-46af-9269-8b0c722021ae	31055806	31071209	fwd	883	-3	right	UWB_Cisp0
chr20	31056555	31071203	7a0d0574-fbb1-4beb-a8ee-767ad70f90f8	31056025	31075057	fwd	11563	-3	right	UWB_Cisp0
chr20	31058727	31062081	4cc6473e-a43d-4643-932a-49b4e14b76b0	31056925	31065462	rev	3129	-3	right	UWB_Cisp0
chr20	31065287	31069926	5a351f04-7bc5-4e60-b1ea-67c1a4149686	31061810	31069933	fwd	4731	-3	right	UWB_Cisp0
chr20	31077943	31083135	f9fe5dcf-390f-4291-9d20-bd9f2617158f	31077911	31089028	fwd	5180	-1	right	UWB_Cisp0
chr20	32603134	32607643	8aa0cb8a-3149-478d-a3bb-64e05d162264	32593373	32607658	fwd	4466	-3	right	UWB_Cisp0
chr20	37187622	37190936	f8bd911f-3097-4d2d-be57-aca412a8c317	37181456	37190941	fwd	3309	-3	right	UWB_Cisp0
chr20	45572045	45578628	53cae247-9e14-4535-a224-674923a320b3	45572039	45578632	rev	6563	-3	right	UWB_Cisp0
chr20	46260040	46265220	08ca61b7-b743-4a38-86c0-c9c28dbe15a8	46260035	46271108	rev	5185	-3	right	UWB_Cisp0
chr20	47660797	47667503	ea4a2bbd-6682-4f83-8d77-52fbe28fc715	47657623	47667508	fwd	6654	-3	right	UWB_Cisp0
chr20	48016598	48030854	51d4e4d5-c8ee-4ac7-9f03-5219e4c4ddbd	48013519	48033159	rev	14221	-3	right	UWB_Cisp0
chr20	50153496	50163637	226548c0-2cbd-4ca6-bb95-b6228fb4f6f5	50152870	50166168	rev	9841	-3	right	UWB_Cisp0
chr20	53844705	53849538	62cc2ff9-4d19-479a-8931-3baa981e67c1	53813774	53854598	rev	4839	-1	right	UWB_Cisp0
chr20	54874685	54884391	4201552d-9f98-4dca-a6af-90d7bd93b864	54874081	54884487	rev	9716	-3	right	UWB_Cisp0
chr20	55481714	55487230	c9c9b80f-b90a-4f18-91d2-8bb2d7f5238f	55477427	55487273	fwd	5440	-3	right	UWB_Cisp0
chr20	56963090	56972068	09811a9f-6f43-4bd8-adee-599d985c4cac	56955004	56972072	rev	8916	-3	right	UWB_Cisp0
chr20	58426301	58434050	34413714-20db-4932-9b87-f1af51aeae48	58420392	58436892	rev	7707	-3	right	UWB_Cisp0
chr20	59595945	59607777	6661055d-369c-430a-b824-148b5d46af62	59595939	59608994	fwd	11767	-3	right	UWB_Cisp0
chr20	60517450	60525467	b9b8bbc2-2999-4757-8b49-303e0d19b186	60510604	60527028	rev	7976	-3	right	UWB_Cisp0
chr20	62401459	62406682	a4d70111-85fd-464e-a985-ee6421a0d344	62400954	62411424	rev	5244	-3	right	UWB_Cisp0
chr21	13116551	13123139	fbd4d10b-ae18-48a7-8621-19ca779e69e9	13113436	13123143	rev	6512	-3	right	UWB_Cisp0
chr21	14045265	14049225	31aca65c-a654-4d9f-801f-71e7bbdb832b	14036612	14049229	rev	3912	-3	right	UWB_Cisp0
chr21	14817088	14823934	c2b63c5f-46f3-4a06-aa55-4e16d2941dfd	14809946	14839535	rev	6821	0.389276	right	UWB_Cisp0
chr21	18375061	18383579	3f511f26-843f-4fc5-9241-2de5ee72b4c8	18371568	18383585	rev	8458	-3	right	UWB_Cisp0
chr21	23692874	23703994	4c48c643-2e08-4a47-a835-6634a1358c97	23689639	23705017	fwd	11131	-3	right	UWB_Cisp0
chr21	24401359	24404600	8b63a053-e53a-41e8-84f8-2a1c7b45719b	24400856	24409290	fwd	3243	-3	right	UWB_Cisp0
chr21	24532205	24542331	8e4b68c1-0067-439f-b3ab-7c852cde817e	24532184	24542335	rev	10046	-3	right	UWB_Cisp0
chr21	24707401	24711928	4df5398f-d710-4994-8394-d7d7caf7590b	24691837	24711932	rev	4529	-3	right	UWB_Cisp0
chr21	29534869	29542263	621b611f-f0ec-4ba8-98e7-dd3e3d5aa1ec	29534863	29545372	fwd	7330	-3	right	UWB_Cisp0
chr21	34225414	34232137	366d0ae0-eab4-4fb9-b0eb-6dcd8c73fbaa	34216951	34232151	fwd	6742	-3	right	UWB_Cisp0
chr22	19891346	19902494	bee82044-0de3-4f1b-9a35-9813e26df964	19886988	19903036	rev	11117	-3	right	UWB_Cisp0
chr22	20183364	20191911	70570669-2b54-4802-924d-cc3a6ff6cc69	20176707	20203272	rev	8512	0.504049	right	UWB_Cisp0
chr22	22816180	22819914	2e8946c2-22f5-40a4-b12c-3c6b7b71c80a	22807008	22819924	rev	3713	-3	right	UWB_Cisp0
chr22	38434943	38444219	21f45736-4648-446b-b1df-dcdb7cf6df82	38424284	38445578	fwd	9262	-3	right	UWB_Cisp0
chr22	40707304	40714696	17b80bc7-a1fb-43ef-aa6d-ac3caca8b013	40707290	40714716	rev	7351	-3	right	UWB_Cisp0
chr22	45672253	45675278	ddeba854-b746-4011-b829-5c1aad72247a	45654696	45675283	rev	3007	-3	right	UWB_Cisp0
chr3	1052405	1059572	70819b7c-5539-4771-b52f-f46a75cf8dbe	1052400	1060152	fwd	7143	-3	right	UWB_Cisp0
chr3	7602033	7617065	536a7e35-a4ad-45f3-b51c-fde9861cf38b	7586922	7617075	rev	15014	-3	right	UWB_Cisp0
chr3	10545705	10553313	31d5d318-fb4e-45fb-b052-5607f8b69fb6	10541809	10553318	fwd	7593	-3	right	UWB_Cisp0
chr3	13394134	13399585	6b1aeea6-37da-4eea-9d41-a11d1ee7d943	13384358	13400329	fwd	5383	-3	right	UWB_Cisp0
chr3	16568835	16573748	30762c83-5754-4652-a02b-d8f239398ebb	16558545	16573753	fwd	4894	-3	right	UWB_Cisp0
chr3	20428661	20434532	8ac252ed-37b0-46bc-af3b-fb0e5019ae5c	20427652	20434538	rev	5871	-3	right	UWB_Cisp0
chr3	20434090	20442616	aea75892-08f2-4ec8-a5d3-36455160326a	20433496	20442634	fwd	8470	-3	right	UWB_Cisp0
chr3	20796606	20802217	534fa64b-665b-4a08-adf1-eb6eb01e77ef	20788492	20802223	fwd	5602	-3	right	UWB_Cisp0
chr3	21452267	21456398	59f5ce3c-d53a-4837-8383-91359a561ae2	21447169	21456403	rev	4093	-3	right	UWB_Cisp0
chr3	24665779	24676423	57f97d85-634c-48d3-aab6-b8fe5bd14979	24660310	24676427	rev	10621	-3	right	UWB_Cisp0
chr3	32699552	32710645	cc5ea510-703a-4897-92ae-0ba116103c58	32697337	32710650	rev	11060	-3	right	UWB_Cisp0
chr3	38553804	38560232	6e7cffd9-21d5-4c70-96db-ae1f52fd544b	38552323	38560683	rev	6431	-3	right	UWB_Cisp0
chr3	48635713	48645030	a37bc4d2-68c0-4e7c-8274-9cb092b382b0	48633775	48645041	fwd	9348	-3	right	UWB_Cisp0
chr3	58744159	58753225	ba9dc730-6798-496e-9f81-e58283c1699e	58740491	58753236	rev	9037	-3	right	UWB_Cisp0
chr3	60723930	60732321	e17ec568-3c9c-4e21-b1e9-f412cf9f9144	60721057	60732329	fwd	8376	-3	right	UWB_Cisp0
chr3	65540550	65547085	25624e95-0fa7-431a-a20e-f252f8ba8b20	65537263	65547093	fwd	6384	-3	right	UWB_Cisp0
chr3	67771802	67778086	2c8abeb0-915f-42da-87cb-769db298dcde	67767512	67778091	fwd	6279	-3	right	UWB_Cisp0
chr3	74323827	74333696	0c81155d-7665-4fd1-8f15-94930d755ffc	74323820	74333820	rev	9814	-3	right	UWB_Cisp0
chr3	74658529	74667690	93e2512d-86e5-4e64-bbdf-b526df8033de	74658520	74667696	rev	9075	-3	right	UWB_Cisp0
chr3	82760837	82766034	680044f8-35df-46b8-b9dd-77cb83c27f9b	82748888	82766043	fwd	5185	-3	right	UWB_Cisp0
chr3	84286449	84290510	92e4291b-4550-4f9e-ae31-8c49204cae67	84283395	84290514	rev	4032	-3	right	UWB_Cisp0
chr3	88253009	88261611	5f1d253f-d5c1-48d1-b901-12fd8330cbbd	88250631	88261616	fwd	8571	-3	right	UWB_Cisp0
chr3	90187894	90197617	e19a4e9e-c1c2-456b-8869-df1bf75936c0	90187748	90197882	fwd	9702	-3	right	UWB_Cisp0
chr3	97891063	97899264	e136d417-6309-4537-9175-3969a66cabaa	97877987	97900323	fwd	8123	-3	right	UWB_Cisp0
chr3	98392956	98402757	cc0f04c3-399c-439e-bf93-02bf73859e80	98391829	98411239	fwd	9774	-3	right	UWB_Cisp0
chr3	100343230	100347137	8002bd8a-29b3-4107-8785-a0c6943cc8af	100343222	100355612	rev	3850	-1	right	UWB_Cisp0
chr3	106733650	106740274	2346b69d-0699-4a68-b608-ddcfd8a6789d	106731892	106740280	fwd	6565	-3	right	UWB_Cisp0
chr3	112387278	112391195	b2d6f0b0-f10d-4c3d-95a8-abd819527e73	112380474	112391200	fwd	3908	-3	right	UWB_Cisp0
chr3	114513749	114519677	af00a5f8-f306-4cff-a609-b43980522b13	114508177	114519683	rev	5874	-3	right	UWB_Cisp0
chr3	117317734	117325997	b18b4995-0f02-4731-9a9d-869fa008ef7d	117316242	117330840	fwd	8260	-3	right	UWB_Cisp0
chr3	119785776	119796821	4b6aa459-1122-442a-a093-c958af0cc397	119783723	119798243	rev	10996	-3	right	UWB_Cisp0
chr3	124257150	124263322	590bfc7f-18d7-408a-bc26-47ef56667ce0	124256539	124263327	rev	6211	-3	right	UWB_Cisp0
chr3	126000854	126007775	e1d52611-6432-4dd3-a7c3-9c34fe72e839	126000849	126009968	rev	6910	-3	right	UWB_Cisp0
chr3	129723394	129728327	9cd2a40b-abf5-4d4e-aa72-d67ffdedee6c	129715214	129728334	fwd	4933	-3	right	UWB_Cisp0
chr3	130420092	130431493	bae51ff8-241a-423d-a1ba-033d2885bbc3	130419663	130431509	rev	11280	-3	right	UWB_Cisp0
chr3	131720167	131729464	d20cb32a-2669-44ba-83ee-2668274f119a	131710564	131729472	rev	9257	-3	right	UWB_Cisp0
chr3	133711535	133716877	15dde8be-916e-4a2e-a44a-529538124b1f	133698634	133719224	rev	5255	-3	right	UWB_Cisp0
chr3	134726596	134735553	192c9150-7d67-4444-b2dc-7060e97f8eb7	134724052	134735565	fwd	8973	-3	right	UWB_Cisp0
chr3	135012979	135017835	aee10349-f63f-4a30-82b1-14d1728bb6dd	135012026	135025409	rev	4849	-3	right	UWB_Cisp0
chr3	136340991	136347393	c2218bee-4906-473f-83db-17f5a82f8502	136335503	136347405	fwd	6415	-3	right	UWB_Cisp0
chr3	139294200	139302048	76457a8e-c25e-4ef0-b61b-f8a2ec83af98	139288845	139305103	fwd	7858	-3	right	UWB_Cisp0
chr3	139594544	139600217	22d516b4-8530-414b-8c0a-b2636222b070	139593820	139601767	fwd	5611	-3	right	UWB_Cisp0
chr3	141802752	141820236	918ac13b-fd21-4c8b-8a6f-0234f5a2010f	141802747	141822820	fwd	17451	-3	right	UWB_Cisp0
chr3	141882183	141892960	0dab8b7a-71ea-44df-8ad8-c7b8ea4d9641	141880270	141892966	fwd	10651	-3	right	UWB_Cisp0
chr3	143916488	143921960	039bacc8-e6fd-40fa-8963-70d4ec177fc8	143912521	143922232	fwd	5469	-3	right	UWB_Cisp0
chr3	144003293	144008593	ed01e36a-023e-437a-be25-0139fe9c1c82	144001054	144014875	fwd	5264	-1	right	UWB_Cisp0
chr3	148226764	148231694	7f212aa1-404c-4dd5-85c2-464a98d16c02	148221929	148239021	fwd	4945	-3	right	UWB_Cisp0
chr3	151878468	151885300	5ba56bf4-9adc-4a30-b202-a86eb042ac8e	151876212	151885305	rev	6766	-3	right	UWB_Cisp0
chr3	152309965	152327275	17634b6f-7e8f-4a34-a14f-d48d5f064de8	152293838	152327285	rev	17336	-3	right	UWB_Cisp0
chr3	153434978	153442501	3cc0039b-4b83-4b64-a4a9-b0dcf0f02978	153428414	153444104	rev	7385	-3	right	UWB_Cisp0
chr3	158135333	158142789	8194029d-380c-4a59-a1d0-5d6cddb5a93f	158135324	158143649	rev	7403	-3	right	UWB_Cisp0
chr3	160291668	160300150	fef4a000-d836-4a1f-a141-0187fe1af06b	160287635	160300155	rev	8419	-3	right	UWB_Cisp0
chr3	161529598	161536546	8ba4a8ea-b705-425e-83e2-e5caf721a85f	161524960	161539352	fwd	6920	-3	right	UWB_Cisp0
chr3	165386895	165393275	c946c2d7-30d1-416d-93d7-0516732cb107	165375699	165393287	rev	6367	-3	right	UWB_Cisp0
chr3	167627005	167630662	bf6c03e8-6b77-4798-957c-da469e4ae69f	167624782	167630668	rev	3607	-3	right	UWB_Cisp0
chr3	168262231	168273825	15983a19-017e-41e4-af3f-c624cf2a637b	168261834	168273830	rev	11603	-3	right	UWB_Cisp0
chr3	168705672	168715123	4a54cdf5-fbb9-4736-b6d9-92b105fc9d11	168699667	168715130	fwd	9485	-3	right	UWB_Cisp0
chr3	176043219	176046837	a21df91d-df9d-48a7-8cab-c5b238984760	176035173	176046842	rev	3547	-3	right	UWB_Cisp0
chr3	177660987	177670597	9dea5528-9341-44c1-a9cf-189f386f1a54	177660979	177674587	rev	9527	-3	right	UWB_Cisp0
chr3	178765792	178772502	cbec0b5e-67f1-40c0-a5b1-be9018722a3d	178765787	178784284	fwd	6721	-3	right	UWB_Cisp0
chr3	178959912	178963477	badfda65-a82a-472b-8dda-a7f5553cfb50	178957061	178969490	fwd	3544	-1	right	UWB_Cisp0
chr3	179999665	180007550	850975e3-b01d-419f-b5aa-4594085ad7b7	179999654	180007554	rev	7841	-3	right	UWB_Cisp0
chr3	180038626	180041960	f3f6bf61-7a87-4eb4-a9cf-56831985c74d	180032157	180041966	rev	3355	-3	right	UWB_Cisp0
chr3	180371224	180381424	7f277a95-19f3-4f10-b6b5-be60b947a9e8	180366238	180381429	fwd	10204	-3	right	UWB_Cisp0
chr3	181881814	181890036	3330c194-80df-43c2-9d18-270ebd8443b9	181877524	181890040	rev	8189	-3	right	UWB_Cisp0
chr3	181890503	181894256	76596cb7-86df-4a21-8ab3-37e0e0b255d3	181884985	181894262	fwd	3723	-3	right	UWB_Cisp0
chr3	182529963	182534844	0acc3889-04ca-4dba-a146-46e3f326247b	182507229	182534927	fwd	4868	-3	right	UWB_Cisp0
chr3	182980537	182987791	0a10d724-6a01-4065-a890-45b82dceb200	182977284	182987797	fwd	7202	-3	right	UWB_Cisp0
chr3	183511873	183517416	44c40c90-2797-4635-a743-9cc80dd965cf	183502882	183522236	rev	5504	-1	right	UWB_Cisp0
chr3	183661018	183665692	fd3b7b87-4944-49cb-b512-53efb8d0b5dd	183660786	183676651	fwd	4653	-3	right	UWB_Cisp0
chr3	190749835	190756950	540ba8c5-e27c-498d-814d-652dd730516f	190749831	190761663	fwd	7093	-3	right	UWB_Cisp0
chr4	1096876	1106248	b5c3b73b-471b-45fc-a25e-b0e12f0a6eb7	1093878	1106871	fwd	9337	-3	right	UWB_Cisp0
chr4	2859475	2872041	e65dd7a9-f3ff-4957-a2a8-07136c8f4387	2859464	2872178	fwd	12543	-3	right	UWB_Cisp0
chr4	2963676	2967554	dbc69d67-6e44-4fe5-9cbf-c0bc9dfb6dda	2954228	2967563	fwd	3872	-3	right	UWB_Cisp0
chr4	3131171	3148392	573108bb-902b-4da6-b1ef-d212ccdeed8d	3131167	3149592	fwd	17137	-3	right	UWB_Cisp0
chr4	3899203	3905606	68b2846b-6e33-4ef1-8697-542afb507432	3897244	3908009	rev	6448	-3	right	UWB_Cisp0
chr4	4565917	4575939	04192f21-0ffc-4a93-9f9c-8a3fbce23801	4565911	4575944	fwd	9939	-3	right	UWB_Cisp0
chr4	4596160	4602951	249bba20-ec61-449c-b561-89130235e73c	4593631	4602957	fwd	6753	-3	right	UWB_Cisp0
chr4	21231804	21238974	4f71d025-7817-4a8d-878e-0e1d76b4894f	21229475	21240617	fwd	7215	-3	right	UWB_Cisp0
chr4	22992759	23001355	bfa1207e-df18-44a1-9a10-69f3b0f9c17a	22984207	23002864	fwd	8583	-3	right	UWB_Cisp0
chr4	23287492	23293250	8d064e3a-dd2e-464b-805b-1b8ceb4bd7fd	23284667	23293259	rev	5713	-3	right	UWB_Cisp0
chr4	24497016	24502413	9574f12e-cd00-4b59-94f5-079c6cdb6854	24487332	24504489	rev	5367	-3	right	UWB_Cisp0
chr4	25608367	25616519	fa98d21e-2ccb-40f4-b505-74b2aad6358d	25608359	25616523	rev	8137	-3	right	UWB_Cisp0
