chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction	sample
chr5	153305150	153312063	aedd9e48-f977-47bc-876f-c3161a6fbfea	153305146	153316298	fwd	6827	-3	left	UWB_Cisp0
chr5	153604061	153609101	43768f4f-0e81-4822-a309-d9cefb3105f7	153601431	153610893	rev	5026	-1	left	UWB_Cisp0
chr5	154668982	154676749	247ac5cf-6ae8-4422-96ba-7c38b4a26adc	154668978	154683949	fwd	7721	-3	left	UWB_Cisp0
chr5	156491562	156497703	4c1cec81-704f-40d2-9965-c578af07634a	156489709	156497988	fwd	6114	-3	left	UWB_Cisp0
chr5	161897113	161902381	7ab1cf4c-632b-47d7-8a29-d5726320c32f	161897106	161907899	rev	5235	-3	left	UWB_Cisp0
chr5	162116030	162127267	b8a0ffdc-8f9b-4dab-900c-15d5824c7ee8	162115247	162130744	rev	11217	-3	left	UWB_Cisp0
chr5	167965130	167970126	c5a14ff1-32b2-4bab-abd4-cf9ea63b1cb7	167963921	167986556	fwd	4960	-3	left	UWB_Cisp0
chr5	169915388	169923291	0bb30150-eb7c-4c0d-9b81-7c1430359c76	169912294	169923722	rev	7873	-3	left	UWB_Cisp0
chr5	172513584	172516342	53007130-b20e-48b0-8c15-1ec9f11f7272	172513208	172522078	rev	2693	-3	left	UWB_Cisp0
chr5	175584715	175591322	3220af28-ea7f-4e8a-8a7e-a693fcb85067	175584218	175613501	rev	6507	-3	left	UWB_Cisp0
chr5	176117935	176123220	9a8a9fff-8d03-49d4-816e-cf06e7ca6702	176117925	176129885	fwd	5300	-3	left	UWB_Cisp0
chr5	176767246	176771825	11f93d25-0f8e-447f-a47e-367b0be70767	176760910	176771829	rev	4560	-3	left	UWB_Cisp0
chr5	177292234	177296158	91257d2d-98db-4f26-8347-9418675660f2	177292227	177311060	fwd	3914	-3	left	UWB_Cisp0
chr6	7554762	7561963	0d3f07a4-7dd5-4121-ace0-42a1c4a95356	7554214	7561968	rev	7170	-3	left	UWB_Cisp0
chr6	17421900	17427766	72f04020-f154-4d01-ae7a-5937327b3752	17421885	17427771	rev	5883	-3	left	UWB_Cisp0
chr6	17958563	17966675	6682087e-9ee3-46fb-9cc2-91983df81444	17957756	17970701	fwd	8075	-3	left	UWB_Cisp0
chr6	19414376	19427394	541c0925-fbf5-4418-a483-e32cddb8bc69	19414371	19429782	fwd	12742	-3	left	UWB_Cisp0
chr6	19577086	19581521	33a64a98-1ec9-4da9-8bd4-5e78ff1ed45b	19577080	19585378	fwd	4361	-3	left	UWB_Cisp0
chr6	27160968	27168169	2ec7d11d-5772-4464-a828-e6a1b6c9343c	27159840	27179817	rev	7193	-3	left	UWB_Cisp0
chr6	39736193	39740835	30b71824-7fc7-409a-95ec-393643bb66ba	39736188	39748893	rev	4640	-3	left	UWB_Cisp0
chr6	40996231	41004352	22686fc9-864f-49c9-9519-573e88f319b0	40996214	41006583	fwd	8084	-3	left	UWB_Cisp0
chr6	41998860	42004591	db2c81d2-8f98-404d-b239-323908e55a3e	41995468	42007250	fwd	5717	-3	left	UWB_Cisp0
chr6	42364574	42368654	f9c2e788-df5b-456f-a0c8-603d4cfcf4e4	42364563	42370419	fwd	4098	-3	left	UWB_Cisp0
chr6	42436998	42444839	8e169db9-3f18-47fd-b865-35c41372f424	42435821	42444844	fwd	7800	-3	left	UWB_Cisp0
chr6	49446276	49452270	16fd4323-a08a-43c4-b709-0421542c032e	49446271	49456876	rev	5968	-3	left	UWB_Cisp0
chr6	55603925	55614348	c961ab88-3b52-4430-81fd-c0e95593306a	55603917	55617576	fwd	10373	-3	left	UWB_Cisp0
chr6	60857759	60862515	48232871-800e-49bc-acc2-41a87a2f50b5	60857281	60871776	fwd	4737	-3	left	UWB_Cisp0
chr6	62088733	62099136	7ce0cc03-e9fd-4d61-84f6-8f0f9945997e	62088727	62099142	rev	10368	-3	left	UWB_Cisp0
chr6	62927480	62935278	eced81f8-2ed4-4bad-9ec3-5de57e7c096d	62927476	62938426	fwd	7740	-3	left	UWB_Cisp0
chr6	63029732	63040379	3dd8da40-a437-4b5a-857a-1418e681a541	63029009	63041279	fwd	10561	-3	left	UWB_Cisp0
chr6	63406946	63411905	8d6112d6-4da2-43ef-8238-bc93fd31b27b	63406893	63422919	fwd	4936	-3	left	UWB_Cisp0
chr6	65652710	65661929	4caa4a68-f055-441e-b776-093aa22ea008	65652059	65671724	rev	9186	-3	left	UWB_Cisp0
chr6	70964723	70971902	ed0490f0-7259-42a1-a6e8-de42263df43d	70964715	70974785	fwd	7118	-3	left	UWB_Cisp0
chr6	74683038	74691512	663abba3-03e5-4079-8dbc-95a8c9b12321	74681210	74692400	rev	8467	-3	left	UWB_Cisp0
chr6	79986656	79993975	ee1579c4-cab3-4698-94ee-138f530e7762	79986651	79999232	rev	7417	-3	left	UWB_Cisp0
chr6	81239120	81244037	d0c7f22e-0a4c-4c52-8881-9a4aa8733d1a	81239114	81248378	fwd	4905	-3	left	UWB_Cisp0
chr6	82125381	82129889	4a1adadf-0ac6-440f-a4d2-3c177ba63009	82125374	82135757	fwd	4509	-3	left	UWB_Cisp0
chr6	83287659	83297377	822ca1cf-d3c7-403c-9da1-ade60f3c79bd	83287152	83297383	fwd	9701	-3	left	UWB_Cisp0
chr6	84938368	84948460	08e95e12-1c76-48f0-9396-a8fd87b0f1dc	84936312	84958791	rev	10062	-3	left	UWB_Cisp0
chr6	90970091	90982396	8ef0dd5b-9cfd-4cfd-9fc5-12571abf346b	90970086	90982403	fwd	12210	-3	left	UWB_Cisp0
chr6	91844639	91856300	07778843-33de-4e0b-847b-8fd072e13d5f	91842705	91859054	rev	11541	-3	left	UWB_Cisp0
chr6	93731745	93741426	c0ab225b-0d03-4be7-9fc8-decf58667837	93718389	93743526	rev	9610	0.237081	left	UWB_Cisp0
chr6	97048698	97053870	f40394e5-9e97-4207-bdba-690f888cdc24	97048693	97056086	rev	5191	-3	left	UWB_Cisp0
chr6	97317355	97322767	70cc2a9c-c858-4029-b34d-1d2694496d3b	97317348	97333584	fwd	5354	-3	left	UWB_Cisp0
chr6	98221914	98229668	6b85a57a-288d-48ec-a2c0-1bfd718c4574	98221904	98231834	fwd	7788	-3	left	UWB_Cisp0
chr6	100424764	100435123	47873f4c-da51-4cd3-9d1b-9a3b995c6b59	100424756	100435798	rev	10209	-3	left	UWB_Cisp0
chr6	104642172	104653892	317ca602-c91a-4c60-a746-c106b490205c	104642167	104655556	rev	11683	-3	left	UWB_Cisp0
chr6	106007161	106015050	d31f1d22-8983-41d4-9f70-7cf722ee9b71	106007144	106015058	fwd	7867	-3	left	UWB_Cisp0
chr6	110186242	110190438	45b65887-d628-49aa-a887-77ce89643600	110184975	110194314	fwd	4129	-3	left	UWB_Cisp0
chr6	114356288	114364582	6a7025fd-3bb8-4945-a4c3-a3f2bf7b8152	114356273	114366773	fwd	8212	-3	left	UWB_Cisp0
chr6	118907965	118920027	40abbc98-fcc2-4299-8936-9d014b3f9b55	118907954	118927694	fwd	12037	-3	left	UWB_Cisp0
chr6	120843922	120852583	dc334129-96e2-46a5-9886-4f43b6480810	120841761	120858397	rev	8631	-3	left	UWB_Cisp0
chr6	127045625	127051895	15572d45-c859-4651-a8e7-222a1dc1e1dc	127042775	127051899	rev	6242	-3	left	UWB_Cisp0
chr6	129369407	129379075	1032e358-e26d-418a-af93-49518a8ec48b	129369401	129393394	rev	9658	-3	left	UWB_Cisp0
chr6	133556090	133562305	f4ee1aeb-ca44-4a22-b664-245d1001b6c7	133556083	133568306	rev	6227	-3	left	UWB_Cisp0
chr6	134877785	134885567	e8bafe5c-4554-4d6f-bcc0-86407a6234c4	134877779	134885572	rev	7769	-3	left	UWB_Cisp0
chr6	143143827	143149606	6b529d31-b428-42f5-840e-db20118b350f	143143821	143160001	rev	5714	-3	left	UWB_Cisp0
chr6	151004948	151009899	9bf7a552-3bcb-4f55-8dda-7046fabf3960	151001142	151016931	rev	4947	-3	left	UWB_Cisp0
chr6	152444555	152453524	4e340553-92a9-4221-bfc7-b5278b52cdd5	152443318	152456343	rev	8904	-3	left	UWB_Cisp0
chr6	160724049	160728404	d1ffbcb8-a260-41d4-a30e-fa389d8037c9	160724044	160737594	fwd	4466	-3	left	UWB_Cisp0
chr7	878395	885054	0bbafe77-83fe-40bb-a1c8-ad8772a0fff8	862965	885061	fwd	6602	-1	left	UWB_Cisp0
chr7	5137039	5143324	0e1174d9-ff7c-4b9c-8bdd-f00335cdb2cd	5136500	5145354	fwd	6274	-3	left	UWB_Cisp0
chr7	5196475	5207490	a22b46fe-2879-4e7d-82d6-bd7ebfdf1d91	5195890	5207494	rev	10988	-3	left	UWB_Cisp0
chr7	12208112	12215165	b854b061-15f8-4ce5-86b5-1a2a9580ac5c	12208105	12220537	rev	7067	-3	left	UWB_Cisp0
chr7	25836259	25840170	80e2c319-b17a-4aac-b98d-a51a50ee0f32	25836253	25842851	fwd	3882	-3	left	UWB_Cisp0
chr7	31710518	31719708	5546c34d-856b-42a3-8e9b-32ffeef70a4f	31710253	31733211	fwd	9155	-3	left	UWB_Cisp0
chr7	40962679	40969112	5063a226-b78d-404d-8aff-9685ca416550	40956937	40981809	rev	6462	-3	left	UWB_Cisp0
chr7	43800820	43809921	58c46c4e-22d7-4c14-9f98-e1024f8e0b27	43794785	43809930	fwd	9057	-3	left	UWB_Cisp0
chr7	52436722	52446949	60e443e9-09d4-4ef4-8071-62033caefe9e	52435794	52453292	rev	10151	-3	left	UWB_Cisp0
chr7	52739056	52757374	3305c9ba-dab0-4eb6-bc2a-02b5cef6b2a8	52738085	52779534	rev	18292	-3	left	UWB_Cisp0
chr7	65084106	65089396	58c80f51-8b5f-4e8c-a607-075f79bbe49b	65080086	65094065	fwd	5201	-3	left	UWB_Cisp0
chr7	65710688	65714299	5bfeea6a-7e60-463c-bc65-f4f4ef610b6e	65701569	65716831	rev	3609	-3	left	UWB_Cisp0
chr7	84253707	84260758	dc6fed81-4cfe-416c-8a97-ef89265bd92d	84253692	84260861	fwd	6985	-3	left	UWB_Cisp0
chr7	90309724	90317864	f1c1fc08-5658-4169-acd2-4f776784f33d	90309718	90318968	rev	8111	-3	left	UWB_Cisp0
chr7	91818431	91830315	f6e23bc2-4f36-44fc-85f1-6442046de4de	91814986	91834412	rev	11899	-3	left	UWB_Cisp0
chr7	97836670	97842046	520ca6c5-c319-466d-ba3b-e9b214a793a2	97834115	97842092	rev	5370	-3	left	UWB_Cisp0
chr7	99152129	99157193	31f9c158-a332-49ce-bfb4-a28e4e35729e	99145243	99170127	rev	5083	-3	left	UWB_Cisp0
chr7	102161647	102168665	a69d0f05-c5f2-43c9-956a-76d88977c1c7	102157243	102170269	fwd	6998	-3	left	UWB_Cisp0
chr7	105874514	105881761	35fece19-63c4-489a-85f0-00f60c0c76f3	105869548	105883311	fwd	7217	-3	left	UWB_Cisp0
chr7	106725720	106730385	df693288-9fb0-4e40-913a-20527c0ba753	106724537	106753807	fwd	4674	-3	left	UWB_Cisp0
chr7	107575433	107583994	74c92f18-9660-4101-9d45-72f7426c601f	107575428	107590436	rev	8516	-3	left	UWB_Cisp0
chr7	109953948	109958481	806959a7-93d1-4abc-95ee-dd48fc39d6b4	109953940	109962903	rev	4520	-3	left	UWB_Cisp0
chr7	109963806	109970123	30837178-3f60-4893-a736-894a9af9698b	109963801	109973580	rev	6295	-3	left	UWB_Cisp0
chr7	110961010	110967342	a3ecc3b7-5f35-492b-9ec9-ea242285e32b	110961005	110967349	fwd	6279	-3	left	UWB_Cisp0
chr7	115403473	115411454	bf7c6603-98ef-47eb-865c-617b03d45891	115403467	115412084	fwd	7991	-3	left	UWB_Cisp0
chr7	116064787	116081486	77ee36aa-39be-426f-9348-38cd3e7381f0	116064777	116088610	fwd	16664	-3	left	UWB_Cisp0
chr7	120153648	120159033	181ab05a-544a-493c-965d-cf000ea33698	120153643	120177736	rev	5329	-3	left	UWB_Cisp0
chr7	121333463	121342929	8f01bcc2-eb09-4d38-a546-77c684a531e2	121333329	121343015	fwd	9353	-3	left	UWB_Cisp0
chr7	125637664	125644271	9be1f8fd-e6d6-4dbd-80e1-6ebfb44af0d1	125637614	125645312	rev	6549	-3	left	UWB_Cisp0
chr7	126754009	126759522	b2f086fa-59d9-4617-8875-ad8e67490ec2	126753991	126759701	fwd	5488	-3	left	UWB_Cisp0
chr7	127314474	127328744	8fdfc53c-e5d0-4aff-8f3c-49391611ec6a	127306626	127338338	fwd	14204	-3	left	UWB_Cisp0
chr7	129330980	129338152	157cbd85-d3bf-4efb-8fe5-e56d5f4eb720	129330973	129340516	fwd	7232	-3	left	UWB_Cisp0
chr7	129964477	129970767	a49cc4cd-22c9-4f16-b1a7-8cd7c9e9d1dc	129964472	129970773	rev	6254	-3	left	UWB_Cisp0
chr7	131430208	131434393	35ffceb3-2a30-450a-89f0-bab71b2cc9af	131423724	131435971	fwd	4172	0.11335	left	UWB_Cisp0
chr7	134600524	134610660	ff29e87b-e4b7-427e-baec-c05e240300d3	134594815	134610961	fwd	10075	-3	left	UWB_Cisp0
chr7	135265508	135275441	6f181a50-7c0f-4164-8a04-c7f72ba1faee	135265499	135281189	fwd	9867	-3	left	UWB_Cisp0
chr7	137189414	137198819	ed20ef4b-cbd4-4d98-91bb-e760df1791b9	137187301	137199814	fwd	9437	-3	left	UWB_Cisp0
chr7	138634479	138647027	83a0e98d-4578-4875-ab3d-c5515c93e88b	138631970	138647526	fwd	12407	-3	left	UWB_Cisp0
chr7	138962531	138969971	677ab7ef-3e17-44a9-886e-94b9b779dd2e	138962523	138969975	rev	7441	-3	left	UWB_Cisp0
chr7	142665255	142670643	290c2237-7f1a-4c69-9b30-06f3d04667ec	142660144	142676747	fwd	5369	-3	left	UWB_Cisp0
chr7	144137307	144143383	e96fdafd-94b9-4328-ab38-52ee7ac8cf18	144135722	144147824	rev	6002	-3	left	UWB_Cisp0
chr7	145515969	145522980	6e514b85-f2a8-4e74-a85e-d72435f069a1	145515964	145526758	fwd	6910	-3	left	UWB_Cisp0
chr7	147519273	147528729	5b7f11b6-2253-4e84-917a-0bbeccf2fbdb	147516720	147530742	fwd	9414	-3	left	UWB_Cisp0
chr7	151051881	151055181	30ab3ce2-46d6-4fd4-8f16-5dff762c0360	151051024	151064478	rev	3279	-3	left	UWB_Cisp0
chr7	153652178	153657854	ad001865-61c0-4acd-a07b-ba4d5d54c9a7	153648009	153659685	rev	5683	-3	left	UWB_Cisp0
chr7	154847127	154854722	bc24e3a2-213b-44c6-a86c-0779aeb2eb1b	154846260	154854735	fwd	7540	-3	left	UWB_Cisp0
chr8	24364143	24370948	68d35bf0-ff29-4943-b852-5e1b9b75cf0e	24352589	24370958	rev	6824	-3	left	UWB_Cisp0
chr8	28105350	28114201	c37849b3-392e-4df6-8b8c-c9f141ad67a3	28096993	28122084	rev	8789	0.076314	left	UWB_Cisp0
chr8	30628454	30631669	58449146-c900-4709-9524-601d74f770f5	30623486	30632043	fwd	3202	-3	left	UWB_Cisp0
chr8	33440732	33449744	a3c33589-013f-48c2-aae4-2397bda36bb7	33440725	33449933	rev	8989	-3	left	UWB_Cisp0
chr8	35019440	35023480	32245596-e000-4556-91e0-5d5f016382a4	35005786	35033284	fwd	4022	-1	left	UWB_Cisp0
chr8	49080126	49087843	a3152c0c-f869-4ad7-8e9f-e74a58fc61f8	49075937	49090484	fwd	7667	-3	left	UWB_Cisp0
chr8	51465484	51469835	374a33c0-b6d1-4822-93f9-3f3d0fb6987b	51465477	51480269	rev	4355	-3	left	UWB_Cisp0
chr8	51597105	51601585	f8d30228-85f3-4d45-9c10-23774518a9e9	51594883	51616463	fwd	4481	-3	left	UWB_Cisp0
chr8	51727502	51739975	06153736-6122-489c-980b-8dac8df8407d	51725691	51753220	fwd	12353	-3	left	UWB_Cisp0
chr8	52803965	52811579	5f8d2754-b2fc-4b3e-b350-c2c085c1cc58	52800737	52812616	rev	7609	-3	left	UWB_Cisp0
chr8	53392732	53398397	9b2693cf-bb7b-4244-9f07-446ca934cc28	53392727	53401479	fwd	5649	-3	left	UWB_Cisp0
chr8	55444903	55451603	5b95a16c-3bb4-40c8-8c69-42c9cb7d178a	55440636	55456288	fwd	6668	-3	left	UWB_Cisp0
chr8	58653134	58660080	674f7508-aa57-4696-bbd2-4468ddcfb73a	58653119	58660454	fwd	6919	-3	left	UWB_Cisp0
chr8	59504906	59512182	d6868b4d-9c27-4afd-af31-6b88b45870a1	59504444	59520401	rev	7275	-3	left	UWB_Cisp0
chr8	60346488	60355927	cd5ababf-76e8-4c4a-bbde-ae2ce8bfbf81	60346473	60356670	rev	9482	-3	left	UWB_Cisp0
chr8	60926067	60932857	40f87ccb-481c-498c-b6e4-b3fd2c4d628b	60926061	60938274	fwd	6783	-3	left	UWB_Cisp0
chr8	62793840	62798648	9ceb41d1-2f23-4343-8aec-c12d4ae13664	62787254	62798657	fwd	4742	-3	left	UWB_Cisp0
chr8	63684574	63694746	c0e51e9c-438c-4017-aba3-1d6c288f372b	63683721	63702862	rev	10105	-3	left	UWB_Cisp0
chr8	63934417	63938380	7570da30-8c28-430e-8370-17d5c7585f4c	63934413	63949005	fwd	3960	-3	left	UWB_Cisp0
chr8	77206668	77211798	a44056c8-512c-4be5-9881-0e2422e37d78	77201728	77213358	fwd	5109	-3	left	UWB_Cisp0
chr8	78668466	78688829	a15d1f44-583c-4b9c-8e08-c46cd5778355	78667707	78689448	fwd	20163	-3	left	UWB_Cisp0
chr8	79490068	79500897	935ed556-fafd-4a3b-bd9b-596fcfaa4347	79487292	79507540	fwd	10797	-3	left	UWB_Cisp0
chr8	83067576	83073814	2ada3afe-398d-43b6-b4a5-d2999cce6831	83067571	83079053	fwd	6187	-3	left	UWB_Cisp0
chr8	83769493	83776700	60f34993-6221-409f-8443-436b6fde71c8	83769483	83778233	rev	7213	-3	left	UWB_Cisp0
chr8	87080361	87085978	c19edcd6-ce25-4856-8a6f-7e575f68fec6	87080352	87093252	rev	5615	-3	left	UWB_Cisp0
chr8	87473313	87481436	2fcc7903-bde2-4474-80f1-439e488f7d3f	87473309	87482622	fwd	8031	-3	left	UWB_Cisp0
chr8	88237812	88241566	8f529a6e-bb0e-4d3d-bb3c-57af02e8820b	88237806	88243082	rev	3766	-3	left	UWB_Cisp0
chr8	91001191	91011101	8271257c-1c7d-4512-98fa-aff308dc4a93	91001185	91011851	rev	9854	-3	left	UWB_Cisp0
chr8	91748644	91754910	2b949a2d-2329-406f-a546-3dcc28d65bb3	91748424	91755144	fwd	6235	-3	left	UWB_Cisp0
chr8	93738548	93746268	9cc05b61-72d3-4098-8bcf-3eb7e462c948	93737235	93747766	rev	7694	-3	left	UWB_Cisp0
chr8	99676461	99684326	fd29f0ad-309a-4c37-85df-e3c29fc926f4	99676447	99686144	rev	7803	-3	left	UWB_Cisp0
chr8	104281817	104286784	1e29edb3-18c4-4d35-9118-576e1fa62f56	104277428	104289449	rev	4937	-3	left	UWB_Cisp0
chr8	104350374	104358902	17c5a49b-9692-42b2-a408-6c95ce10c32a	104350118	104370637	fwd	8431	-3	left	UWB_Cisp0
chr8	107240425	107247854	b2dd8a5a-a08c-4b1d-a3ee-1cb274c3e97e	107240419	107247862	fwd	7421	-3	left	UWB_Cisp0
chr8	108899038	108903358	1d646a48-bca5-48a4-977c-5891fed40b37	108899031	108913737	rev	4252	-3	left	UWB_Cisp0
chr8	113401113	113405856	5bf7ebef-a5f2-451e-b36a-6de89d1a0a07	113397669	113411153	fwd	4730	-3	left	UWB_Cisp0
chr8	117653121	117665342	d4542027-3686-4ff5-8c85-6d4c79076d65	117652534	117666055	rev	12206	-3	left	UWB_Cisp0
chr8	122973548	122976550	a4f1ec4e-3812-4294-9fa5-3ed6b721ec9d	122968571	122979871	fwd	2964	-3	left	UWB_Cisp0
chr8	123226231	123234271	6bd2b90c-c7c6-414d-9ca2-f79417151dcb	123221306	123238994	rev	8017	-3	left	UWB_Cisp0
chr8	126876515	126879667	914ccfb1-555f-482a-86c9-edc7625f9ff7	126876510	126884024	rev	3158	-3	left	UWB_Cisp0
chr8	127473603	127478869	8473c623-b5b3-498e-88fc-8c032a048a5d	127469892	127478883	fwd	5266	-3	left	UWB_Cisp0
chr8	128008764	128015273	c83c5675-268c-4094-93b5-e3a19f0d6a65	128007469	128036898	rev	6477	-3	left	UWB_Cisp0
chr8	128039134	128046016	c4b51f3a-c2dd-453c-8f84-b583cf611941	128039129	128052403	fwd	6791	-3	left	UWB_Cisp0
chr8	128945389	128949089	ec44e1ec-9fff-46fe-8abf-7e3ded74c351	128942049	128963259	rev	3702	-3	left	UWB_Cisp0
chr8	131307576	131314516	2d8c1f49-0b03-4da4-828f-a2177975c60b	131307572	131315174	fwd	6913	-3	left	UWB_Cisp0
chr8	131739460	131748270	6acf86d9-b611-40c1-916c-9dd09eaa4fa9	131739454	131750923	rev	8679	-3	left	UWB_Cisp0
chr8	132614173	132619593	641e3ae0-00ea-4eef-882d-2ca8b846e506	132611512	132619599	fwd	5401	-3	left	UWB_Cisp0
chr8	137649217	137656814	4fd8e060-c4df-49b0-b4a7-62bd14a4e4e8	137649206	137659952	rev	7565	-3	left	UWB_Cisp0
chr8	139123870	139135436	226f1ff5-f8b8-46cf-8adf-3d2627d6640a	139120375	139141759	rev	11538	-3	left	UWB_Cisp0
chr8	145009637	145019299	81eed329-0376-41dd-b3c1-66c1e0a81c20	145009632	145020050	rev	9634	-3	left	UWB_Cisp0
chr9	742996	754455	9ba89c57-4fd4-4071-9648-3b4afda3caff	739931	754937	rev	11340	-3	left	UWB_Cisp0
chr9	3775216	3782795	19e8dc0c-c46f-4ac6-b4b4-5534dcad9dc6	3775210	3793774	rev	7215	-3	left	UWB_Cisp0
chr9	20249154	20253775	8f03b2aa-894a-43a8-abbd-26d1ed5c17e5	20245006	20262413	rev	4613	-3	left	UWB_Cisp0
chr9	31794428	31799968	f4340fdf-8d8e-43ab-88c0-f275c1773d48	31784863	31803611	fwd	5559	0.186927	left	UWB_Cisp0
chr9	33381938	33389324	474cd03b-085e-4ca3-abd5-ea13ea8d0254	33379710	33405332	fwd	7398	-3	left	UWB_Cisp0
chr9	34689604	34694397	e34cd9c6-80e2-4b0c-83b0-bfa0c08f72bd	34689598	34701512	fwd	4743	-3	left	UWB_Cisp0
chr9	75831498	75839130	44f48335-2c29-404f-8fa9-5b493be659bd	75822232	75839140	rev	7596	0.215216	left	UWB_Cisp0
chr9	80519550	80526786	a59357ed-84cb-4e9e-bd08-f7343dfb5485	80519545	80529834	fwd	7173	-3	left	UWB_Cisp0
chr9	80743637	80756325	a00e4e12-e098-4d2d-bbe1-94c843067aed	80743632	80758149	fwd	12672	-3	left	UWB_Cisp0
chr9	89987392	89993780	676c2e85-eb5f-4f99-bc3a-87763e1a3890	89987387	90000539	fwd	6389	-3	left	UWB_Cisp0
chr9	121100506	121104972	fe302b22-497a-4984-a268-fb95f21e9e51	121099936	121104976	rev	4458	-3	left	UWB_Cisp0
chr9	130594638	130601152	dd42bbeb-a2be-417f-b852-46e08e80ba11	130594124	130613166	rev	6454	-3	left	UWB_Cisp0
chr9	133021693	133028125	5e10353b-60e0-46f5-8c2d-678e2212dcc0	133021417	133045831	fwd	6446	-3	left	UWB_Cisp0
chr9	133371171	133378262	d1105790-fb24-40d4-95bd-a6435e6d978c	133367891	133378490	fwd	7072	-3	left	UWB_Cisp0
chr9	133476987	133481323	48dad958-a54f-45e6-9484-dd7e6b9ff7a4	133476980	133485318	rev	4302	-3	left	UWB_Cisp0
chr10	2060292	2064373	b82ddcfd-16d7-4055-b0fa-e5096bac4b9b	2059623	2073926	rev	4060	-3	left	UWB_Cisp0
chr10	3176868	3181572	bdf0f7b9-c0c5-4102-9e7a-20951f5f00a8	3164815	3181576	rev	4656	-3	left	UWB_Cisp0
chr10	13516314	13520621	b5fd226b-bd7c-4d1e-b2d3-fce839232a21	13515769	13526101	fwd	4290	-3	left	UWB_Cisp0
chr10	16277869	16283506	f9c45664-6259-4637-b62d-6f611ebbff8b	16277860	16288036	fwd	5572	-3	left	UWB_Cisp0
chr10	16408885	16415019	009aab06-50f0-4c10-887d-55f255680721	16408875	16420247	rev	6132	-3	left	UWB_Cisp0
chr10	18657083	18662303	44271d82-61e3-4341-940a-9d857c79afc6	18657075	18662312	fwd	5212	-3	left	UWB_Cisp0
chr10	20087333	20091828	e0cb2937-0bf8-42b4-ad3b-b46748c08dfd	20087325	20098835	fwd	4489	-3	left	UWB_Cisp0
chr10	24918267	24923554	caaba404-53b4-4639-a280-5c3cbcb013fa	24918263	24930880	fwd	5243	-3	left	UWB_Cisp0
chr10	28992907	28999560	b3024040-a211-4a68-a9c5-416465461092	28988175	28999564	rev	6655	-3	left	UWB_Cisp0
chr10	29521608	29527656	7e883dcf-df18-4aa9-8505-cf913ffb0521	29516284	29535953	rev	6034	-3	left	UWB_Cisp0
chr10	33840498	33851421	36520573-0e12-4215-b448-8d8063dc8b88	33828425	33870132	fwd	10926	0.116181	left	UWB_Cisp0
chr10	34403519	34410095	abb906f5-38f7-4d6f-bdca-9e9ed6b4f968	34402055	34410113	fwd	6528	-3	left	UWB_Cisp0
chr10	38523734	38528560	3b5cdd8a-dc50-4834-921a-2733b09d3314	38519733	38529907	rev	4980	-3	left	UWB_Cisp0
chr10	41875063	41877411	42a21ae2-7697-433e-950c-ad0cd9f9a914	41862729	41880440	fwd	2115	-1	left	UWB_Cisp0
chr10	41876710	41882650	cf1a7980-23b2-4ad1-aebe-d0dccd3a81c1	41867290	41883450	fwd	5621	-1	left	UWB_Cisp0
chr10	41883627	41886271	71c13899-03e0-4802-b672-7eeee4c4fc79	41883621	41898023	fwd	1814	-3	left	UWB_Cisp0
chr10	41894870	41898361	5f518075-7a9f-4302-9000-3988f697b85a	41887180	41916265	fwd	2007	-1	left	UWB_Cisp0
chr10	41905931	41910435	5f518075-7a9f-4302-9000-3988f697b85a	41887180	41916265	fwd	4887	-3	left	UWB_Cisp0
chr10	41896243	41907339	903c1ec3-1325-486f-861e-ca3b24677894	41893148	41910537	fwd	3234	-3	left	UWB_Cisp0
chr10	41894690	41901882	121bd9e4-267b-4782-838e-e6646c8a2754	41893597	41914910	fwd	2951	-3	left	UWB_Cisp0
chr10	41907264	41914316	121bd9e4-267b-4782-838e-e6646c8a2754	41893597	41914910	fwd	5419	-3	left	UWB_Cisp0
chr10	41903698	41907529	e2aa5ed4-9cd7-41df-9a26-7c180a6428ee	41902607	41915664	fwd	3022	-3	left	UWB_Cisp0
chr10	41908757	41913116	cf818303-8e6b-4b9d-a2ad-cc84a54292b9	41903845	41916265	fwd	4534	-3	left	UWB_Cisp0
chr10	44193625	44202367	da94fed9-b184-4f1d-9def-69b95477f622	44193612	44203822	fwd	8663	-3	left	UWB_Cisp0
chr10	46283286	46289221	e6d310b8-03f2-4a1c-bb38-db0f3398bc48	46283273	46290529	fwd	5904	-3	left	UWB_Cisp0
chr10	54323273	54326725	a2f0895d-8f72-4548-b814-4e2313373b69	54323268	54333987	rev	3442	-3	left	UWB_Cisp0
chr10	55589360	55600179	e4a7a8b4-19ef-4b7a-b8bb-c42d5bef49de	55589355	55607678	fwd	10769	-3	left	UWB_Cisp0
chr10	58822908	58830591	651ba4ac-204b-47cc-93c8-c9fd06961f9a	58821642	58836187	fwd	7684	-3	left	UWB_Cisp0
chr10	60737528	60745036	f63948f6-3904-4108-b1c4-4cddb2ad30a5	60737523	60749593	fwd	7489	-3	left	UWB_Cisp0
chr10	64541156	64552187	cd70c7ca-1123-4899-99fa-fdae92725f7e	64540472	64555018	rev	10946	-3	left	UWB_Cisp0
chr10	67219731	67229806	dd83b332-60a1-4363-a386-2810ca0773d2	67219486	67232977	fwd	10039	-3	left	UWB_Cisp0
