sample	read_id	chromosome	EdU_bp	BrdU_bp	total_analogue_bp	EdU_segments	BrdU_segments
UWB_Cisp0	db2c81d2-8f98-404d-b239-323908e55a3e	chr6	2056	1206	3262	1	1
UWB_Cisp0	dba1cc21-0f1d-4122-9d62-2683f8729544	chr6	1226	5418	6644	1	1
UWB_Cisp0	dc334129-96e2-46a5-9886-4f43b6480810	chr6	1178	7223	8401	1	1
UWB_Cisp0	deed7f8c-bafa-40ec-aec9-c012b3dea540	chr6	4606	4011	8617	1	1
UWB_Cisp0	e411ebc9-6418-4a75-a7f8-9b274d3646cf	chr6	3794	3585	7379	1	1
UWB_Cisp0	e5609f76-c76e-42f3-a610-c75a086ffaea	chr6	2502	4789	7291	1	1
UWB_Cisp0	e8bafe5c-4554-4d6f-bcc0-86407a6234c4	chr6	3481	4024	7505	1	1
UWB_Cisp0	eced81f8-2ed4-4bad-9ec3-5de57e7c096d	chr6	1685	3987	5672	1	1
UWB_Cisp0	ed0490f0-7259-42a1-a6e8-de42263df43d	chr6	4540	2320	6860	1	1
UWB_Cisp0	ee1579c4-cab3-4698-94ee-138f530e7762	chr6	4086	2931	7017	1	1
UWB_Cisp0	f020490c-f89e-49a7-bfc8-3ffbb7bb4cc0	chr6	1315	4868	6183	1	1
UWB_Cisp0	f39f5425-850f-4e89-b046-1ef10308c438	chr6	1642	3228	4870	1	1
UWB_Cisp0	f40394e5-9e97-4207-bdba-690f888cdc24	chr6	3549	1209	4758	1	1
UWB_Cisp0	f4ee1aeb-ca44-4a22-b664-245d1001b6c7	chr6	1358	4656	6014	1	1
UWB_Cisp0	f6a1d6bc-619f-49a5-b1ae-b49ef03c1f88	chr6	1666	2966	4632	1	1
UWB_Cisp0	f6eb8f08-cc0f-42dd-96cb-4a816c359b55	chr6	3861	4931	8792	1	1
UWB_Cisp0	f9c2e788-df5b-456f-a0c8-603d4cfcf4e4	chr6	1133	2570	3703	1	1
UWB_Cisp0	006e36ad-2490-48e4-9266-2a4b1537527b	chr7	3684	4401	8085	1	1
UWB_Cisp0	08eb62ce-329b-465a-9505-52e394077748	chr7	2510	7073	9583	1	1
UWB_Cisp0	0bbafe77-83fe-40bb-a1c8-ad8772a0fff8	chr7	4468	8667	13135	2	1
UWB_Cisp0	0c2bc1ef-8961-491d-bb9e-2022d31d5708	chr7	3613	3882	7495	1	1
UWB_Cisp0	0e1174d9-ff7c-4b9c-8bdd-f00335cdb2cd	chr7	2793	2707	5500	1	1
UWB_Cisp0	0fa01102-d39d-45f3-9abe-0c701f19515d	chr7	1760	4617	6377	1	1
UWB_Cisp0	13dbc44e-e94c-4d84-871c-050e9416fce2	chr7	5053	3897	8950	1	1
UWB_Cisp0	157cbd85-d3bf-4efb-8fe5-e56d5f4eb720	chr7	1980	4865	6845	1	1
UWB_Cisp0	181ab05a-544a-493c-965d-cf000ea33698	chr7	6594	11420	18014	1	2
UWB_Cisp0	19bd018d-3fc7-43be-86c9-d741dd1270ee	chr7	3109	1621	4730	1	1
UWB_Cisp0	1e7cc7c2-8e17-41c1-a321-d00644403dfe	chr7	1904	5038	6942	1	1
UWB_Cisp0	24dd5567-08ed-4f97-8abc-22e4cd313a97	chr7	1482	8205	9687	1	1
UWB_Cisp0	290c2237-7f1a-4c69-9b30-06f3d04667ec	chr7	1574	2528	4102	1	1
UWB_Cisp0	2b6b73f7-f87b-4570-b00c-84c9f1a7722d	chr7	1864	2115	3979	1	1
UWB_Cisp0	2ece47cd-d358-45e0-808f-84a7b8f21bac	chr7	2659	1672	4331	1	1
UWB_Cisp0	30837178-3f60-4893-a736-894a9af9698b	chr7	1821	4271	6092	1	1
UWB_Cisp0	30ab3ce2-46d6-4fd4-8f16-5dff762c0360	chr7	1769	1143	2912	1	1
UWB_Cisp0	31f9c158-a332-49ce-bfb4-a28e4e35729e	chr7	1029	3712	4741	1	1
UWB_Cisp0	3305c9ba-dab0-4eb6-bc2a-02b5cef6b2a8	chr7	2052	15987	18039	1	1
UWB_Cisp0	34b1fa79-8ae2-41ff-a3d2-2238af9fe6ad	chr7	1027	4912	5939	1	1
UWB_Cisp0	35fece19-63c4-489a-85f0-00f60c0c76f3	chr7	3746	2340	6086	1	1
UWB_Cisp0	35ffceb3-2a30-450a-89f0-bab71b2cc9af	chr7	2707	1109	3816	1	1
UWB_Cisp0	372a5238-0537-46b3-a1bf-240155271155	chr7	3886	2234	6120	1	1
UWB_Cisp0	38c61321-75a3-49e2-8db9-ce886dd942bf	chr7	1030	2121	3151	1	1
UWB_Cisp0	399b88f0-ba11-4892-b8fe-e2a26d315ce4	chr7	2821	2968	5789	1	1
UWB_Cisp0	4309683a-531d-4260-8c81-139ac1b381d3	chr7	2031	1500	3531	1	1
UWB_Cisp0	447825f6-6bc7-4c0f-88b3-c3300fbf58fe	chr7	2348	18293	20641	1	1
UWB_Cisp0	4a669271-c1e1-4f79-b853-ab3d3739a226	chr7	1099	8826	9925	1	1
UWB_Cisp0	5063a226-b78d-404d-8aff-9685ca416550	chr7	2764	2477	5241	1	1
UWB_Cisp0	520ca6c5-c319-466d-ba3b-e9b214a793a2	chr7	1355	3497	4852	1	1
UWB_Cisp0	5546c34d-856b-42a3-8e9b-32ffeef70a4f	chr7	3463	4971	8434	1	1
UWB_Cisp0	56e8fbd5-5286-437b-8611-09d70689c6e1	chr7	2302	4481	6783	1	1
UWB_Cisp0	58c46c4e-22d7-4c14-9f98-e1024f8e0b27	chr7	2487	6285	8772	1	1
UWB_Cisp0	58c80f51-8b5f-4e8c-a607-075f79bbe49b	chr7	2326	2614	4940	1	1
UWB_Cisp0	5b7f11b6-2253-4e84-917a-0bbeccf2fbdb	chr7	4013	4636	8649	1	1
UWB_Cisp0	5bfeea6a-7e60-463c-bc65-f4f4ef610b6e	chr7	1355	1794	3149	1	1
UWB_Cisp0	60bebd10-68fb-412b-a52d-9c1d6d2d56d2	chr7	4039	3766	7805	1	1
UWB_Cisp0	60e443e9-09d4-4ef4-8071-62033caefe9e	chr7	2245	6791	9036	1	1
UWB_Cisp0	6644e9a7-411a-4f8f-8c63-fbb35301be71	chr7	3820	4439	8259	1	1
UWB_Cisp0	66e300a5-6c9b-4ef6-8058-ebf832284ce1	chr7	1014	4640	5654	1	1
UWB_Cisp0	677ab7ef-3e17-44a9-886e-94b9b779dd2e	chr7	3844	3355	7199	1	1
UWB_Cisp0	6c4b2c77-311f-468b-b913-4445f4b0e464	chr7	1187	8481	9668	1	1
UWB_Cisp0	6dcb89ec-e154-4fd5-b298-3dc0d5877391	chr7	1697	4086	5783	1	1
UWB_Cisp0	6e514b85-f2a8-4e74-a85e-d72435f069a1	chr7	1597	3830	5427	1	1
UWB_Cisp0	6f181a50-7c0f-4164-8a04-c7f72ba1faee	chr7	1344	7986	9330	1	1
UWB_Cisp0	711aae67-8b59-4419-aa86-660fe1910a75	chr7	2794	1917	4711	1	1
UWB_Cisp0	737cd5c1-f178-49c2-a045-b3fe4310a695	chr7	1175	9430	10605	1	1
UWB_Cisp0	74c92f18-9660-4101-9d45-72f7426c601f	chr7	3538	4718	8256	1	1
UWB_Cisp0	75940020-e425-4185-9404-6621d4425617	chr7	1281	1555	2836	1	1
UWB_Cisp0	77ee36aa-39be-426f-9348-38cd3e7381f0	chr7	6346	9138	15484	1	1
UWB_Cisp0	7bf46b2c-bd11-4131-89eb-17e92283b92e	chr7	3602	3250	6852	1	1
UWB_Cisp0	7d36c0cb-d0e0-4eac-9eff-f92991a35daf	chr7	4323	3049	7372	1	1
UWB_Cisp0	7f0818ae-5803-4f32-a1a5-80cf0b920347	chr7	1996	2629	4625	1	1
UWB_Cisp0	806959a7-93d1-4abc-95ee-dd48fc39d6b4	chr7	2202	1098	3300	1	1
UWB_Cisp0	80e2c319-b17a-4aac-b98d-a51a50ee0f32	chr7	1785	1837	3622	1	1
UWB_Cisp0	83a0e98d-4578-4875-ab3d-c5515c93e88b	chr7	2171	10056	12227	1	1
UWB_Cisp0	8748cb42-786b-4404-b3ce-09e8428bc6b7	chr7	2613	4771	7384	1	1
UWB_Cisp0	8f01bcc2-eb09-4d38-a546-77c684a531e2	chr7	4356	2320	6676	1	1
UWB_Cisp0	8fdfc53c-e5d0-4aff-8f3c-49391611ec6a	chr7	1146	12770	13916	1	1
UWB_Cisp0	9130e68f-4e55-4800-98e2-52b0fe6c9d17	chr7	1451	5224	6675	1	1
UWB_Cisp0	985785bc-e8f9-405e-8b4a-120d5bd90b1d	chr7	2449	2356	4805	1	1
UWB_Cisp0	9be1f8fd-e6d6-4dbd-80e1-6ebfb44af0d1	chr7	2063	4254	6317	1	1
UWB_Cisp0	a061fd5e-7fa1-4140-a6fe-76965ce5cf64	chr7	1255	6075	7330	1	1
UWB_Cisp0	a1ef08fc-2733-4e44-a660-d2d33fd3279d	chr7	2549	7052	9601	1	1
UWB_Cisp0	a22b46fe-2879-4e7d-82d6-bd7ebfdf1d91	chr7	1928	5649	7577	1	1
UWB_Cisp0	a33d0740-2901-4b49-869f-2aac5d278d9e	chr7	4678	1972	6650	1	1
UWB_Cisp0	a3ecc3b7-5f35-492b-9ec9-ea242285e32b	chr7	1799	4101	5900	1	1
UWB_Cisp0	a434e3e8-5b68-423a-920e-0eb521d8b088	chr7	1815	3600	5415	1	1
UWB_Cisp0	a43f05c6-6fc2-4d9a-99cd-cd5060815eb1	chr7	1869	4469	6338	1	1
UWB_Cisp0	a49cc4cd-22c9-4f16-b1a7-8cd7c9e9d1dc	chr7	1733	2761	4494	1	1
UWB_Cisp0	a69d0f05-c5f2-43c9-956a-76d88977c1c7	chr7	1485	2355	3840	1	1
UWB_Cisp0	ad001865-61c0-4acd-a07b-ba4d5d54c9a7	chr7	1625	3060	4685	1	1
UWB_Cisp0	ae443d83-497a-4d6b-83c1-8a602ef5944f	chr7	2100	1240	3340	1	1
UWB_Cisp0	b2f086fa-59d9-4617-8875-ad8e67490ec2	chr7	3001	2216	5217	1	1
UWB_Cisp0	b7ba9126-155b-4848-a6b0-b3a4771e1bd7	chr7	1556	2651	4207	1	1
UWB_Cisp0	b854b061-15f8-4ce5-86b5-1a2a9580ac5c	chr7	1982	4811	6793	1	1
UWB_Cisp0	b9219203-c5fc-4808-9219-fd292c1e210b	chr7	1937	5185	7122	1	1
UWB_Cisp0	bc24e3a2-213b-44c6-a86c-0779aeb2eb1b	chr7	3987	1076	5063	1	1
UWB_Cisp0	bf7c6603-98ef-47eb-865c-617b03d45891	chr7	3900	3810	7710	1	1
UWB_Cisp0	c343638f-e325-4074-9b3e-28cafc9a877a	chr7	1415	1361	2776	1	1
UWB_Cisp0	d02c98db-d013-4e85-815d-b7a610f697e6	chr7	2720	1745	4465	1	1
UWB_Cisp0	d4f3d74e-a921-4b43-b1f1-1d640bf74067	chr7	4420	3053	7473	1	1
UWB_Cisp0	d97db9d3-ad4d-4d40-87b2-b7291803b11f	chr7	1089	4596	5685	1	1
UWB_Cisp0	dc6fed81-4cfe-416c-8a97-ef89265bd92d	chr7	2231	4128	6359	1	1
UWB_Cisp0	df693288-9fb0-4e40-913a-20527c0ba753	chr7	1004	2848	3852	1	1
UWB_Cisp0	e96fdafd-94b9-4328-ab38-52ee7ac8cf18	chr7	3598	2214	5812	1	1
UWB_Cisp0	ea8dc686-e690-445b-8884-a2531375d743	chr7	3597	1529	5126	1	1
UWB_Cisp0	eb6c8c5c-aad0-414f-bac9-6b833c2adb3b	chr7	1781	1422	3203	1	1
UWB_Cisp0	ed20ef4b-cbd4-4d98-91bb-e760df1791b9	chr7	3778	3586	7364	1	1
UWB_Cisp0	ed6d4f43-e070-439f-9cac-f73f606db1cd	chr7	2598	5691	8289	1	1
UWB_Cisp0	f1c1fc08-5658-4169-acd2-4f776784f33d	chr7	4106	3771	7877	1	1
UWB_Cisp0	f6af30f6-76b8-48d2-8682-b5f51fff2d93	chr7	2499	9576	12075	1	1
UWB_Cisp0	f6e23bc2-4f36-44fc-85f1-6442046de4de	chr7	3094	8563	11657	1	1
UWB_Cisp0	fd299951-4a2d-450f-bb5a-a69b1c78496d	chr7	3039	4834	7873	1	1
UWB_Cisp0	fdc92eee-2312-43b1-ae3f-63b29b30ad8f	chr7	1419	3619	5038	1	1
UWB_Cisp0	ff29e87b-e4b7-427e-baec-c05e240300d3	chr7	3665	6028	9693	1	1
UWB_Cisp0	ffd13fc4-9988-4e67-b5e8-1dd604470d96	chr7	1564	3554	5118	1	1
UWB_Cisp0	06153736-6122-489c-980b-8dac8df8407d	chr8	4517	7493	12010	1	1
UWB_Cisp0	07975752-b671-45a2-b928-2abf64a88d14	chr8	2164	3809	5973	1	1
UWB_Cisp0	0e4945e1-56f4-45e7-ad35-d2aca2cdf436	chr8	1085	9589	10674	1	1
UWB_Cisp0	146919b9-ad04-485a-a5ce-8db5869a37d5	chr8	2197	3593	5790	1	1
UWB_Cisp0	17c5a49b-9692-42b2-a408-6c95ce10c32a	chr8	1548	6521	8069	1	1
UWB_Cisp0	1d646a48-bca5-48a4-977c-5891fed40b37	chr8	2655	1046	3701	1	1
UWB_Cisp0	1e29edb3-18c4-4d35-9118-576e1fa62f56	chr8	2732	1994	4726	1	1
UWB_Cisp0	226f1ff5-f8b8-46cf-8adf-3d2627d6640a	chr8	2234	6702	8936	1	1
UWB_Cisp0	22c820bb-0bb2-4446-b0bb-2e40ebc7e12a	chr8	1781	3392	5173	1	1
UWB_Cisp0	28673642-daa1-4327-a548-976ac78c1da0	chr8	1205	1756	2961	1	1
UWB_Cisp0	2ada3afe-398d-43b6-b4a5-d2999cce6831	chr8	2477	3356	5833	1	1
UWB_Cisp0	2b949a2d-2329-406f-a546-3dcc28d65bb3	chr8	4337	1668	6005	1	1
UWB_Cisp0	2d8c1f49-0b03-4da4-828f-a2177975c60b	chr8	2567	3931	6498	1	1
UWB_Cisp0	2f01e833-3fcb-4270-b5dd-fd55b8e7659b	chr8	3492	3383	6875	1	1
UWB_Cisp0	2fcc7903-bde2-4474-80f1-439e488f7d3f	chr8	3118	4648	7766	1	1
UWB_Cisp0	32245596-e000-4556-91e0-5d5f016382a4	chr8	5664	2179	7843	2	1
UWB_Cisp0	32b9aa6f-e7a3-43c2-af5d-861c423d64eb	chr8	1034	1177	2211	1	1
UWB_Cisp0	36bbdf37-8a5f-405e-9b69-c577f6e2ce6a	chr8	3432	3688	7120	1	1
UWB_Cisp0	373ca3b2-366a-4fff-85d4-01aaf9e52850	chr8	1173	3240	4413	1	1
UWB_Cisp0	374a33c0-b6d1-4822-93f9-3f3d0fb6987b	chr8	2206	1404	3610	1	1
UWB_Cisp0	378b2cb1-c9ad-4ba1-9e3d-624634a9c10d	chr8	4612	3928	8540	1	1
UWB_Cisp0	40f87ccb-481c-498c-b6e4-b3fd2c4d628b	chr8	1621	4977	6598	1	1
UWB_Cisp0	4b4b0b40-c604-48c9-8818-41d60366a854	chr8	2383	6670	9053	1	1
UWB_Cisp0	4fd8e060-c4df-49b0-b4a7-62bd14a4e4e8	chr8	2475	4868	7343	1	1
UWB_Cisp0	58449146-c900-4709-9524-601d74f770f5	chr8	1081	1803	2884	1	1
UWB_Cisp0	5b95a16c-3bb4-40c8-8c69-42c9cb7d178a	chr8	1479	4931	6410	1	1
UWB_Cisp0	5bf7ebef-a5f2-451e-b36a-6de89d1a0a07	chr8	1340	3041	4381	1	1
UWB_Cisp0	5ed3b4e4-091b-476f-a877-8799503ca2e0	chr8	2288	4641	6929	1	1
UWB_Cisp0	5f8d2754-b2fc-4b3e-b350-c2c085c1cc58	chr8	2147	3711	5858	1	1
UWB_Cisp0	60f34993-6221-409f-8443-436b6fde71c8	chr8	3324	2585	5909	1	1
UWB_Cisp0	63b0a4b3-9d5e-40fe-8e7b-bc9f59ad164c	chr8	2290	3377	5667	1	1
UWB_Cisp0	641e3ae0-00ea-4eef-882d-2ca8b846e506	chr8	1531	3538	5069	1	1
UWB_Cisp0	64817974-f795-4015-b593-ad63b925436f	chr8	3718	4156	7874	1	1
UWB_Cisp0	674f7508-aa57-4696-bbd2-4468ddcfb73a	chr8	3569	2919	6488	1	1
UWB_Cisp0	67ad163d-121a-4d23-85dd-9253b1a593e2	chr8	4494	3564	8058	1	1
UWB_Cisp0	67c4dcb6-6ea3-46ea-be1d-db2e60a2370f	chr8	3660	4245	7905	1	1
UWB_Cisp0	68b790e6-4862-42c5-9a57-8a877cfe16c2	chr8	1890	5541	7431	1	1
UWB_Cisp0	68d35bf0-ff29-4943-b852-5e1b9b75cf0e	chr8	1709	4698	6407	1	1
UWB_Cisp0	69e1e111-7edd-41f6-ad56-8fd2c9fe871a	chr8	1288	2577	3865	1	1
UWB_Cisp0	6acf86d9-b611-40c1-916c-9dd09eaa4fa9	chr8	4639	3918	8557	1	1
UWB_Cisp0	6bd2b90c-c7c6-414d-9ca2-f79417151dcb	chr8	4455	3292	7747	1	1
UWB_Cisp0	6f2b9516-0b25-4510-9c8e-95e8b90e401b	chr8	1301	1305	2606	1	1
UWB_Cisp0	73e668d2-020e-4c8b-9b87-53376b39cbc2	chr8	1737	8890	10627	1	1
UWB_Cisp0	7570da30-8c28-430e-8370-17d5c7585f4c	chr8	1820	1879	3699	1	1
UWB_Cisp0	781ee01c-0e1c-4784-9d64-7b0a29a13ed1	chr8	1274	4040	5314	1	1
UWB_Cisp0	79c54890-a081-46d0-8ed2-fa6e1267fe9d	chr8	2791	2302	5093	1	1
UWB_Cisp0	81152a5b-3e63-414c-8dea-ecc6d5eff4ae	chr8	1063	1546	2609	1	1
UWB_Cisp0	81eed329-0376-41dd-b3c1-66c1e0a81c20	chr8	2668	5640	8308	1	1
UWB_Cisp0	81f8487b-a6a9-473f-adfb-0d1950b442ce	chr8	1198	2085	3283	1	1
UWB_Cisp0	8271257c-1c7d-4512-98fa-aff308dc4a93	chr8	2244	7420	9664	1	1
UWB_Cisp0	8473c623-b5b3-498e-88fc-8c032a048a5d	chr8	1714	2441	4155	1	1
UWB_Cisp0	84a82444-08cf-489f-ae4e-542548063ec4	chr8	3738	3813	7551	1	1
UWB_Cisp0	8f529a6e-bb0e-4d3d-bb3c-57af02e8820b	chr8	2351	1111	3462	1	1
UWB_Cisp0	8fc8ad04-eed2-4c10-88e7-b436d8d7c4d5	chr8	1158	1345	2503	1	1
UWB_Cisp0	914ccfb1-555f-482a-86c9-edc7625f9ff7	chr8	1646	1195	2841	1	1
UWB_Cisp0	935ed556-fafd-4a3b-bd9b-596fcfaa4347	chr8	3957	6565	10522	1	1
UWB_Cisp0	99c40db0-8626-4f78-a111-d5090a849ed4	chr8	1003	2066	3069	1	1
UWB_Cisp0	9b2693cf-bb7b-4244-9f07-446ca934cc28	chr8	1763	3432	5195	1	1
UWB_Cisp0	9cc05b61-72d3-4098-8bcf-3eb7e462c948	chr8	2391	2969	5360	1	1
UWB_Cisp0	9ceb41d1-2f23-4343-8aec-c12d4ae13664	chr8	1090	1016	2106	1	1
UWB_Cisp0	9fa0bce6-1fe6-4afc-985d-fc66ab2de3e6	chr8	1531	2041	3572	1	1
UWB_Cisp0	a05c4b9c-339d-4443-891c-e55948425876	chr8	3080	3170	6250	1	1
UWB_Cisp0	a0b72ed8-833e-474d-a05b-61fcbbccd346	chr8	1262	4070	5332	1	1
UWB_Cisp0	a15d1f44-583c-4b9c-8e08-c46cd5778355	chr8	1721	17803	19524	1	1
UWB_Cisp0	a16ea83b-df0d-4b87-afd8-b8cb18df1e25	chr8	3570	8207	11777	1	1
UWB_Cisp0	a3152c0c-f869-4ad7-8e9f-e74a58fc61f8	chr8	2190	4975	7165	1	1
UWB_Cisp0	a3c33589-013f-48c2-aae4-2397bda36bb7	chr8	2501	4958	7459	1	1
UWB_Cisp0	a44056c8-512c-4be5-9881-0e2422e37d78	chr8	1381	3524	4905	1	1
UWB_Cisp0	a4f1ec4e-3812-4294-9fa5-3ed6b721ec9d	chr8	1274	1233	2507	1	1
UWB_Cisp0	b04a6f3c-0ebe-4d72-bd9e-a84c66b45e9e	chr8	2817	2526	5343	1	1
UWB_Cisp0	b10de97f-f38f-4a89-9353-92540b0603dd	chr8	4543	5854	10397	1	1
UWB_Cisp0	b1a9c1af-0d1a-4bd9-9fe2-a737dec34274	chr8	1486	4728	6214	1	1
UWB_Cisp0	b2dd8a5a-a08c-4b1d-a3ee-1cb274c3e97e	chr8	3252	2304	5556	1	1
UWB_Cisp0	bb4780cf-0897-4472-8cd0-4c92df4ccf88	chr8	1463	10699	12162	1	1
UWB_Cisp0	beaeeaee-ba26-4697-a7ee-dd8809f0262a	chr8	3498	5647	9145	1	1
UWB_Cisp0	c0e51e9c-438c-4017-aba3-1d6c288f372b	chr8	2588	6208	8796	1	1
UWB_Cisp0	c19edcd6-ce25-4856-8a6f-7e575f68fec6	chr8	1258	3967	5225	1	1
UWB_Cisp0	c37849b3-392e-4df6-8b8c-c9f141ad67a3	chr8	2462	6098	8560	1	1
UWB_Cisp0	c42b1eac-479a-4e27-8af1-8645b8588c19	chr8	3238	1939	5177	1	1
UWB_Cisp0	c4b51f3a-c2dd-453c-8f84-b583cf611941	chr8	4643	1863	6506	1	1
UWB_Cisp0	c83c5675-268c-4094-93b5-e3a19f0d6a65	chr8	1128	3747	4875	1	1
UWB_Cisp0	c9cb4082-a012-4946-81e9-8f61cfb22a40	chr8	1751	4616	6367	1	1
UWB_Cisp0	cd5ababf-76e8-4c4a-bbde-ae2ce8bfbf81	chr8	2554	6595	9149	1	1
UWB_Cisp0	d16289f2-bb27-4fa3-b3a9-9a10230fd910	chr8	4126	1637	5763	1	1
UWB_Cisp0	d4542027-3686-4ff5-8c85-6d4c79076d65	chr8	4795	7125	11920	1	1
UWB_Cisp0	d6868b4d-9c27-4afd-af31-6b88b45870a1	chr8	1561	5414	6975	1	1
UWB_Cisp0	d9233b1f-053f-4ba3-93a8-a2e8898d9e2f	chr8	2182	4176	6358	1	1
UWB_Cisp0	dc5098fe-ad1e-4bef-a821-ffee4bcfdc1f	chr8	1264	1793	3057	1	1
UWB_Cisp0	e0660f44-ea01-4a49-ba67-6b218dd2377c	chr8	3507	3848	7355	1	1
UWB_Cisp0	e7fb38c4-1e13-433b-b0ec-106dfcad23dc	chr8	4307	2039	6346	1	1
UWB_Cisp0	ec44e1ec-9fff-46fe-8abf-7e3ded74c351	chr8	1437	2005	3442	1	1
UWB_Cisp0	f04e9c4b-d813-46b5-95de-76f901602263	chr8	2873	1096	3969	1	1
UWB_Cisp0	f1b55354-0d66-4809-ab09-043ece06c263	chr8	1346	1253	2599	1	1
UWB_Cisp0	f8d30228-85f3-4d45-9c10-23774518a9e9	chr8	2509	1547	4056	1	1
UWB_Cisp0	fbfece9a-8e5e-4ca9-b746-6abab6d55217	chr8	3012	3972	6984	1	1
UWB_Cisp0	fd29f0ad-309a-4c37-85df-e3c29fc926f4	chr8	3805	3779	7584	1	1
UWB_Cisp0	fe420c4b-9c74-438d-acd5-63f513084880	chr8	3494	4254	7748	1	1
UWB_Cisp0	0cccae6f-0f1e-49f9-ad26-208e250e686f	chr9	2195	4658	6853	1	1
UWB_Cisp0	0dcb3d8f-b180-41be-8331-3958866d04bf	chr9	1388	3316	4704	1	1
UWB_Cisp0	19e8dc0c-c46f-4ac6-b4b4-5534dcad9dc6	chr9	1102	5407	6509	1	1
UWB_Cisp0	1a908850-bc9f-4723-9778-5c15144f27aa	chr9	4912	11392	16304	1	1
UWB_Cisp0	2fd66d32-c3e7-4514-ba01-62d3d958c2a3	chr9	2089	2751	4840	1	1
UWB_Cisp0	30c446b6-63ea-411d-9db8-7fd8d9406c99	chr9	2262	3905	6167	1	1
UWB_Cisp0	44f48335-2c29-404f-8fa9-5b493be659bd	chr9	2686	4164	6850	1	1
UWB_Cisp0	474cd03b-085e-4ca3-abd5-ea13ea8d0254	chr9	2184	3785	5969	1	1
UWB_Cisp0	48dad958-a54f-45e6-9484-dd7e6b9ff7a4	chr9	4875	2863	7738	1	2
UWB_Cisp0	4bdf27f2-3091-498b-97d3-c1a4c6532450	chr9	1952	2313	4265	1	1
UWB_Cisp0	4d63b3b5-b7ad-45d5-92d0-75abac14048c	chr9	2576	1691	4267	1	1
UWB_Cisp0	4eb6acbf-ff83-47c9-b46b-8eae9c798be0	chr9	1919	3937	5856	1	1
UWB_Cisp0	50727c49-99b4-4bfe-a636-dec849159a32	chr9	2500	1413	3913	1	1
UWB_Cisp0	51750694-0fea-46e0-989c-177f23a63a0f	chr9	2275	6983	9258	1	1
UWB_Cisp0	5493003c-ad16-4ce0-80f0-de0d26788abd	chr9	2929	3495	6424	1	1
UWB_Cisp0	5e10353b-60e0-46f5-8c2d-678e2212dcc0	chr9	1694	3570	5264	1	1
UWB_Cisp0	5fcdaf34-8eca-4134-b429-b433a03d551a	chr9	1628	3718	5346	1	1
UWB_Cisp0	676c2e85-eb5f-4f99-bc3a-87763e1a3890	chr9	1293	4861	6154	1	1
UWB_Cisp0	6c1a70ff-6901-4805-9fb4-c89f41660192	chr9	1327	3404	4731	1	1
UWB_Cisp0	7c9312e6-b4af-48ed-9d68-e4a021a8e2ef	chr9	2416	4699	7115	1	1
UWB_Cisp0	87627f39-74f4-4b26-af20-68034fe1d22c	chr9	2915	2758	5673	1	1
UWB_Cisp0	8f03b2aa-894a-43a8-abbd-26d1ed5c17e5	chr9	1427	2910	4337	1	1
UWB_Cisp0	942e130d-241d-4cf7-9fa6-8fb881f74393	chr9	2742	2793	5535	1	1
UWB_Cisp0	950c229a-3d87-4b3d-824c-df605f2cd598	chr9	1887	6557	8444	1	1
UWB_Cisp0	9b4cd640-699a-4940-aac7-8958eedfb551	chr9	2170	4014	6184	1	1
UWB_Cisp0	9ba89c57-4fd4-4071-9648-3b4afda3caff	chr9	3825	6622	10447	1	1
UWB_Cisp0	9c94c6e1-6366-4e5b-b0ae-71a97e9bdb8e	chr9	2396	1617	4013	1	1
UWB_Cisp0	9d5b4977-68de-4cc7-a567-e2043c6fae52	chr9	1557	6104	7661	1	1
UWB_Cisp0	a00e4e12-e098-4d2d-bbe1-94c843067aed	chr9	1510	10202	11712	1	1
UWB_Cisp0	a0753487-1952-4a9e-974b-adff118a1cd4	chr9	1514	1837	3351	1	1
UWB_Cisp0	a1c6ac49-14ea-43dd-80b9-4f70f26ff2b5	chr9	3535	2802	6337	1	1
UWB_Cisp0	a3130ff7-475b-44bc-b14f-34df9cb16e95	chr9	3776	4087	7863	1	1
UWB_Cisp0	a49f075d-ad2c-4aa9-aa88-838ffef79285	chr9	3212	2330	5542	1	1
UWB_Cisp0	a59357ed-84cb-4e9e-bd08-f7343dfb5485	chr9	2260	3706	5966	1	1
UWB_Cisp0	b966ceb2-433e-404c-8dc5-8e8b000b7fc1	chr9	1184	1470	2654	1	1
UWB_Cisp0	c480ca8b-8808-41f2-9f1b-5c5ad7819212	chr9	1600	6412	8012	1	1
UWB_Cisp0	c5285b57-2a7c-4882-a632-c046fccfe900	chr9	1594	1119	2713	1	1
UWB_Cisp0	c69cb467-7ad4-408b-be82-3faa47d1bf5a	chr9	1083	4824	5907	1	1
UWB_Cisp0	cfb16547-8600-43ba-91b7-5ff05de7dc8f	chr9	2476	1137	3613	1	1
UWB_Cisp0	d1105790-fb24-40d4-95bd-a6435e6d978c	chr9	3092	2589	5681	1	1
UWB_Cisp0	dbbd21c6-2d4d-40ad-810c-15bbad06ff1f	chr9	2450	4220	6670	1	1
UWB_Cisp0	dd42bbeb-a2be-417f-b852-46e08e80ba11	chr9	1001	5225	6226	1	1
UWB_Cisp0	e34cd9c6-80e2-4b0c-83b0-bfa0c08f72bd	chr9	2459	2052	4511	1	1
UWB_Cisp0	e752f025-b363-4a2c-b333-58ac587bf79b	chr9	2424	10030	12454	1	1
UWB_Cisp0	e79e770e-51e8-482f-87ab-403ac8150de2	chr9	2220	4204	6424	1	1
