chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction	sample
chr3	178765792	178772502	cbec0b5e-67f1-40c0-a5b1-be9018722a3d	178765787	178784284	fwd	6710	1481	3674	0.051724	0.678879	0.00095	0.879392	-3	right	UWB_Cisp0
chr3	178959912	178963477	badfda65-a82a-472b-8dda-a7f5553cfb50	178957061	178969490	fwd	3565	1883	1433	0	0.726277	0	0.907449	-1	right	UWB_Cisp0
chr3	179999665	180007550	850975e3-b01d-419f-b5aa-4594085ad7b7	179999654	180007554	rev	7885	3839	3170	0.07027	0.778378	0.036286	0.815368	-3	right	UWB_Cisp0
chr3	180038626	180041960	f3f6bf61-7a87-4eb4-a9cf-56831985c74d	180032157	180041966	rev	3334	1598	1374	0.066532	0.574597	0.011494	0.810345	-3	right	UWB_Cisp0
chr3	180371224	180381424	7f277a95-19f3-4f10-b6b5-be60b947a9e8	180366238	180381429	fwd	10200	3552	4673	0.003686	0.878378	0.025965	0.826232	-3	right	UWB_Cisp0
chr3	181881814	181890036	3330c194-80df-43c2-9d18-270ebd8443b9	181877524	181890040	rev	8222	3172	4764	0.0058	0.74826	0.004598	0.822222	-3	right	UWB_Cisp0
chr3	181890503	181894256	76596cb7-86df-4a21-8ab3-37e0e0b255d3	181884985	181894262	fwd	3753	566	2901	0.077381	0.892857	0.033149	0.872928	-3	right	UWB_Cisp0
chr3	182529963	182534844	0acc3889-04ca-4dba-a146-46e3f326247b	182507229	182534927	fwd	4881	1511	2973	0	0.32948	0.00495	0.658416	-3	right	UWB_Cisp0
chr3	182980537	182987791	0a10d724-6a01-4065-a890-45b82dceb200	182977284	182987797	fwd	7254	1109	5257	0.053763	0.55914	0.032593	0.82	-3	right	UWB_Cisp0
chr3	183511873	183517416	44c40c90-2797-4635-a743-9cc80dd965cf	183502882	183522236	rev	5543	1929	1522	0.010676	0.642349	0	0.907928	-1	right	UWB_Cisp0
chr3	183661018	183665692	fd3b7b87-4944-49cb-b512-53efb8d0b5dd	183660786	183676651	fwd	4674	1071	1425	0	0.426332	0.002183	0.954148	-3	right	UWB_Cisp0
chr3	190749835	190756950	540ba8c5-e27c-498d-814d-652dd730516f	190749831	190761663	fwd	7115	2620	4258	0.002601	0.776333	0.006703	0.803169	-3	right	UWB_Cisp0
chr4	1096876	1106248	b5c3b73b-471b-45fc-a25e-b0e12f0a6eb7	1093878	1106871	fwd	9372	2912	4646	0	0.877127	0.027888	0.778884	-3	right	UWB_Cisp0
chr4	2859475	2872041	e65dd7a9-f3ff-4957-a2a8-07136c8f4387	2859464	2872178	fwd	12566	2751	9594	0.006297	0.919395	0.050924	0.816882	-3	right	UWB_Cisp0
chr4	2963676	2967554	dbc69d67-6e44-4fe5-9cbf-c0bc9dfb6dda	2954228	2967563	fwd	3878	1596	1971	0.00578	0.656069	0.007491	0.876404	-3	right	UWB_Cisp0
chr4	3131171	3148392	573108bb-902b-4da6-b1ef-d212ccdeed8d	3131167	3149592	fwd	17221	1400	15388	0.078947	0.76555	0.005577	0.83269	-3	right	UWB_Cisp0
chr4	3899203	3905606	68b2846b-6e33-4ef1-8697-542afb507432	3897244	3908009	rev	6403	1175	4817	0	0.395498	0.003759	0.715038	-3	right	UWB_Cisp0
chr4	4565917	4575939	04192f21-0ffc-4a93-9f9c-8a3fbce23801	4565911	4575944	fwd	10022	3889	5674	0.03854	0.906694	0.066269	0.905898	-3	right	UWB_Cisp0
chr4	4596160	4602951	249bba20-ec61-449c-b561-89130235e73c	4593631	4602957	fwd	6791	3279	3128	0.003695	0.73399	0.052693	0.736534	-3	right	UWB_Cisp0
chr4	21231804	21238974	4f71d025-7817-4a8d-878e-0e1d76b4894f	21229475	21240617	fwd	7170	1437	3826	0	0.665842	0	0.912121	-3	right	UWB_Cisp0
chr4	22992759	23001355	bfa1207e-df18-44a1-9a10-69f3b0f9c17a	22984207	23002864	fwd	8596	1152	5730	0.022161	0.479224	0.002527	0.681152	-3	right	UWB_Cisp0
chr4	23287492	23293250	8d064e3a-dd2e-464b-805b-1b8ceb4bd7fd	23284667	23293259	rev	5758	2593	2278	0.009371	0.890228	0.135053	0.732929	-3	right	UWB_Cisp0
chr4	24497016	24502413	9574f12e-cd00-4b59-94f5-079c6cdb6854	24487332	24504489	rev	5397	2027	3090	0	0.649728	0.03592	0.693966	-3	right	UWB_Cisp0
chr4	25608367	25616519	fa98d21e-2ccb-40f4-b505-74b2aad6358d	25608359	25616523	rev	8152	2462	4450	0.065649	0.821374	0.076923	0.721154	-3	right	UWB_Cisp0
chr4	29391305	29400515	e4b1233f-367f-4491-8e78-2122f44b8319	29389252	29401117	fwd	9210	1801	7192	0	0.686869	0.010796	0.793972	-3	right	UWB_Cisp0
chr4	29849655	29852481	5c47bad2-f9bb-43f3-9933-f3d32958c5ed	29841651	29861766	rev	2826	1264	1201	0	0.376812	0	0.569975	0.241642	right	UWB_Cisp0
chr4	30769106	30775839	49cbc7ee-8098-418a-b576-18bf3fcd6b71	30768360	30775845	fwd	6733	3510	2161	0.011515	0.780337	0.146685	0.781382	-3	right	UWB_Cisp0
chr4	37885234	37890958	89423576-c8ae-4d56-880a-c83828f99e98	37879513	37890963	fwd	5724	2386	3084	0	0.637807	0.007174	0.898135	-3	right	UWB_Cisp0
chr4	38604926	38610913	e1b43c1c-6d13-4462-8496-35a3c8161aec	38599254	38611142	fwd	5987	3696	2068	0.012725	0.711559	0.030181	0.774648	-3	right	UWB_Cisp0
chr4	42066454	42072201	7a4fbc9f-8bf5-450c-9bb5-1e1fc8727e88	42058995	42073000	rev	5747	2885	2355	0	0.582071	0.071848	0.659824	-3	right	UWB_Cisp0
chr4	43576200	43586573	30e30bf2-44c1-4cb0-aaf9-990f5c4c28c4	43573255	43589917	rev	10373	1559	7782	0.006678	0.601002	0.019992	0.837797	-3	right	UWB_Cisp0
chr4	52232324	52237318	e3d50fed-7864-4707-90a5-6254089c9ae0	52224241	52237323	rev	4994	2405	2233	0	0.527132	0.04271	0.659794	-3	right	UWB_Cisp0
chr4	56241444	56250040	2291dec6-446a-490d-b672-757ec7eab4cd	56240497	56250467	rev	8596	3472	3235	0.009424	0.732984	0.015152	0.930556	-3	right	UWB_Cisp0
chr4	67822755	67830200	f17f290a-ceab-467a-abdf-00eb507f36c5	67815215	67830206	fwd	7445	1795	4573	0	0.577513	0.034014	0.833711	-3	right	UWB_Cisp0
chr4	72822476	72828525	d75b5efb-dd7c-4378-b668-3aad12c5f1a9	72817152	72828530	rev	6049	1698	4072	0.001815	0.46824	0	0.90309	-3	right	UWB_Cisp0
chr4	80332872	80338185	d8eb2b14-5d63-4f62-bf4f-a596459a4e9f	80327130	80338196	rev	5313	1798	3198	0.046602	0.570874	0.05731	0.716959	-3	right	UWB_Cisp0
chr4	97206672	97211012	fb50f27e-25ba-4165-9803-b341ec27d66a	97206483	97211496	rev	4340	1920	2149	0	0.519355	0.020468	0.842105	-3	right	UWB_Cisp0
chr4	97380654	97387956	e8dac508-9be0-4b2f-85ee-bf2c3c74ee7a	97378050	97387963	fwd	7302	2885	3693	0.071625	0.684573	0.050532	0.828901	-3	right	UWB_Cisp0
chr4	105706474	105713508	6d19f353-7455-4287-aaa1-aa17659cf380	105693186	105713513	fwd	7034	1767	4998	0.012545	0.582437	0	0.790344	-3	right	UWB_Cisp0
chr4	109413862	109420690	fdcd93cd-8c10-40ac-be24-fb689bb812d7	109397787	109420699	rev	6828	1512	3691	0.032854	0.854209	0.060362	0.84507	-3	right	UWB_Cisp0
chr4	114145428	114149913	626715a5-8349-49f2-b3a5-4e1f40c0be7a	114145233	114154605	rev	4485	2240	1982	0.012442	0.611198	0.007042	0.91784	-1	right	UWB_Cisp0
chr4	116421764	116431618	0e09249d-c739-4d27-ba26-687e4958757e	116420510	116434574	rev	9854	3326	5596	0.061525	0.62305	0.01125	0.910625	-3	right	UWB_Cisp0
chr4	119509172	119516249	9154eda4-0cc8-4fd1-a838-f3ee7caaa146	119505051	119516255	rev	7077	4293	2524	0	0.538695	0.04755	0.818444	-3	right	UWB_Cisp0
chr4	122740889	122746805	39b9cc70-699a-4f9a-851c-9fc4379a131d	122736787	122746829	fwd	5916	3777	1875	0.005561	0.850788	0.024209	0.81378	-3	right	UWB_Cisp0
chr4	128317680	128322267	de7486e6-6e21-4718-acf3-9f3e922b364f	128304632	128322524	fwd	4587	2083	2311	0	0.634868	0	0.699015	-3	right	UWB_Cisp0
chr4	130907053	130917336	ffa36b3c-7d37-4bdb-8479-3919818afb2a	130903766	130917342	fwd	10283	1081	8968	0.004016	0.702811	0.046131	0.888485	-3	right	UWB_Cisp0
chr4	139738217	139748381	849e3450-8969-4915-9f6e-7d66a8f6b940	139738212	139752529	rev	10164	3391	6449	0	0.560043	0.049325	0.753376	-3	right	UWB_Cisp0
chr4	166588212	166593341	4cd366bc-441a-466b-8402-be609cab59b2	166582948	166593352	rev	5129	2009	2191	0.017513	0.718039	0.071429	0.692722	-3	right	UWB_Cisp0
chr4	179577374	179581453	257fde22-01ea-4630-9d0b-948eb1dca3b4	179570508	179581458	rev	4079	1522	2234	0.031484	0.352324	0.005952	0.885417	-3	right	UWB_Cisp0
chr4	185929164	185935754	27614380-5a23-42ba-8e6e-e3b27a109cd4	185922014	185948271	fwd	6590	2498	3750	0.014306	0.65093	0.006243	0.715921	0.660939	right	UWB_Cisp0
chr5	1558434	1563185	3ede427c-b357-478b-bd90-aa3b75b76aa7	1540580	1566326	fwd	4751	2479	1946	0	0.514683	0	0.661728	-3	right	UWB_Cisp0
chr5	2023117	2034532	5ac92fb4-4a49-4afe-8ca7-e78c94670750	2022177	2036498	rev	11415	3769	6866	0.019886	0.33428	0.011721	0.864281	-3	right	UWB_Cisp0
chr5	5161582	5165728	db746a90-ec5c-42b7-8054-fbd667a3a557	5159059	5165738	fwd	4146	951	2929	0.081356	0.850847	0.072816	0.870146	-3	right	UWB_Cisp0
chr5	7395711	7404787	3d2d6df9-7298-49c9-afaf-7f99c602cd2a	7386295	7404792	fwd	9076	5342	3456	0.02594	0.254215	0.017937	0.840359	-3	right	UWB_Cisp0
chr5	8402084	8409990	fbc284f6-dacb-4068-9e4f-9fad5a941320	8401934	8424930	rev	7906	4230	3428	0.044424	0.591115	0.025432	0.791455	-1	right	UWB_Cisp0
chr5	9471680	9482590	9fdc347d-07a9-4995-8551-a18909406c6b	9470844	9482640	fwd	10910	2551	7560	0.033094	0.608633	0.058534	0.705853	-3	right	UWB_Cisp0
chr5	11691466	11698481	82b4e768-862f-415a-9acc-992b813c27f8	11691054	11699166	fwd	7015	2390	3915	0.009777	0.719274	0.049738	0.667539	-3	right	UWB_Cisp0
chr5	17426454	17440488	a2d75382-f12a-4ab9-b612-a1af7a625423	17426390	17440547	fwd	14034	4357	7259	0.004032	0.781452	0.015406	0.895892	-3	right	UWB_Cisp0
chr5	21045563	21053719	48fe261c-9f13-4e49-8d38-23aedc2635e0	21040093	21053733	rev	8156	1846	5471	0.052805	0.534653	0.005066	0.78974	-3	right	UWB_Cisp0
chr5	23081633	23088574	32b81a85-65ae-4274-a58f-329bd3a018bc	23077369	23089374	rev	6941	1486	5127	0	0.442553	0.009366	0.806196	-3	right	UWB_Cisp0
chr5	23386718	23394479	6babc3c7-0aac-46c3-82cb-936eb0c69ac4	23385850	23395815	fwd	7761	1545	2802	0	0.703896	0.009879	0.91438	-3	right	UWB_Cisp0
chr5	32865744	32871994	0bfa1282-93c2-4491-abb2-cd1135c5701f	32862529	32875930	rev	6250	2080	3751	0.003311	0.708609	0.051257	0.552224	-3	right	UWB_Cisp0
chr5	38044272	38047044	6541cb19-5be3-4c19-b65f-4ad2f5583570	38034315	38047048	rev	2772	1299	1098	0	0.639566	0.030418	0.604563	-3	right	UWB_Cisp0
chr5	40821685	40834702	c182a6dc-c325-4299-9ff3-55305185102e	40817989	40837817	rev	13017	4295	8286	0	0.710145	0.095611	0.768362	-3	right	UWB_Cisp0
chr5	43506083	43509876	d824e846-5320-41bb-8244-73fd229cae02	43496965	43511589	fwd	3793	2203	1183	0.003333	0.59	0.16568	0.698225	-3	right	UWB_Cisp0
chr5	43683118	43689250	e11657e6-0473-446e-abf2-cd733773db06	43683111	43698546	rev	6132	3262	2602	0.002167	0.92416	0.001366	0.953552	-1	right	UWB_Cisp0
chr5	44136072	44143497	4967b443-42e6-45b4-98ee-1b3806cb7509	44134376	44143501	rev	7425	3647	3137	0.006897	0.673563	0.105263	0.730263	-3	right	UWB_Cisp0
chr5	44566602	44570283	74e421a8-7c21-4497-b0e2-d9d7faeed846	44560575	44570293	fwd	3681	1513	1337	0.04321	0.514403	0.010811	0.775676	-3	right	UWB_Cisp0
chr5	44762971	44770704	a1b8db74-97a4-472f-a153-e4d636ca6d18	44760717	44770714	rev	7733	1486	4120	0.014151	0.620283	0.029435	0.845856	-3	right	UWB_Cisp0
chr5	45799130	45807364	cd2d832f-d0c9-4293-a398-5419acaf9630	45799024	45808243	rev	8234	3289	4660	0	0.544304	0.032617	0.804296	-3	right	UWB_Cisp0
chr5	56131480	56154263	f4c43f90-127f-472c-85c4-70a6cf62874b	56131475	56154300	rev	22783	1238	20733	0	0.827434	0.072005	0.795063	-3	right	UWB_Cisp0
chr5	57442205	57446452	b1eb8ea8-56d8-4a4b-89ee-8942a484d5f5	57437354	57446456	rev	4247	1950	2049	0	0.69011	0.010204	0.787755	-3	right	UWB_Cisp0
chr5	62902822	62911014	b6565b15-5b49-4da2-a322-d8c4929146b0	62896411	62916996	rev	8192	2005	5021	0.039568	0.688849	0.030007	0.843685	-3	right	UWB_Cisp0
chr5	66302062	66310819	c096c19f-459f-4b08-b532-4835356b0632	66302043	66311337	fwd	8757	1040	6006	0.189655	0.744828	0.043036	0.8685	-3	right	UWB_Cisp0
chr5	66564506	66570370	73976fcd-8978-4a7c-8ff4-3cbac6f34eae	66555747	66570376	fwd	5864	2524	1785	0.01039	0.597403	0.052854	0.780127	-3	right	UWB_Cisp0
chr5	74833146	74840555	f0c86dee-4680-46c4-bc46-457b970d26f9	74827594	74841282	rev	7409	3734	3022	0.047038	0.568815	0.041304	0.733696	-3	right	UWB_Cisp0
chr5	78131280	78144989	abc0977c-e70f-4059-b53e-cf6181b8bb70	78128541	78145000	fwd	13709	1004	11027	0	0.581121	0.125326	0.607096	-3	right	UWB_Cisp0
chr5	79601126	79606598	57d82b06-de79-4ffc-9e3a-864bffd9fc8c	79590615	79606602	rev	5472	3175	2010	0.001205	0.554217	0	0.84689	-3	right	UWB_Cisp0
chr5	86050755	86075855	21acd486-80b0-489d-b838-842988f1e112	86047771	86075859	rev	25100	2658	21257	0.021152	0.521739	0.018227	0.855206	-3	right	UWB_Cisp0
chr5	97477284	97483070	64894101-914b-4ea5-a572-3faa08e160f4	97470126	97492511	fwd	5786	2289	2660	0.007439	0.648247	0.028481	0.804852	0.021448	right	UWB_Cisp0
chr5	97505789	97513073	3d02a276-7e70-489b-81e6-0c34a1633a21	97499255	97514330	fwd	7284	1917	2836	0.077475	0.555237	0.001164	0.877765	-3	right	UWB_Cisp0
chr5	99618568	99627468	2c7eaad5-c2ca-42a8-9fd7-78a274117f27	99617667	99627814	fwd	8900	2439	5213	0.007712	0.713368	0.009032	0.827396	-3	right	UWB_Cisp0
chr5	101441369	101449780	6de0647a-2610-4ebd-9ad9-0c7bfbc41a1f	101439801	101449785	rev	8411	1193	6344	0.012887	0.46134	0.005248	0.848607	-3	right	UWB_Cisp0
chr5	105092180	105098339	8d911fe8-229a-44c6-86be-38fa30b453c5	105092172	105098347	fwd	6159	3570	1434	0.03317	0.452088	0.094431	0.772397	-3	right	UWB_Cisp0
chr5	107720672	107725317	a7ad0eab-347f-49e4-a71e-2c657698918c	107716042	107725321	rev	4645	1424	2921	0.066667	0.540351	0.061553	0.673295	-3	right	UWB_Cisp0
chr5	108001508	108008112	4d5a82f4-2fd3-4c26-9dd7-8091149912c4	108001504	108025011	fwd	6604	3752	2540	0.004044	0.547017	0.013986	0.846154	-3	right	UWB_Cisp0
chr5	110450205	110458902	3ff68f4e-0275-416a-80ac-b291e465ada4	110446894	110458909	rev	8697	3923	3173	0	0.797309	0.049046	0.7802	-3	right	UWB_Cisp0
chr5	119909467	119912074	87fbb287-482b-4be9-988d-b23d6a26b680	119899643	119912079	fwd	2607	1067	1286	0.069915	0.504237	0	0.780876	-3	right	UWB_Cisp0
chr5	127993712	127997733	0e3d56aa-45dd-4740-9308-46e5ae1cc9c7	127984607	127997739	rev	4021	2000	1599	0	0.654362	0.062099	0.770878	-3	right	UWB_Cisp0
chr5	137867341	137869899	8cbe7451-e494-4c5c-ae6b-8030bb6cc10a	137856316	137869907	fwd	2558	1130	1169	0.018072	0.478916	0.035616	0.59726	-3	right	UWB_Cisp0
chr5	144696708	144703186	5e74a250-eb24-4235-a1b6-87a273db0f00	144695029	144703190	rev	6478	4223	1860	0.041558	0.677922	0.047985	0.873321	-3	right	UWB_Cisp0
chr5	144963159	144968909	86fd0ae0-d488-48b7-84c4-ee45b7c04030	144959123	144968925	fwd	5750	1150	4244	0.053371	0.477528	0.007085	0.823887	-3	right	UWB_Cisp0
chr5	151801609	151807944	cc833c78-00b9-44fe-9795-031f01e43aeb	151797037	151810537	rev	6335	1306	3559	0	0.334395	0.010471	0.628272	-3	right	UWB_Cisp0
chr5	153601436	153604061	43768f4f-0e81-4822-a309-d9cefb3105f7	153601431	153610893	rev	2625	1661	704	0.045643	0.883817	0.009615	0.899038	-1	right	UWB_Cisp0
chr5	158259948	158273276	329e2802-0e3d-40de-aa31-560921b2fe50	158254186	158273705	fwd	13328	2855	9914	0.005701	0.359179	0.011807	0.791735	-3	right	UWB_Cisp0
chr5	161071153	161074493	26769cf5-37c7-4430-a9fa-ad43962050e7	161068295	161074498	fwd	3340	1837	1241	0.029155	0.586006	0.004444	0.835556	-3	right	UWB_Cisp0
chr5	161149124	161160356	4750599b-1a6b-4329-9438-a10060bc27b6	161141032	161160897	fwd	11232	1524	9448	0	0.72967	0.029951	0.921003	-3	right	UWB_Cisp0
chr5	161902381	161907894	7ab1cf4c-632b-47d7-8a29-d5726320c32f	161897106	161907899	rev	5513	2709	2135	0.035162	0.448664	0.054286	0.67	-3	right	UWB_Cisp0
chr5	168811422	168820881	de6f411f-9bc6-46df-9a48-01510b802753	168804089	168838554	fwd	9459	2926	6282	0	0.936288	0.126777	0.663507	0.332603	right	UWB_Cisp0
chr5	169229016	169234011	28a5102c-f2df-4ff7-b070-147fbdd9ab4d	169221942	169242473	fwd	4995	1670	3006	0	0.497817	0.002022	0.719919	0.946158	right	UWB_Cisp0
chr5	172028327	172040608	61ec6a8f-2710-4368-ae67-6b2d40b61230	172024493	172043386	fwd	12281	4950	6019	0.012696	0.658701	0.066707	0.759014	-3	right	UWB_Cisp0
chr5	175000861	175007887	9d7dea67-f276-4774-bff4-17cc0133e240	174997400	175008815	rev	7026	2008	4734	0.00969	0.622093	0.045899	0.729872	-3	right	UWB_Cisp0
chr6	1616077	1624006	dba1cc21-0f1d-4122-9d62-2683f8729544	1616071	1624026	fwd	7929	1226	5418	0	0.804795	0.027619	0.872381	-3	right	UWB_Cisp0
chr6	3956796	3962481	b3f6a9e1-95a4-41c6-881c-e1dc6972a37f	3955904	3964261	fwd	5685	1558	3867	0	0.543779	0.007944	0.907646	-3	right	UWB_Cisp0
chr6	7973179	7979508	d35dfb4b-2686-4947-8f92-6b85fe07baf7	7970317	7979512	rev	6329	3322	2284	0	0.616745	0.084095	0.601463	-3	right	UWB_Cisp0
chr6	7983863	7992316	af8cbf08-ffb3-438f-bbb7-af79ce70c2f0	7979595	7992320	rev	8453	2156	5760	0.088235	0.685662	0.011273	0.84748	-3	right	UWB_Cisp0
chr6	9583107	9589639	f020490c-f89e-49a7-bfc8-3ffbb7bb4cc0	9574356	9589644	rev	6532	1315	4868	0	0.522727	0.023706	0.720524	-3	right	UWB_Cisp0
chr6	10631541	10639530	e5609f76-c76e-42f3-a610-c75a086ffaea	10626855	10639535	fwd	7989	2502	4789	0.059545	0.590193	0.05397	0.784739	-3	right	UWB_Cisp0
chr6	18181768	18186665	242d804a-4ca2-499e-8a7b-cce942b26972	18175847	18186670	rev	4897	1883	1475	0	0.564732	0.043605	0.819767	-3	right	UWB_Cisp0
chr6	19277074	19283627	506417a4-e2f0-4d49-a504-c3233fefbabd	19277063	19285492	fwd	6553	1144	5139	0.010453	0.832753	0.033435	0.761094	-3	right	UWB_Cisp0
chr6	20741318	20752745	deed7f8c-bafa-40ec-aec9-c012b3dea540	20738475	20752753	rev	11427	4606	4011	0	0.925	0.104228	0.747296	-3	right	UWB_Cisp0
chr6	22371929	22377696	70fcf34b-f1ab-4afb-9ea5-91831ef2585a	22368438	22384988	rev	5767	1778	3690	0.014989	0.610278	0.063898	0.659212	-3	right	UWB_Cisp0
chr6	25374768	25380400	45200a29-d19c-4770-8d13-f90cd6655017	25370094	25380408	rev	5632	2431	2699	0.047259	0.540643	0.034537	0.651491	-3	right	UWB_Cisp0
chr6	27168169	27176804	2ec7d11d-5772-4464-a828-e6a1b6c9343c	27159840	27179817	rev	8635	720	5664	0	0.494737	0.004654	0.847074	-3	right	UWB_Cisp0
chr6	37593206	37598355	f39f5425-850f-4e89-b046-1ef10308c438	37593199	37598361	fwd	5149	1642	3228	0.042169	0.885542	0.033854	0.885417	-3	right	UWB_Cisp0
chr6	39410443	39416006	91240975-c284-4db5-bdd4-4ceb71a5c4c4	39398265	39416010	rev	5563	1714	3507	0.006237	0.405405	0.006322	0.613277	-3	right	UWB_Cisp0
chr6	49408704	49414271	84f0de36-50db-49f8-a2a1-b3c63ca66558	49406882	49418787	rev	5567	1010	4247	0	0.571942	0.028505	0.85131	-3	right	UWB_Cisp0
chr6	50158674	50164963	7d792f2a-1382-4d08-8916-a3a2b06e8c26	50156948	50164975	rev	6289	2072	3859	0.002907	0.353198	0	0.857807	-3	right	UWB_Cisp0
chr6	52769004	52775592	d1e6f015-bd3f-44fc-b6be-7cd8055fa16b	52766060	52775596	rev	6588	2314	3997	0	0.558872	0.001264	0.743363	-3	right	UWB_Cisp0
chr6	54540183	54550375	cda565f5-53f9-4191-99d3-1a89536a5153	54539027	54551282	fwd	10192	1984	7961	0.015025	0.741235	0.010356	0.914049	-3	right	UWB_Cisp0
chr6	54693956	54697533	67c0b184-ee83-48ea-ab53-c8212e07f77c	54686071	54697539	rev	3577	1750	1178	0.039326	0.505618	0.02957	0.612903	-3	right	UWB_Cisp0
chr6	60571719	60575707	8dc16012-c041-4944-89d4-ebba6a5cc98c	60568591	60579405	fwd	3988	1533	1998	0.022222	0.433333	0.007055	0.582011	-3	right	UWB_Cisp0
chr6	60772664	60782746	7a041c09-3f57-4fd7-95c8-46872b6205d6	60770385	60784159	fwd	10082	4369	5431	0.015771	0.651613	0.003708	0.792954	-3	right	UWB_Cisp0
chr6	61879006	61886209	9afd8b84-4233-49cd-b467-026a50a36924	61877730	61889589	fwd	7203	3417	2774	0	0.684803	0	0.908565	-3	right	UWB_Cisp0
chr6	67002898	67007501	0c0f80e6-e35b-4bb5-aedf-560b245aaedf	66991458	67008582	rev	4603	2063	2267	0.009036	0.40512	0.019789	0.78628	-3	right	UWB_Cisp0
chr6	67971132	67984080	f6eb8f08-cc0f-42dd-96cb-4a816c359b55	67971127	67985617	rev	12948	3861	4931	0.032581	0.820384	0	0.914723	-3	right	UWB_Cisp0
chr6	68526769	68541264	c42e1f23-7d60-4a58-b0be-44a2715b8e08	68526764	68541998	rev	14495	1176	11298	0	0.943966	0.010327	0.909294	-3	right	UWB_Cisp0
chr6	71149193	71156770	bbfc8384-3204-44ae-ad24-99dd723c9fba	71144413	71156775	rev	7577	3065	4198	0	0.677337	0.020636	0.819433	-3	right	UWB_Cisp0
chr6	73484425	73488798	9b96e81b-56c5-402b-a4ec-5a8c07923a59	73482485	73488809	fwd	4373	2974	1084	0.002448	0.789474	0.018072	0.792169	-3	right	UWB_Cisp0
chr6	76221638	76229038	519830b3-68fd-482a-bdbb-03d428c3331c	76217110	76229047	fwd	7400	2454	4555	0.027919	0.595178	0.012283	0.753613	-3	right	UWB_Cisp0
chr6	82807328	82816760	13c87076-bd0a-4dea-b57c-257435a11e32	82807306	82816764	rev	9432	1741	7370	0	0.882166	0.004852	0.833701	-3	right	UWB_Cisp0
chr6	86151892	86160345	852c59de-a7f2-4f0c-8f6a-539e8b8b295f	86147248	86160352	rev	8453	3962	4069	0.00553	0.446083	0.029863	0.757869	-3	right	UWB_Cisp0
chr6	86429841	86442308	980be5e3-9d02-450d-abc5-13d97230a16e	86413093	86442313	fwd	12467	7936	3040	0.004312	0.318639	0.036789	0.616499	-3	right	UWB_Cisp0
chr6	90759279	90769027	b7f1c3b8-08ec-4949-98e4-d746c6f471cc	90756615	90769033	fwd	9748	4747	4410	0.004392	0.672767	0.022355	0.850969	-3	right	UWB_Cisp0
chr6	97148394	97155843	2adcf72d-f0f2-4179-bc28-2a035aaa7f69	97148390	97155853	fwd	7449	3836	3371	0.009786	0.863879	0.018961	0.892003	-3	right	UWB_Cisp0
chr6	109532131	109539949	0c08bb82-47fe-4dbd-93c2-c94ae953ac81	109528686	109541289	rev	7818	2762	3673	0.026774	0.651941	0.002882	0.891931	-3	right	UWB_Cisp0
chr6	111716278	111725301	a5b67ad8-75af-4120-ac09-62592c840f22	111716272	111726743	fwd	9023	3093	3704	0.014201	0.884024	0.006445	0.902256	-3	right	UWB_Cisp0
chr6	118474351	118481272	8acf3a89-df1c-4d51-a608-2aacb0b22030	118473517	118481277	fwd	6921	3060	3508	0.002294	0.582569	0.043594	0.816726	-3	right	UWB_Cisp0
chr6	119574382	119580285	65a014bd-1b31-4144-bc3c-1a7cbb4e7c93	119571963	119580290	rev	5903	3282	2351	0.006108	0.733857	0.033498	0.776355	-3	right	UWB_Cisp0
chr6	119830904	119838020	b6eec912-b3d9-4802-89a1-78d6716b3c1b	119830579	119840691	fwd	7116	1527	4379	0.04388	0.639723	0	0.954182	-3	right	UWB_Cisp0
chr6	121739909	121749469	3792c4a9-55cb-4a09-bb2e-689108fffbe3	121738637	121751187	rev	9560	2560	6756	0.017544	0.735589	0.039256	0.850723	-3	right	UWB_Cisp0
chr6	125997596	126004908	f6a1d6bc-619f-49a5-b1ae-b49ef03c1f88	125994030	126005633	fwd	7312	1666	2966	0.021401	0.624514	0.014311	0.897138	-3	right	UWB_Cisp0
chr6	132212303	132218076	b06c3042-e8ab-4638-bb52-a54a6b308c31	132211608	132218086	fwd	5773	2090	3402	0	0.659401	0.002836	0.916824	-3	right	UWB_Cisp0
chr6	133461388	133466009	1b73fd2e-02ab-4bc2-9775-b069eb9334e3	133455877	133466024	fwd	4621	1603	2666	0.007605	0.657795	0.030172	0.724138	-3	right	UWB_Cisp0
chr6	134131186	134142809	32488253-4493-44ea-be27-92172514ab4b	134128955	134142962	rev	11623	2569	8834	0.008264	0.714876	0.02155	0.794707	-3	right	UWB_Cisp0
chr6	136979370	136986848	1e65f6ea-de41-4dc2-800b-1266cf73ca14	136979350	136988365	rev	7478	2622	3178	0.022284	0.922006	0.024494	0.863685	-3	right	UWB_Cisp0
chr6	137813331	137821051	e411ebc9-6418-4a75-a7f8-9b274d3646cf	137800041	137821058	fwd	7720	3794	3585	0	0.478533	0.017778	0.608889	-3	right	UWB_Cisp0
chr6	164180299	164186292	2eb67af9-5f28-4a69-b853-6eec3919f446	164175476	164186368	fwd	5993	3426	1712	0.027749	0.662898	0.03527	0.70332	-3	right	UWB_Cisp0
