chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction	sample
chr6	67971132	67984080	f6eb8f08-cc0f-42dd-96cb-4a816c359b55	67971127	67985617	rev	12948	3861	4931	0.032581	0.820384	0	0.914723	-3	right	UWB_Cisp0
chr6	68526769	68541264	c42e1f23-7d60-4a58-b0be-44a2715b8e08	68526764	68541998	rev	14495	1176	11298	0	0.943966	0.010327	0.909294	-3	right	UWB_Cisp0
chr6	71149193	71156770	bbfc8384-3204-44ae-ad24-99dd723c9fba	71144413	71156775	rev	7577	3065	4198	0	0.677337	0.020636	0.819433	-3	right	UWB_Cisp0
chr6	73484425	73488798	9b96e81b-56c5-402b-a4ec-5a8c07923a59	73482485	73488809	fwd	4373	2974	1084	0.002448	0.789474	0.018072	0.792169	-3	right	UWB_Cisp0
chr6	76221638	76229038	519830b3-68fd-482a-bdbb-03d428c3331c	76217110	76229047	fwd	7400	2454	4555	0.027919	0.595178	0.012283	0.753613	-3	right	UWB_Cisp0
chr6	82807328	82816760	13c87076-bd0a-4dea-b57c-257435a11e32	82807306	82816764	rev	9432	1741	7370	0	0.882166	0.004852	0.833701	-3	right	UWB_Cisp0
chr6	86151892	86160345	852c59de-a7f2-4f0c-8f6a-539e8b8b295f	86147248	86160352	rev	8453	3962	4069	0.00553	0.446083	0.029863	0.757869	-3	right	UWB_Cisp0
chr6	86429841	86442308	980be5e3-9d02-450d-abc5-13d97230a16e	86413093	86442313	fwd	12467	7936	3040	0.004312	0.318639	0.036789	0.616499	-3	right	UWB_Cisp0
chr6	90759279	90769027	b7f1c3b8-08ec-4949-98e4-d746c6f471cc	90756615	90769033	fwd	9748	4747	4410	0.004392	0.672767	0.022355	0.850969	-3	right	UWB_Cisp0
chr6	97148394	97155843	2adcf72d-f0f2-4179-bc28-2a035aaa7f69	97148390	97155853	fwd	7449	3836	3371	0.009786	0.863879	0.018961	0.892003	-3	right	UWB_Cisp0
chr6	109532131	109539949	0c08bb82-47fe-4dbd-93c2-c94ae953ac81	109528686	109541289	rev	7818	2762	3673	0.026774	0.651941	0.002882	0.891931	-3	right	UWB_Cisp0
chr6	111716278	111725301	a5b67ad8-75af-4120-ac09-62592c840f22	111716272	111726743	fwd	9023	3093	3704	0.014201	0.884024	0.006445	0.902256	-3	right	UWB_Cisp0
chr6	118474351	118481272	8acf3a89-df1c-4d51-a608-2aacb0b22030	118473517	118481277	fwd	6921	3060	3508	0.002294	0.582569	0.043594	0.816726	-3	right	UWB_Cisp0
chr6	119574382	119580285	65a014bd-1b31-4144-bc3c-1a7cbb4e7c93	119571963	119580290	rev	5903	3282	2351	0.006108	0.733857	0.033498	0.776355	-3	right	UWB_Cisp0
chr6	119830904	119838020	b6eec912-b3d9-4802-89a1-78d6716b3c1b	119830579	119840691	fwd	7116	1527	4379	0.04388	0.639723	0	0.954182	-3	right	UWB_Cisp0
chr6	121739909	121749469	3792c4a9-55cb-4a09-bb2e-689108fffbe3	121738637	121751187	rev	9560	2560	6756	0.017544	0.735589	0.039256	0.850723	-3	right	UWB_Cisp0
chr6	125997596	126004908	f6a1d6bc-619f-49a5-b1ae-b49ef03c1f88	125994030	126005633	fwd	7312	1666	2966	0.021401	0.624514	0.014311	0.897138	-3	right	UWB_Cisp0
chr6	132212303	132218076	b06c3042-e8ab-4638-bb52-a54a6b308c31	132211608	132218086	fwd	5773	2090	3402	0	0.659401	0.002836	0.916824	-3	right	UWB_Cisp0
chr6	133461388	133466009	1b73fd2e-02ab-4bc2-9775-b069eb9334e3	133455877	133466024	fwd	4621	1603	2666	0.007605	0.657795	0.030172	0.724138	-3	right	UWB_Cisp0
chr6	134131186	134142809	32488253-4493-44ea-be27-92172514ab4b	134128955	134142962	rev	11623	2569	8834	0.008264	0.714876	0.02155	0.794707	-3	right	UWB_Cisp0
chr6	136979370	136986848	1e65f6ea-de41-4dc2-800b-1266cf73ca14	136979350	136988365	rev	7478	2622	3178	0.022284	0.922006	0.024494	0.863685	-3	right	UWB_Cisp0
chr6	137813331	137821051	e411ebc9-6418-4a75-a7f8-9b274d3646cf	137800041	137821058	fwd	7720	3794	3585	0	0.478533	0.017778	0.608889	-3	right	UWB_Cisp0
chr6	164180299	164186292	2eb67af9-5f28-4a69-b853-6eec3919f446	164175476	164186368	fwd	5993	3426	1712	0.027749	0.662898	0.03527	0.70332	-3	right	UWB_Cisp0
chr6	166998607	167009444	3ca6b736-8090-4290-b87a-2588cbfec943	166997068	167009457	rev	10837	3537	6930	0.001517	0.822458	0.044586	0.815287	-3	right	UWB_Cisp0
chr6	170637915	170646126	1f9a3edb-4d3b-4e9b-80bb-fbce94da07ac	170637911	170649249	fwd	8211	1328	6594	0.007853	0.89267	0.015631	0.781571	-3	right	UWB_Cisp0
chr7	870749	878395	0bbafe77-83fe-40bb-a1c8-ad8772a0fff8	862965	885061	fwd	7646	2823	4333	0.020645	0.619355	0.082166	0.656396	-1	right	UWB_Cisp0
chr7	12088947	12096251	399b88f0-ba11-4892-b8fe-e2a26d315ce4	12088936	12098803	fwd	7304	2821	2968	0.061842	0.839474	0.016279	0.902326	-3	right	UWB_Cisp0
chr7	22946195	22951037	7f0818ae-5803-4f32-a1a5-80cf0b920347	22940463	22952655	fwd	4842	1996	2629	0	0.671593	0	0.678804	-3	right	UWB_Cisp0
chr7	23457315	23464310	c343638f-e325-4074-9b3e-28cafc9a877a	23449518	23464320	fwd	6995	1415	1361	0	0.233696	0.125698	0.648045	-3	right	UWB_Cisp0
chr7	25224526	25229525	711aae67-8b59-4419-aa86-660fe1910a75	25219341	25229529	rev	4999	2794	1917	0.015873	0.624339	0.050167	0.652174	-3	right	UWB_Cisp0
chr7	37785488	37792071	a43f05c6-6fc2-4d9a-99cd-cd5060815eb1	37783778	37792077	rev	6583	1869	4469	0.013913	0.636522	0.003289	0.834211	-3	right	UWB_Cisp0
chr7	41417614	41424833	34b1fa79-8ae2-41ff-a3d2-2238af9fe6ad	41413791	41424839	fwd	7219	1027	4912	0	0.48494	0	0.868939	-3	right	UWB_Cisp0
chr7	45347326	45356045	d4f3d74e-a921-4b43-b1f1-1d640bf74067	45344554	45356196	fwd	8719	4420	3053	0.031056	0.417924	0.028169	0.630986	-3	right	UWB_Cisp0
chr7	45421766	45430055	ffd13fc4-9988-4e67-b5e8-1dd604470d96	45420327	45431160	rev	8289	1564	3554	0.015957	0.619681	0	0.91256	-3	right	UWB_Cisp0
chr7	45757372	45761038	ae443d83-497a-4d6b-83c1-8a602ef5944f	45749278	45761045	rev	3666	2100	1240	0	0.598667	0	0.873479	-3	right	UWB_Cisp0
chr7	50974451	50982072	a061fd5e-7fa1-4140-a6fe-76965ce5cf64	50969141	50989649	fwd	7621	1255	6075	0.08	0.344	0.017504	0.774139	-3	right	UWB_Cisp0
chr7	52093854	52103652	08eb62ce-329b-465a-9505-52e394077748	52093849	52107251	fwd	9798	2510	7073	0	0.761755	0.000504	0.942569	-3	right	UWB_Cisp0
chr7	66442318	66453949	6c4b2c77-311f-468b-b913-4445f4b0e464	66440791	66453965	fwd	11631	1187	8481	0	0.328467	0.040286	0.672337	-3	right	UWB_Cisp0
chr7	68064650	68073995	8748cb42-786b-4404-b3ce-09e8428bc6b7	68062538	68076999	rev	9345	2613	4771	0	0.725968	0.005172	0.82069	-3	right	UWB_Cisp0
chr7	69851470	69859935	006e36ad-2490-48e4-9266-2a4b1537527b	69849289	69859944	rev	8465	3684	4401	0.049107	0.659598	0.004429	0.90434	-3	right	UWB_Cisp0
chr7	73581342	73587373	d97db9d3-ad4d-4d40-87b2-b7291803b11f	73580112	73588745	rev	6031	1089	4596	0	0.52862	0.019558	0.809524	-3	right	UWB_Cisp0
chr7	74478006	74482367	2b6b73f7-f87b-4570-b00c-84c9f1a7722d	74474838	74485345	rev	4361	1864	2115	0.005714	0.42	0.066158	0.659033	-3	right	UWB_Cisp0
chr7	74724810	74729639	d02c98db-d013-4e85-815d-b7a610f697e6	74722668	74732021	rev	4829	2720	1745	0	0.490741	0.06135	0.707566	-3	right	UWB_Cisp0
chr7	76957592	76966809	372a5238-0537-46b3-a1bf-240155271155	76943354	76966816	fwd	9217	3886	2234	0.009534	0.71822	0.042945	0.697853	-3	right	UWB_Cisp0
chr7	78430155	78438140	9130e68f-4e55-4800-98e2-52b0fe6c9d17	78421576	78438446	fwd	7985	1451	5224	0	0.335484	0.019341	0.723496	-3	right	UWB_Cisp0
chr7	86862569	86867892	fdc92eee-2312-43b1-ae3f-63b29b30ad8f	86855472	86867909	fwd	5323	1419	3619	0	0.639303	0.032686	0.719101	-3	right	UWB_Cisp0
chr7	94074870	94080246	4309683a-531d-4260-8c81-139ac1b381d3	94067676	94082547	rev	5376	2031	1500	0.062264	0.660377	0.008602	0.845161	-3	right	UWB_Cisp0
chr7	96149326	96159304	24dd5567-08ed-4f97-8abc-22e4cd313a97	96146199	96159308	rev	9978	1482	8205	0	0.556769	0.024187	0.694746	-3	right	UWB_Cisp0
chr7	100488183	100491706	38c61321-75a3-49e2-8db9-ce886dd942bf	100485202	100505488	fwd	3523	1030	2121	0.054422	0.401361	0.002475	0.433168	-3	right	UWB_Cisp0
chr7	100763476	100770781	7bf46b2c-bd11-4131-89eb-17e92283b92e	100758934	100779745	rev	7305	3602	3250	0.006766	0.7023	0.040435	0.751166	-3	right	UWB_Cisp0
chr7	104098657	104106719	ea8dc686-e690-445b-8884-a2531375d743	104084378	104106728	rev	8062	3597	1529	0.010776	0.592672	0.011792	0.830189	-3	right	UWB_Cisp0
chr7	105556296	105565381	ed6d4f43-e070-439f-9cac-f73f606db1cd	105556289	105565386	rev	9085	2598	5691	0.031285	0.727374	0.068707	0.847595	-3	right	UWB_Cisp0
chr7	106085629	106092354	0fa01102-d39d-45f3-9abe-0c701f19515d	106081416	106092364	fwd	6725	1760	4617	0.010571	0.54334	0	0.796238	-3	right	UWB_Cisp0
chr7	107111202	107117090	66e300a5-6c9b-4ef6-8058-ebf832284ce1	107103353	107117103	fwd	5888	1014	4640	0	0.467213	0.044863	0.692458	-3	right	UWB_Cisp0
chr7	109413200	109423188	1e7cc7c2-8e17-41c1-a321-d00644403dfe	109411269	109423193	fwd	9988	1904	5038	0	0.945378	0.024178	0.794971	-3	right	UWB_Cisp0
chr7	117051828	117062944	4a669271-c1e1-4f79-b853-ab3d3739a226	117051823	117062954	rev	11116	1099	8826	0.184049	0.720859	0.028627	0.905609	-3	right	UWB_Cisp0
chr7	117374751	117379809	19bd018d-3fc7-43be-86c9-d741dd1270ee	117366585	117379817	fwd	5058	3109	1621	0	0.542819	0.010707	0.847966	-3	right	UWB_Cisp0
chr7	117801663	117808780	56e8fbd5-5286-437b-8611-09d70689c6e1	117797063	117808787	fwd	7117	2302	4481	0	0.696113	0.012739	0.840764	-3	right	UWB_Cisp0
chr7	118408499	118416841	6dcb89ec-e154-4fd5-b298-3dc0d5877391	118404856	118416873	rev	8342	1697	4086	0	0.550373	0	0.867701	-3	right	UWB_Cisp0
chr7	119877986	119886058	7d36c0cb-d0e0-4eac-9eff-f92991a35daf	119877977	119886585	fwd	8072	4323	3049	0.003309	0.765095	0.066084	0.784257	-3	right	UWB_Cisp0
chr7	120012337	120020369	60bebd10-68fb-412b-a52d-9c1d6d2d56d2	120011832	120020374	fwd	8032	4039	3766	0.026428	0.54561	0.035088	0.800439	-3	right	UWB_Cisp0
chr7	120159033	120172173	181ab05a-544a-493c-965d-cf000ea33698	120153643	120177736	rev	13140	3297	9593	0	0.252101	0.004098	0.69076	-3	right	UWB_Cisp0
chr7	120901575	120905068	eb6c8c5c-aad0-414f-bac9-6b833c2adb3b	120892169	120905072	rev	3493	1781	1422	0.004213	0.494382	0.022414	0.727586	-3	right	UWB_Cisp0
chr7	121036829	121044691	0c2bc1ef-8961-491d-bb9e-2022d31d5708	121029086	121045028	rev	7862	3613	3882	0.002283	0.900685	0.051619	0.699913	-3	right	UWB_Cisp0
chr7	125183394	125191205	a33d0740-2901-4b49-869f-2aac5d278d9e	125183389	125191238	fwd	7811	4678	1972	0.006731	0.841436	0.082005	0.799544	-3	right	UWB_Cisp0
chr7	128525820	128533823	2ece47cd-d358-45e0-808f-84a7b8f21bac	128520831	128533833	rev	8003	2659	1672	0	0.307443	0.009732	0.734793	-3	right	UWB_Cisp0
chr7	129284746	129295610	737cd5c1-f178-49c2-a045-b3fe4310a695	129280878	129295615	rev	10864	1175	9430	0.006452	0.409677	0.036788	0.75356	-3	right	UWB_Cisp0
chr7	139308221	139312898	b7ba9126-155b-4848-a6b0-b3a4771e1bd7	139299690	139312904	rev	4677	1556	2651	0.049107	0.488839	0.020124	0.609907	-3	right	UWB_Cisp0
chr7	141574447	141584493	6644e9a7-411a-4f8f-8c63-fbb35301be71	141574225	141584500	rev	10046	3820	4439	0.073763	0.288515	0.066612	0.749178	-3	right	UWB_Cisp0
chr7	141973541	141982287	fd299951-4a2d-450f-bb5a-a69b1c78496d	141964025	141987435	rev	8746	3039	4834	0.003741	0.561097	0.035871	0.737533	-3	right	UWB_Cisp0
chr7	145078213	145091135	13dbc44e-e94c-4d84-871c-050e9416fce2	145072247	145091139	rev	12922	5053	3897	0.112731	0.684159	0.042065	0.859465	-3	right	UWB_Cisp0
chr7	145575802	145578909	75940020-e425-4185-9404-6621d4425617	145568197	145578914	fwd	3107	1281	1555	0	0.543103	0.007722	0.698842	-3	right	UWB_Cisp0
chr7	145582005	145593160	a1ef08fc-2733-4e44-a660-d2d33fd3279d	145581378	145593167	fwd	11155	2549	7052	0.021333	0.702667	0.010497	0.899133	-3	right	UWB_Cisp0
chr7	147821528	147842519	447825f6-6bc7-4c0f-88b3-c3300fbf58fe	147820650	147842524	rev	20991	2348	18293	0	0.671602	0.019176	0.854936	-3	right	UWB_Cisp0
chr7	150458549	150463605	985785bc-e8f9-405e-8b4a-120d5bd90b1d	150453452	150463611	fwd	5056	2449	2356	0	0.578212	0	0.882162	-3	right	UWB_Cisp0
chr7	155648237	155654040	a434e3e8-5b68-423a-920e-0eb521d8b088	155645998	155654045	fwd	5803	1815	3600	0.007862	0.731132	0.036301	0.862576	-3	right	UWB_Cisp0
chr7	158021742	158034370	f6af30f6-76b8-48d2-8682-b5f51fff2d93	158008977	158045418	fwd	12628	2499	9576	0.077338	0.561151	0.073207	0.538845	0.655013	right	UWB_Cisp0
chr7	158944790	158952670	b9219203-c5fc-4808-9219-fd292c1e210b	158924254	158952677	rev	7880	1937	5185	0.015873	0.759637	0.04797	0.852399	-3	right	UWB_Cisp0
chr8	35014856	35019440	32245596-e000-4556-91e0-5d5f016382a4	35005786	35033284	fwd	4584	3011	1089	0.003576	0.417163	0.023891	0.645051	-1	right	UWB_Cisp0
chr8	36155030	36165355	beaeeaee-ba26-4697-a7ee-dd8809f0262a	36152390	36165494	rev	10325	3498	5647	0.003922	0.687255	0.014519	0.837871	-3	right	UWB_Cisp0
chr8	36484006	36491278	fbfece9a-8e5e-4ca9-b746-6abab6d55217	36479861	36491286	rev	7272	3012	3972	0	0.634965	0.003708	0.720643	-3	right	UWB_Cisp0
chr8	36893570	36898268	f04e9c4b-d813-46b5-95de-76f901602263	36883215	36898276	rev	4698	2873	1096	0.015135	0.698378	0.066038	0.544025	-3	right	UWB_Cisp0
chr8	38172155	38178691	a05c4b9c-339d-4443-891c-e55948425876	38161052	38178696	fwd	6536	3080	3170	0	0.616034	0	0.825269	-3	right	UWB_Cisp0
chr8	56011952	56019163	2f01e833-3fcb-4270-b5dd-fd55b8e7659b	56007340	56019170	fwd	7211	3492	3383	0	0.594187	0.016332	0.81407	-3	right	UWB_Cisp0
chr8	56778728	56786855	84a82444-08cf-489f-ae4e-542548063ec4	56768590	56790763	rev	8127	3738	3813	0.035088	0.758285	0.055022	0.785153	-3	right	UWB_Cisp0
chr8	61270956	61276502	22c820bb-0bb2-4446-b0bb-2e40ebc7e12a	61270945	61288223	rev	5546	1781	3392	0	0.625786	0.001155	0.65358	-3	right	UWB_Cisp0
chr8	62405546	62412999	e7fb38c4-1e13-433b-b0ec-106dfcad23dc	62403466	62413536	fwd	7453	4307	2039	0.016812	0.634835	0.033019	0.691038	-3	right	UWB_Cisp0
chr8	64820914	64831131	67ad163d-121a-4d23-85dd-9253b1a593e2	64819123	64831136	rev	10217	4494	3564	0.00239	0.870916	0.019249	0.904716	-3	right	UWB_Cisp0
chr8	67146730	67151276	69e1e111-7edd-41f6-ad56-8fd2c9fe871a	67146724	67155974	rev	4546	1288	2577	0.046875	0.503125	0.076577	0.743243	-3	right	UWB_Cisp0
chr8	77938950	77944608	81152a5b-3e63-414c-8dea-ecc6d5eff4ae	77931872	77947039	fwd	5658	1063	1546	0	0.576433	0	0.909968	-3	right	UWB_Cisp0
chr8	80775569	80783597	fe420c4b-9c74-438d-acd5-63f513084880	80770407	80793747	fwd	8028	3494	4254	0	0.762231	0.019114	0.660295	0.435327	right	UWB_Cisp0
chr8	81953045	81959067	d16289f2-bb27-4fa3-b3a9-9a10230fd910	81953039	81959076	rev	6022	4126	1637	0.027523	0.756464	0.10101	0.80404	-3	right	UWB_Cisp0
chr8	83922702	83935628	a16ea83b-df0d-4b87-afd8-b8cb18df1e25	83921362	83935634	rev	12926	3570	8207	0.037126	0.754491	0.055579	0.826578	-3	right	UWB_Cisp0
chr8	90132573	90138966	07975752-b671-45a2-b928-2abf64a88d14	90129055	90138970	rev	6393	2164	3809	0	0.755134	0.08898	0.74449	-3	right	UWB_Cisp0
chr8	92421012	92427653	d9233b1f-053f-4ba3-93a8-a2e8898d9e2f	92421004	92427658	rev	6641	2182	4176	0	0.583333	0.018363	0.899005	-3	right	UWB_Cisp0
chr8	94341898	94353667	73e668d2-020e-4c8b-9b87-53376b39cbc2	94341886	94353672	fwd	11769	1737	8890	0.080717	0.730942	0.028355	0.766068	-3	right	UWB_Cisp0
chr8	95151974	95159361	781ee01c-0e1c-4784-9d64-7b0a29a13ed1	95149451	95160518	rev	7387	1274	4040	0.055718	0.539589	0.022041	0.839184	-3	right	UWB_Cisp0
chr8	98366770	98375320	64817974-f795-4015-b593-ad63b925436f	98356452	98375324	rev	8550	3718	4156	0.046512	0.529598	0.036219	0.768551	-3	right	UWB_Cisp0
chr8	98692327	98705040	bb4780cf-0897-4472-8cd0-4c92df4ccf88	98692321	98705046	rev	12713	1463	10699	0	0.800403	0.024018	0.886771	-3	right	UWB_Cisp0
chr8	99064436	99077765	b10de97f-f38f-4a89-9353-92540b0603dd	99059120	99081554	rev	13329	4543	5854	0	0.801266	0.02383	0.839149	-3	right	UWB_Cisp0
chr8	101307668	101312098	81f8487b-a6a9-473f-adfb-0d1950b442ce	101302800	101315351	rev	4430	1198	2085	0.044068	0.623729	0.003484	0.637631	-3	right	UWB_Cisp0
chr8	101347305	101356592	4b4b0b40-c604-48c9-8818-41d60366a854	101347254	101360182	fwd	9287	2383	6670	0.003974	0.858278	0.042064	0.803702	-3	right	UWB_Cisp0
chr8	101950308	101953570	28673642-daa1-4327-a548-976ac78c1da0	101945150	101954557	fwd	3262	1205	1756	0.006757	0.483108	0.099757	0.608273	-3	right	UWB_Cisp0
chr8	102939233	102945832	b1a9c1af-0d1a-4bd9-9fe2-a737dec34274	102938846	102956470	fwd	6599	1486	4728	0	0.480211	0.015497	0.684594	-3	right	UWB_Cisp0
chr8	103431507	103436361	373ca3b2-366a-4fff-85d4-01aaf9e52850	103427874	103436369	rev	4854	1173	3240	0	0.615142	0.057631	0.740662	-3	right	UWB_Cisp0
chr8	103700075	103710400	36bbdf37-8a5f-405e-9b69-c577f6e2ce6a	103698645	103710408	rev	10325	3432	3688	0.006321	0.734513	0.003641	0.838592	-3	right	UWB_Cisp0
chr8	104835375	104839381	9fa0bce6-1fe6-4afc-985d-fc66ab2de3e6	104825694	104843067	rev	4006	1531	2041	0	0.5175	0.013699	0.724315	-3	right	UWB_Cisp0
chr8	107913058	107916124	6f2b9516-0b25-4510-9c8e-95e8b90e401b	107909354	107916129	rev	3066	1301	1305	0	0.340136	0.018692	0.713396	-3	right	UWB_Cisp0
chr8	108915726	108925190	67c4dcb6-6ea3-46ea-be1d-db2e60a2370f	108909390	108925194	rev	9464	3660	4245	0.012693	0.690843	0.01227	0.855828	-3	right	UWB_Cisp0
chr8	109693894	109700291	146919b9-ad04-485a-a5ce-8db5869a37d5	109693890	109711066	fwd	6397	2197	3593	0.007463	0.438806	0.034644	0.768727	-3	right	UWB_Cisp0
chr8	116901026	116909300	c9cb4082-a012-4946-81e9-8f61cfb22a40	116899470	116909403	rev	8274	1751	4616	0.005725	0.763359	0.015209	0.915589	-3	right	UWB_Cisp0
chr8	118323984	118329578	c42b1eac-479a-4e27-8af1-8645b8588c19	118322761	118329591	rev	5594	3238	1939	0.043523	0.638342	0.034234	0.814414	-3	right	UWB_Cisp0
chr8	118338818	118344197	dc5098fe-ad1e-4bef-a821-ffee4bcfdc1f	118332840	118344378	rev	5379	1264	1793	0.00304	0.31003	0.049281	0.644764	-3	right	UWB_Cisp0
chr8	120133540	120140578	a0b72ed8-833e-474d-a05b-61fcbbccd346	120133531	120142607	fwd	7038	1262	4070	0.051136	0.596591	0.007581	0.894555	-3	right	UWB_Cisp0
chr8	121202377	121206155	f1b55354-0d66-4809-ab09-043ece06c263	121186031	121206161	fwd	3778	1346	1253	0	0.57716	0.036364	0.701299	-3	right	UWB_Cisp0
chr8	122698946	122706136	5ed3b4e4-091b-476f-a877-8799503ca2e0	122698786	122709100	fwd	7190	2288	4641	0.028286	0.728785	0.002417	0.878324	-3	right	UWB_Cisp0
chr8	123660472	123664635	8fc8ad04-eed2-4c10-88e7-b436d8d7c4d5	123651620	123664646	rev	4163	1158	1345	0.014652	0.377289	0.028481	0.553797	-3	right	UWB_Cisp0
chr8	123745380	123747998	32b9aa6f-e7a3-43c2-af5d-861c423d64eb	123728357	123748004	rev	2618	1034	1177	0	0.453333	0.024768	0.727554	-3	right	UWB_Cisp0
chr8	125033248	125042312	68b790e6-4862-42c5-9a57-8a877cfe16c2	125021023	125043242	rev	9064	1890	5541	0	0.503226	0.008679	0.476131	-3	right	UWB_Cisp0
chr8	126562445	126575368	0e4945e1-56f4-45e7-ad35-d2aca2cdf436	126562432	126590256	fwd	12923	1085	9589	0.037313	0.481343	0.021088	0.850536	0.093485	right	UWB_Cisp0
chr8	126622843	126631782	378b2cb1-c9ad-4ba1-9e3d-624634a9c10d	126619069	126631787	rev	8939	4612	3928	0.013514	0.671922	0.052544	0.77648	-3	right	UWB_Cisp0
chr8	130271060	130276455	79c54890-a081-46d0-8ed2-fa6e1267fe9d	130267950	130276461	fwd	5395	2791	2302	0	0.426796	0.00165	0.891089	-3	right	UWB_Cisp0
chr8	134446844	134452461	b04a6f3c-0ebe-4d72-bd9e-a84c66b45e9e	134445333	134452467	fwd	5617	2817	2526	0.038028	0.75493	0.01845	0.739852	-3	right	UWB_Cisp0
chr8	135940211	135948603	e0660f44-ea01-4a49-ba67-6b218dd2377c	135934228	135949525	fwd	8392	3507	3848	0.006772	0.785553	0.025341	0.814815	-3	right	UWB_Cisp0
chr8	141017017	141024446	63b0a4b3-9d5e-40fe-8e7b-bc9f59ad164c	141015420	141024460	fwd	7429	2290	3377	0	0.377816	0.013228	0.72619	-3	right	UWB_Cisp0
chr8	144465259	144468690	99c40db0-8626-4f78-a111-d5090a849ed4	144461335	144471163	fwd	3431	1003	2066	0	0.319328	0.003226	0.709677	-3	right	UWB_Cisp0
chr9	5673142	5677634	4bdf27f2-3091-498b-97d3-c1a4c6532450	5672279	5687196	fwd	4492	1952	2313	0.006932	0.493934	0.001224	0.738066	-3	right	UWB_Cisp0
chr9	12951521	12958720	0cccae6f-0f1e-49f9-ad26-208e250e686f	12951282	12961531	fwd	7199	2195	4658	0.050987	0.597039	0.02021	0.712575	-3	right	UWB_Cisp0
chr9	21139401	21145911	50727c49-99b4-4bfe-a636-dec849159a32	21138264	21147909	fwd	6510	2500	1413	0	0.667509	0	0.970874	-3	right	UWB_Cisp0
chr9	26403608	26408073	c5285b57-2a7c-4882-a632-c046fccfe900	26398170	26408079	fwd	4465	1594	1119	0	0.954644	0.078358	0.839552	-3	right	UWB_Cisp0
chr9	26395899	26404172	c480ca8b-8808-41f2-9f1b-5c5ad7819212	26390633	26406196	rev	8273	1600	6412	0	0.629703	0.024214	0.803709	-3	right	UWB_Cisp0
chr9	34460551	34466915	4eb6acbf-ff83-47c9-b46b-8eae9c798be0	34456406	34467183	rev	6364	1919	3937	0.004608	0.652074	0.061524	0.608815	-3	right	UWB_Cisp0
chr9	37814888	37818631	a0753487-1952-4a9e-974b-adff118a1cd4	37804340	37819233	rev	3743	1514	1837	0.027559	0.606299	0.062718	0.590592	-3	right	UWB_Cisp0
chr9	38402084	38409038	a49f075d-ad2c-4aa9-aa88-838ffef79285	38397861	38409051	rev	6954	3212	2330	0.020539	0.582798	0.043478	0.736025	-3	right	UWB_Cisp0
chr9	67006320	67014231	ecbcdccb-cfe4-4138-93c4-39af3d795302	67006096	67017163	fwd	7911	1275	6344	0	0.581152	0.001867	0.920971	-3	right	UWB_Cisp0
chr9	73848128	73854049	87627f39-74f4-4b26-af20-68034fe1d22c	73839087	73854054	rev	5921	2915	2758	0.011603	0.669831	0.103072	0.656095	-3	right	UWB_Cisp0
chr9	75282760	75288705	4d63b3b5-b7ad-45d5-92d0-75abac14048c	75273482	75288710	fwd	5945	2576	1691	0.002162	0.886486	0.045045	0.801802	-3	right	UWB_Cisp0
chr9	77007333	77015037	30c446b6-63ea-411d-9db8-7fd8d9406c99	76988912	77015051	fwd	7704	2262	3905	0	0.364437	0.015259	0.638861	-3	right	UWB_Cisp0
chr9	84078410	84082280	b966ceb2-433e-404c-8dc5-8e8b000b7fc1	84065708	84083707	rev	3870	1184	1470	0.023569	0.457912	0.057692	0.659341	-3	right	UWB_Cisp0
chr9	86662141	86669127	942e130d-241d-4cf7-9fa6-8fb881f74393	86658827	86675798	rev	6986	2742	2793	0	0.610973	0	0.883905	-3	right	UWB_Cisp0
chr9	87560745	87568924	a3130ff7-475b-44bc-b14f-34df9cb16e95	87558669	87568928	rev	8179	3776	4087	0.005501	0.768977	0.086455	0.799232	-3	right	UWB_Cisp0
chr9	91006181	91012376	c69cb467-7ad4-408b-be82-3faa47d1bf5a	91001445	91018015	fwd	6195	1083	4824	0.042308	0.511538	0.029948	0.669922	-3	right	UWB_Cisp0
chr9	91468440	91474162	5fcdaf34-8eca-4134-b429-b433a03d551a	91463856	91474169	fwd	5722	1628	3718	0.007886	0.635647	0.089829	0.659243	-3	right	UWB_Cisp0
chr9	94855270	94861903	9c94c6e1-6366-4e5b-b0ae-71a97e9bdb8e	94849032	94861914	fwd	6633	2396	1617	0.007764	0.939441	0.057214	0.646766	-3	right	UWB_Cisp0
chr9	95371941	95379987	a1c6ac49-14ea-43dd-80b9-4f70f26ff2b5	95368829	95382352	fwd	8046	3535	2802	0.003064	0.617978	0	0.854015	-3	right	UWB_Cisp0
chr9	98476099	98482795	e79e770e-51e8-482f-87ab-403ac8150de2	98476092	98485194	rev	6696	2220	4204	0.014414	0.882883	0.034318	0.816969	-3	right	UWB_Cisp0
chr9	99535723	99540910	2fd66d32-c3e7-4514-ba01-62d3d958c2a3	99529206	99540915	fwd	5187	2089	2751	0	0.464041	0.025352	0.746479	-3	right	UWB_Cisp0
chr9	99548966	99557674	950c229a-3d87-4b3d-824c-df605f2cd598	99548945	99561290	rev	8708	1887	6557	0.016667	0.892857	0.016224	0.896755	-3	right	UWB_Cisp0
