chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand
chr2	30147602	30151078	a9fb32f3-a764-46ef-ba92-7131636c27dc	30139150	30151094	fwd
chr2	32927771	32930277	dc07de52-9eb5-4fd7-b42f-13776f79b56c	32920370	32931136	fwd
chr2	32953031	32958598	7e95707f-b998-4974-adda-24a0b53cb4e4	32944578	32958603	rev
chr2	33390904	33396200	27cadbc1-3e46-40e0-a74d-02ad4211225f	33369305	33426487	fwd
chr2	34248421	34253676	774a36cd-ccf1-4a44-8a07-af60f7bad5bb	34223163	34254181	fwd
chr2	34836879	34837983	91a82d94-c330-446b-8211-6158be5f94a1	34835327	34845369	fwd
chr2	40958681	40967374	9f658bf8-60fd-4100-850b-3f00edeef846	40958674	40980695	rev
chr2	41652117	41661068	93616aa5-efd5-4a8f-aae6-f02fc98a3b75	41648896	41684946	fwd
chr2	41858952	41868189	cc4dd61b-c3b7-4b56-ac80-d39c1672f800	41853749	41877095	fwd
chr2	42446483	42456469	3027eda2-3f15-4db6-b9ba-29d3248d41c8	42443513	42460822	fwd
chr2	43917583	43920655	f9920709-4f33-46f4-8d34-29f389f8d095	43890761	43924700	fwd
chr2	44026693	44029707	abccd01f-f586-4b16-88aa-2fab9b87137a	44026687	44034160	rev
chr2	45030239	45035265	a995b009-4110-4101-a950-5a89b038d5c1	45009290	45051538	fwd
chr2	54402590	54407039	5dbb848f-67f1-495c-b899-ab6ad5cc64ea	54392430	54410019	rev
chr2	55367455	55368604	3ab8ae31-0f33-411f-8d3b-56911789d862	55342271	55368614	fwd
chr2	56674392	56687648	f249eb4c-b66c-4e4b-9d2d-c7761970095a	56670652	56688779	fwd
chr2	59639244	59643893	0db93396-e9d4-4022-be40-14dd2221dbac	59639235	59648505	rev
chr2	62446446	62468999	7733de5f-9daa-48de-add6-f760da7db29d	62429087	62469005	rev
chr2	64206826	64214064	17302f1a-5a61-4773-8e96-b25913d60a84	64205719	64223753	rev
chr2	65628285	65633264	86ee55d4-a11d-418e-86ec-e32796c2d0ec	65603342	65636640	rev
chr2	66100310	66101822	6184f19f-2934-419c-a8e2-a57fc7c37470	66090069	66117306	fwd
chr2	66111911	66113197	6184f19f-2934-419c-a8e2-a57fc7c37470	66090069	66117306	fwd
chr2	70548976	70567990	ecd7cafe-31f6-490b-8ce4-a6280e797223	70537882	70568001	rev
chr2	70824824	70841898	50833565-1a43-41e4-b00c-f786f36aa3b0	70824819	70859598	fwd
chr2	71194261	71206307	946868ef-ccd9-4df7-ae4e-591ed9e4882a	71191141	71206313	rev
chr2	71646380	71649952	88ab2f53-3080-4872-b188-c0fd7d56492f	71646375	71669834	fwd
chr2	72263267	72267237	401c79a7-a96e-49fd-8b9a-2e85b5fddbbc	72257145	72280877	fwd
chr2	74134356	74136608	2f305eb8-f994-4950-a80c-49d543a91e4b	74120966	74136618	fwd
chr2	79025599	79026842	61a1767f-b665-4df5-885e-29673da6815c	79025586	79036207	rev
chr2	79120886	79150498	0ef2b698-89aa-4c20-8ab2-07d65ef14dd6	79120879	79154967	rev
chr2	82798817	82800838	5a0fbed6-0fd3-4e4e-8d36-3cc8c9dd9a0d	82792925	82810335	fwd
chr2	84450894	84463904	113b2f7a-dcd5-42e5-a7a3-cf4be5c8d0d0	84450667	84471199	rev
chr2	86423923	86431747	dac3fd60-02fb-4f16-9639-3c5edc498157	86419252	86437314	fwd
chr2	86791578	86798912	4def04e5-9400-4a17-8a7e-06ed717ea860	86781185	86807095	rev
chr2	87414664	87418081	d3591f7a-3b54-4123-9881-841af6cceec1	87414287	87431213	fwd
chr2	87420549	87429372	d3591f7a-3b54-4123-9881-841af6cceec1	87414287	87431213	fwd
chr2	88215116	88219046	a1f54e0a-3501-4d91-97f8-924c003462b6	88215106	88220499	rev
chr2	90231637	90233403	a51692ff-47ba-4e77-8eeb-ed607597a78d	90191422	90236323	rev
chr2	90221678	90225603	03324f6b-6a20-4a75-ae2c-cba83d457404	90220502	90249024	rev
chr2	91413110	91414244	a99b543c-7e73-4b44-958e-45305e773c02	91404242	91423218	fwd
chr2	91672250	91676194	354f58c8-cfc3-4fbb-8774-0349f5037178	91672246	91683052	fwd
chr2	97359585	97364556	e3354fab-4279-43ae-9cc7-dca945137129	97354627	97364561	fwd
chr2	97627353	97635700	d685d7ea-b28c-46d7-a1c7-7dbfac49b26f	97617208	97654147	rev
chr2	99380590	99381765	61dfd82f-4d75-4989-9693-c348f3398d52	99380586	99389681	fwd
chr2	101087846	101092212	317779c2-c425-4731-a8a2-65d712c49b8c	101087840	101099599	rev
chr2	101786688	101798921	5e031e70-7c80-480e-a356-da18278b3d66	101778428	101806590	fwd
chr2	104729912	104734517	f36d621f-baf3-4c38-b8a6-e0d5956b0535	104729904	104748641	fwd
chr2	105279188	105285069	46e5884a-3a32-49e0-a3ea-d39f03da8d9f	105279183	105292085	rev
chr2	105274302	105283452	ed46c655-3e03-49ab-a92f-c567a966503a	105266550	105304072	rev
chr2	105952573	105956801	8237ff77-7136-4e52-8fb2-2051580c05d2	105944397	105956806	fwd
chr2	107505580	107522975	36be8f0d-cba2-483e-bf24-26ffada066ea	107494451	107523208	rev
chr2	108024764	108029032	f89044da-bb81-441f-aa67-007b153e15ae	108024576	108075395	fwd
chr2	108431920	108435145	aad96a01-5eb2-40b4-9a37-3ef481cf323b	108413824	108436352	fwd
chr2	108770915	108782495	3122f257-0f20-4d62-8a6c-4f1a58cd409b	108760611	108789858	rev
chr2	109000256	109005322	0405ecb4-cd20-4e54-a27e-a8e35716b5e5	108996924	109010074	fwd
chr2	111487265	111490251	70fe0103-dbc2-432b-9409-5040106eaea5	111486328	111512703	rev
chr2	112916264	112919474	d19c3373-ab0f-4fe6-a961-9d35968f53ff	112915810	112935920	fwd
chr2	113332425	113333773	9f40068d-737d-4328-85d3-ce2a4dac94a9	113332411	113337668	fwd
chr2	117576831	117581670	a6bcf017-41a1-4cc6-b461-f84e2d72a046	117576826	117584253	rev
chr2	119266540	119269642	038bb6f8-1aad-49e3-ac9b-de48ea553ae5	119266533	119278479	rev
chr2	119479697	119486604	17d69b55-9d10-4650-afa4-a472d08919ab	119479683	119498298	rev
chr2	123733647	123746449	ece2fca0-4558-4f2e-9da8-016a38e5d8a0	123720195	123749013	fwd
chr2	126179336	126190965	0bb41630-c7a6-4f3d-848c-cbc8a483a4a4	126156918	126195994	fwd
chr2	133726274	133731276	7e8a374d-df0a-4be2-ad3d-db8e15a460c2	133726269	133754674	fwd
chr2	135918644	135922930	26f17dc6-f051-4115-9668-d6aa54259b30	135909531	135924775	rev
chr2	137506103	137516546	6ccbaac5-6af2-415c-b1ae-68242e3acb9a	137504881	137521148	rev
chr2	137774519	137788903	84d89554-5826-4f3d-b976-5fb080e84a72	137774515	137804485	fwd
chr2	138278791	138286431	d7c9ba82-c483-41d2-96b2-7e343de81e4b	138276478	138291035	fwd
chr2	138902399	138905612	2931700d-495f-4950-bacb-4d31d70fba79	138893533	138905617	fwd
chr2	140095355	140096588	c8b05904-d590-4a23-92da-369e41933839	140091580	140105325	rev
chr2	142673744	142678797	1cd016fb-0d0b-4231-92b4-47454a1fecc0	142673528	142696559	fwd
chr2	143180058	143183789	42416efc-6d7e-4e82-b791-162113a13176	143180051	143207600	fwd
chr2	143781085	143786753	d7aa1bce-be34-457d-b881-91d779aa3097	143777340	143797307	rev
chr2	143827952	143839637	f3a61ce3-18dc-428e-bde3-530a64f57554	143812412	143840497	rev
chr2	143863512	143871566	ea73f6a7-29b7-4b54-99e7-937bfcde97cc	143859258	143880313	fwd
chr2	145023638	145029505	e375933f-bc1f-4f9c-8fb0-474d77d40d05	145020137	145080607	fwd
chr2	145170262	145177427	4dfe8df7-2dfe-4975-a721-62a8551b2190	145152242	145177431	rev
chr2	155188579	155196547	4dd5d163-e5ab-4a1e-b03c-f511dbf49c82	155188572	155213494	rev
chr2	157388450	157391580	a26540ff-cf6c-4f30-974c-e0933a4844f0	157385432	157396165	fwd
chr2	160234685	160237195	477cb686-7fa1-4ee1-8e5d-d44602557c02	160218022	160237844	rev
chr2	163538094	163542526	034b046c-9e5a-4620-858c-fab487e9122a	163530789	163542544	fwd
chr2	163729518	163731205	6366b435-1a96-43b0-994e-a32803743cb3	163729502	163743937	rev
chr2	167539413	167540945	359849aa-83f5-4e8a-b08a-3210f259c4bd	167528076	167540949	rev
chr2	171552529	171554263	6ee9d17a-0210-4ba7-ae49-28cee3974b56	171552515	171563420	rev
chr2	178192680	178196293	3df9eee9-609b-478f-9794-f259f5a9033c	178192669	178209399	rev
chr2	178274059	178278571	135267cd-5889-456c-96aa-9c22415d2b3a	178259385	178278577	fwd
chr2	179619541	179623613	6e17838d-900b-4e0d-a709-d33015bc2a05	179613898	179627463	rev
chr2	183163586	183172900	66ad8774-3037-468b-8fa1-8a6993992525	183153498	183172907	fwd
chr2	184719656	184729528	fb4990f8-0611-4a4f-b1ac-10aab73e9fb5	184676195	184729534	fwd
chr2	187471070	187485494	a203b9e5-2b68-47a2-96c3-ec98cb40e472	187462656	187500444	fwd
chr2	189663206	189665089	14f2f412-d8d0-4ec2-a47c-4f54ad97267d	189649578	189688529	fwd
chr2	192276491	192284009	daddded5-0ac2-4dc2-86ae-07f3b32c4352	192260660	192287124	fwd
chr2	193916498	193918148	069aa805-112e-4236-a987-9a5cf7db0ead	193916492	193935929	fwd
chr2	194091846	194092866	97ddb2fc-8d8f-45ca-a290-fccd9c8df86b	194090425	194097906	rev
chr2	195107605	195110611	f3d6ebca-a2ae-4c2c-824f-02bfbeccd1a1	195103304	195110621	rev
chr2	195204124	195225965	b67553b8-3a09-4f7c-a9da-794f7975245a	195185154	195249584	fwd
chr2	197974781	197983060	34535f7c-9a9e-496b-a839-35396f255bd7	197965741	197984923	fwd
chr2	197973105	197992496	7053314f-2cb2-4c82-9fc9-35f2d2715307	197955308	198006652	fwd
chr2	198617713	198622560	9e7b4b8b-a51c-46de-8358-5a8e35abfe5b	198602199	198625294	rev
chr2	201618398	201622600	cdebfe2a-c5b5-4ebe-8c1d-629e893095ed	201618394	201627222	fwd
chr2	202363384	202373538	d392d4bc-d6ec-4681-882a-a3dd3861299b	202358203	202373544	fwd
chr2	204318882	204319957	e26cfc0a-893d-4db6-87e1-021416c0eb3b	204318877	204336347	fwd
chr2	204477534	204479331	e9f55ee4-bfce-4b92-ad8c-112c13bd134c	204444068	204479337	fwd
chr2	206556005	206560992	8acc1526-01d9-4b67-b62e-e0ac20438f26	206556000	206572362	rev
chr2	208618395	208623151	ad3c4e3b-0f0a-4171-84c7-e8dfa45fc7e4	208591711	208623998	rev
chr2	209031586	209043327	7d5f5593-ec92-46fc-bb23-4e6eb4e00f52	209026621	209050709	rev
chr2	209585245	209586856	82fd511c-e5e7-477c-8237-f29af88c84ca	209585239	209597377	fwd
chr2	212723357	212731542	906403fe-0323-4302-aeb0-8f01b70ea593	212719504	212733952	rev
chr2	213178859	213187582	c52fc193-086d-4f32-aa96-8a69a8db4061	213177340	213193412	fwd
chr2	215442995	215447632	7346127a-b69b-4ff4-bb9c-8f85d49dbccc	215442855	215458404	rev
chr2	216135389	216138830	4c4b8ae9-7a28-44c2-86dd-7938b91aed26	216135384	216147214	fwd
chr2	217938296	217945173	54888c09-7bf7-4804-b28b-6e39b29c0027	217938285	217960434	fwd
chr2	219055522	219058186	c6337e8f-62a3-4d18-abf8-4fee66a94c14	219051530	219066583	rev
chr2	219221270	219229271	6ccc32d7-90af-476b-b4c8-bb935c507d7c	219220362	219233900	fwd
chr2	219918320	219925184	aade2586-cccb-4d50-bb36-bc6b9eb9f3ec	219911855	219925195	rev
chr2	220089970	220096294	d35aa757-91c7-4767-b3ba-79239d476f38	220080022	220097120	rev
chr2	220899288	220903790	8aa9ed55-e71d-4a63-af36-acc575f6dbda	220898497	220914478	rev
chr2	221084058	221089175	0d24775b-8564-4258-8ee8-253d7cac829c	221074298	221100489	fwd
chr2	221117390	221119533	d2129cb9-c16c-4be5-b4a2-401901ff4704	221115699	221130809	fwd
chr2	222466640	222474021	a64a46a9-158d-4227-bb50-0f9fd9bff5f9	222464712	222480288	rev
chr2	224483984	224485009	18b8bf98-5642-417b-8a6e-1dbb1aeadf7d	224478834	224486527	fwd
chr2	224648242	224655422	abf241b7-efe9-4058-acdc-fa026ff1e1ff	224644444	224660270	fwd
chr2	227577228	227581017	d5918cd3-685f-4b08-924a-ae1324a95107	227577218	227597583	fwd
chr2	229537288	229539975	f3abd214-ddc4-46be-894c-a0fff1d9dfba	229537279	229542703	fwd
chr2	231436165	231445265	08401140-3cc5-44da-8562-40406a2bf9c7	231436159	231452899	rev
chr2	232752248	232756700	e965eddc-0d27-4162-a74f-f59d854bd272	232752238	232759658	rev
chr2	233915747	233919587	7c6efe56-0af6-4835-a00e-e5848b8a7ef1	233908871	233919594	fwd
chr2	235748513	235762216	14f197e1-9a49-4e0a-87f4-2cfaf327408b	235747764	235763782	rev
chr2	241529663	241532035	6cf9ead2-7fd6-4938-afe0-63dc5c417c48	241517638	241537691	fwd
chr20	373683	377654	50010193-2a5c-4800-b0bb-76f1352e68cb	367913	389051	rev
chr20	772864	781590	35fffe39-8758-4631-bb6f-f6f3206fb5d6	772700	787521	fwd
chr20	2672831	2676301	14700ac9-16ae-4696-9789-cfac3624856c	2672823	2691624	fwd
chr20	3019314	3021453	4fe063d0-e05f-450a-9a6a-23d590109018	3018236	3030167	rev
chr20	9244951	9259779	5542c6e9-baed-4d69-ae68-55a5cc4d8182	9235876	9259786	fwd
chr20	11147140	11151834	80439a97-67c6-42a3-8d7b-e073b62f0297	11120150	11174572	rev
chr20	11929565	11941511	b327ff09-7a7e-4266-9a6c-f4be082cd40e	11924761	11942242	rev
chr20	13223361	13227904	af45c44f-4bb0-458f-8b26-3acc8bb03f69	13221521	13249042	rev
chr20	14676595	14679210	4674cef8-f879-40c4-a0dd-3ccfdaa4362d	14673186	14679218	fwd
chr20	16248714	16257666	25d979dc-7a41-46af-aafd-a2990bffe71a	16236855	16271173	fwd
chr20	16783088	16790904	168150ce-010e-4f1a-b163-9412db14b3aa	16778498	16790910	rev
chr20	19837859	19846096	e4532821-63c7-42bd-991a-9f789d90ed8d	19830578	19847042	fwd
chr20	21646657	21648316	01266436-76dc-48cf-8bc3-a54921716ea6	21635898	21651301	fwd
chr20	31067034	31068188	467c4806-2517-4b93-8fc0-4bd34d926783	31051508	31073213	fwd
chr20	31062842	31064082	40f865bb-f2ad-4d7b-bf02-c03cb4ec8462	31051861	31074112	fwd
chr20	31067044	31068113	5adcb4c4-4b5d-4d70-b4d6-819cd98a20c6	31054362	31069942	fwd
chr20	31068008	31069347	0cd613a5-a6ba-4320-862d-e6c90a5d4edf	31054708	31076999	fwd
chr20	31066455	31067863	be036024-3117-42ca-8d7f-908e44192241	31057909	31069578	fwd
chr20	31063372	31065666	7fd3bd4d-6fc6-402b-a010-a5204c3582cd	31058731	31067171	rev
chr20	31073089	31074384	f6351dd0-5f3c-4c6e-b1b8-3c3e9bf10692	31062919	31082166	fwd
chr20	31065172	31066335	f63b581a-8003-46b0-b313-fb036633afae	31064575	31083613	fwd
chr20	31072357	31073992	1bdabbb3-1c0f-42e6-b9e9-c31f1f0093c8	31066012	31079843	fwd
chr20	37970441	37977899	f023abc5-d674-44dd-aa1e-6809577ac1c5	37961529	37999045	rev
chr20	40100411	40101629	e98dc7a4-0340-4f30-847a-7bf34b3c76a9	40100378	40115498	rev
chr20	41152666	41157563	961ebd1b-d92f-44db-bb2a-3264a0ea6754	41152657	41164162	fwd
chr20	42426488	42434449	8f15d5be-a751-4622-a42c-fe3488d663ff	42425562	42440516	rev
chr20	42650602	42656041	2df8ca5c-0ef9-40ef-bc4a-ba2bed7aa963	42650596	42659174	fwd
chr20	43349823	43356781	38e9f2b1-d143-4d5b-8271-f2d56411fb2e	43349818	43385720	fwd
chr20	44221672	44239121	1c6cdb55-d9b6-4a4f-9db4-70e40a5d9534	44216970	44239127	rev
chr20	44273493	44278524	52421959-f50e-4b39-8cf2-714103c42535	44255900	44282971	fwd
chr20	45173602	45181085	b4d82b6c-5ef7-4a34-a912-b8d6b5e6fd19	45171194	45185223	fwd
chr20	45320694	45331547	8ddb8087-ebbb-4f01-925e-e9948fe2ca77	45313354	45339445	fwd
chr20	45523882	45526520	6e36a885-c20d-4ac6-8e15-335caf2646ea	45520971	45527221	fwd
chr20	46961368	46971687	434d3cac-fc9c-4d20-8735-28d2a5c05bfb	46951731	46992360	rev
chr20	47907744	47909294	e8de8189-3e1e-49d3-93f1-c8f24e6888a4	47907738	47921834	rev
chr20	48164703	48169387	8665fcc2-54c6-4ebb-b322-7dd53a20be52	48164695	48181351	fwd
chr20	49037982	49039284	5f23e68d-586c-466d-a841-bcc7e1e3289a	49027610	49066461	fwd
chr20	51043736	51050437	b78574c1-9ab5-4007-9fc4-01a41488012f	51007213	51050443	fwd
chr20	51746365	51750325	c9454c4a-44a2-482f-8569-eab36e243ad1	51742248	51750330	fwd
chr20	52139247	52145788	20060a2a-4a17-40c4-9459-86030f9b3d73	52131521	52145983	fwd
chr20	52831773	52840612	6ffafaad-315d-4ec2-9858-0e5481913b53	52830944	52849949	fwd
chr20	53222234	53225878	343ec065-b47b-453b-8408-2924f797f19a	53222229	53241721	fwd
chr20	54715017	54729651	1a83c17b-1e35-44af-b38e-ab2553c4dd01	54708680	54729668	fwd
chr20	56678914	56691081	8d7912ab-cabe-49a0-8708-675a8436197c	56671943	56699015	fwd
chr20	57154536	57166231	0ccd62b0-9d44-4bfd-b708-b25b1301ed06	57153707	57196203	rev
chr20	57229036	57232480	3986e7fe-3727-42c3-9cc5-83240fa48b1c	57229031	57240036	fwd
chr20	58322358	58328396	38225a6b-b957-4cfb-9ad9-aae1fe464be4	58303234	58328402	fwd
chr20	58572796	58581346	0ece3bf6-30b6-406f-b5c5-cc1617478022	58566691	58581351	rev
chr20	58628696	58633143	ac672e4f-151d-4272-83b1-e40be769e6b3	58624520	58649428	fwd
chr20	58643337	58646430	a565d214-6dd5-4141-b878-59669b952add	58637592	58659161	rev
chr20	61617339	61618677	266373d9-76b4-4f66-ad8b-e055593eb345	61617334	61630038	fwd
chr20	63188249	63191094	17544ad3-8cac-45fc-bf78-7aeb83a2edd7	63179806	63191107	rev
chr20	63633003	63638163	1c2fc549-ff9c-4603-b8d1-4fd98c545e7b	63607852	63643651	rev
chr21	7943067	7945067	d2e01e7a-4153-41cb-b696-213b5bd63568	7939810	7955850	fwd
chr21	7951292	7952561	d2e01e7a-4153-41cb-b696-213b5bd63568	7939810	7955850	fwd
chr21	7950972	7957623	8aa91d35-d4b5-4a5e-8bbb-cf2528fdcf05	7945826	7959117	rev
chr21	7965837	7980416	33d8deb8-db31-4643-925b-b07c1d575aa5	7965056	8005279	fwd
chr21	10564166	10568657	8bbde8db-1fcd-41ca-915d-0f8563fad0c4	10533283	10568664	fwd
chr21	13013704	13015304	398c3828-ee37-4313-a329-e57228c87212	12992228	13015310	fwd
chr21	14848256	14851009	bde5ca6f-5618-4d8a-8918-58234d6ee564	14846601	14862107	rev
chr21	15268474	15273433	e12452e8-342a-4c5f-9907-b5c2cd10607f	15261760	15273442	fwd
chr21	16968241	16975002	74c04a7e-7273-4691-962d-bdd977659401	16968236	16985193	rev
chr21	17423972	17424987	57f06a64-588d-4fbd-8fca-cb024d319779	17423967	17437792	rev
chr21	17444895	17447205	b2c575af-32b9-4aa1-8146-f8568457a627	17431894	17447210	rev
chr21	17815509	17818349	f9ee64c6-27ea-4557-9b05-a092118b9511	17815500	17847119	fwd
chr21	18725304	18733284	16e9b025-f7ea-450b-bdfb-2874450b124a	18717464	18736362	rev
chr21	20016661	20027875	fa15160d-ab9f-4528-ae3d-c81eb18f5741	19966062	20029160	rev
chr21	22259890	22262372	ec020972-bb1c-4e78-974e-1cf0b574c403	22222937	22262386	fwd
chr21	22535417	22543332	6b74acad-b367-440a-8efd-604e8264fdd0	22535409	22547075	rev
chr21	23251428	23258915	afab4d21-ea45-4c81-85c9-2ec2a026bc49	23225278	23262147	fwd
chr21	23492884	23496250	9ad1752a-835b-44ea-b71c-38c921197ff2	23484233	23496257	fwd
chr21	25025031	25035578	66b3598a-1902-4bdd-9ec8-284e28ee75de	24986163	25035583	fwd
chr21	25375075	25376639	aa82b9ed-9c86-4d9a-96bf-af30be5c398a	25365742	25380513	fwd
chr21	25414366	25424155	0f1d6c24-e686-419d-aead-f1401a5504da	25409946	25424162	rev
chr21	26300335	26307939	01d825a6-ca3d-4ae1-a423-4296d8358590	26285158	26319536	fwd
chr21	28820963	28822743	60584e6d-cf7b-4d48-b47a-3db9a9123e84	28805053	28822747	rev
chr21	29528011	29536276	dc54019b-1fc7-4926-b31d-8dd205203ebb	29524953	29536281	fwd
chr21	30943698	30948395	ab492c4a-a38c-4560-9d76-8f519df1499b	30926931	30967363	rev
chr21	32158825	32162946	aca1770b-a01d-4f0e-8d6c-b9f4b7a4c70b	32150745	32162954	rev
chr21	33258477	33269790	79e79a19-441e-4135-8d97-625c1ff2c71b	33258469	33272329	rev
chr21	34305197	34311921	8dde7259-f1e6-4f02-a37b-49a9ceb9a037	34305193	34323213	fwd
chr21	34352677	34365402	71298c67-50d7-4d4d-96cf-16b41ef945d9	34347859	34372737	fwd
chr21	36503501	36506127	06c89b14-596c-40bb-be3d-a4ddc0adf69a	36503493	36517392	fwd
chr21	38081374	38083479	2a53218e-958b-4043-bff9-5fd981871e17	38081358	38086866	fwd
chr21	38144552	38146189	35cff055-d24d-4855-a692-eabe8d693b09	38144544	38154992	fwd
chr21	38531870	38535324	7a0d7191-8025-4981-8bb4-713ba16d0735	38522415	38535332	fwd
chr21	41551456	41556000	566bd56b-5c1f-4c65-a757-55e9c9b5ef15	41549147	41558557	fwd
chr21	41864572	41868272	61bdaf96-9288-4c96-89f4-4b875059f765	41858223	41868278	fwd
chr21	42317917	42319250	db88f8c4-e57d-491a-831c-943a690d2586	42302250	42321493	rev
chr21	43611829	43613659	59646ee1-6278-4f1b-a6e1-b1e41b8fcf38	43611817	43625707	fwd
chr21	43753039	43759976	287a7b8e-513e-4166-a711-5a88697b0774	43745109	43776004	rev
chr21	44082134	44085239	bb7275a9-0b3f-441c-93b6-5d21bb676759	44079579	44091278	fwd
chr21	46011162	46014516	f7ce45aa-ca69-4c8e-a07f-8aec39e1d82f	46011157	46033003	fwd
chr21	46419592	46425107	23b211c7-85ef-454d-90f1-c2cda115e135	46419580	46436741	fwd
chr22	12545612	12549793	492c2a7a-62cc-4f9c-8ebc-d9c50477a610	12513713	12552153	fwd
chr22	18048700	18057703	883b32c2-0dca-4f49-96a5-97deff9de938	18038063	18068428	rev
chr22	18134725	18135837	b16bdce6-42ca-4aec-953e-2c4b69689816	18091039	18135842	rev
chr22	20462261	20464658	317fa5f6-863e-48aa-b519-f8f89a3cc3bf	20453459	20464662	rev
chr22	20758776	20762264	0cbb1a55-316f-47eb-add1-1465b542d871	20758764	20772138	rev
chr22	21285133	21287673	ed42daee-b9ee-4f7d-b6bc-5d3e21b117f5	21285122	21301074	rev
chr22	24263587	24268058	b23de90f-1ccc-4375-bece-7d125f87c3f8	24250564	24268971	fwd
chr22	27156231	27159104	04fa4f62-1031-44b5-a7ac-e34c1ba3ec7b	27150406	27159115	rev
chr22	28893624	28897900	70a8c8ec-d0da-41e7-bd09-967c96d0b210	28864153	28897905	rev
chr22	29828507	29833198	8c250ea4-cfdc-430d-a617-1fbe7f36904e	29820631	29833203	fwd
chr22	30290875	30291929	ee855428-04f3-419d-8dbc-5c4f4183e250	30287185	30296328	fwd
chr22	30809662	30813419	5025db3f-4585-4426-be8e-0cc84f2c99e5	30805724	30832117	fwd
chr22	34665466	34677214	feb3c945-7e69-42cd-9c7a-ca5da9e97316	34661212	34690600	rev
chr22	34869067	34873153	b29960cd-2fff-4b53-8fc2-72747b27f933	34868607	34894709	fwd
chr22	37227660	37235090	510f9fe5-6427-4468-b1bc-dcd75a0c2f32	37222639	37251409	fwd
chr22	41958815	41964891	72e41d12-462c-4ca0-9feb-1a7931f2c610	41954959	41973375	fwd
chr22	43824953	43835908	da7b0501-26fe-4a3e-b715-d6d1469f8f22	43819639	43840581	fwd
chr22	46202625	46211760	f467405e-36de-4ebb-8b4f-4da428feb51c	46181932	46219342	rev
chr22	49642810	49646117	70d6b50a-675f-4111-9e4b-25247b6308d8	49642800	49657463	rev
chr22	49691458	49698646	e1d3b3ef-72df-4397-b483-ef9f20d63f9c	49691451	49719790	rev
chr22	49889833	49894556	2fea21ce-0ebf-4793-a403-101874d48b1d	49880123	49904405	rev
chr3	5855594	5858105	9bda739b-2c9f-46f3-a7ef-31eb4f51695c	5855589	5922900	rev
chr3	5919913	5922173	9bda739b-2c9f-46f3-a7ef-31eb4f51695c	5855589	5922900	rev
chr3	6648745	6655539	8b57eded-9e16-47fb-8e7b-8d9b952dc7fc	6648738	6667167	rev
chr3	7065431	7080415	1adec403-2f6a-4f0d-8ea8-e70cfa261a36	7062124	7081494	fwd
chr3	7855563	7859895	eefed0fd-c3f8-447b-811b-31d874c83583	7855559	7869346	fwd
chr3	8295727	8300167	20b82308-f3c0-41e9-bdbc-128577073c3d	8293881	8313183	fwd
chr3	8466859	8470422	8104b136-e492-45d2-a190-83f91a836aa4	8466803	8481315	fwd
chr3	10094925	10097204	4fe5b86b-3f2e-41c8-b721-4bf0f55bf9a2	10094919	10114231	fwd
chr3	11303674	11308444	652fb623-416c-4f16-9614-6106d495d3ac	11300928	11308452	rev
chr3	12219870	12221278	4019fde4-5a51-43a7-9739-c68de2b8bec1	12209667	12222157	fwd
chr3	12586374	12588648	82d26e3d-747b-459f-af69-06c91933a225	12586368	12614416	fwd
chr3	12927775	12929636	ad975a0e-10d1-4297-b065-a0e9dd4d31b1	12919598	12929647	rev
chr3	13340942	13355337	1b72238e-351d-49be-9edd-19bd8039c5a8	13337078	13372190	fwd
chr3	14596538	14598064	919ba217-d27e-4336-a9eb-98cda39ff036	14589229	14598389	fwd
chr3	15855585	15863275	d0ee1b32-8077-45ee-a74d-cbb2bf662cb0	15855047	15864769	rev
chr3	17045727	17049311	9edad2ef-0990-4796-b5f4-aa6072487f11	17045721	17058550	fwd
chr3	19230305	19234959	fd03e3b6-c14c-48f1-a568-c4dd43cb4fa9	19230299	19236897	fwd
chr3	20913347	20917582	e807c1ab-1e26-45ae-a79c-3e8b0573275e	20913342	20924982	rev
chr3	22307183	22316231	5182b4eb-6312-4f6e-b9f3-8657ba5a4778	22307179	22325676	fwd
chr3	22766853	22770816	ca4b41d2-c557-461b-a9cc-549f35bffcfa	22766849	22778214	fwd
chr3	25530557	25538722	ca0156a9-add7-4b6c-9501-cd6321d3337f	25522411	25544586	fwd
chr3	27623463	27628443	3178939a-e968-49a6-9b13-4476bdfdba82	27573926	27628848	rev
chr3	30304279	30306161	fa460688-f634-4b1f-98ce-6e990e923935	30304274	30314367	fwd
chr3	31184878	31193118	a3656dd2-7b51-41ce-856c-f1c8d23d010d	31177258	31196677	fwd
chr3	31300125	31302263	7e34fe9f-1a32-4ed5-80b7-e912a867c9ba	31300116	31325013	fwd
chr3	33605327	33612883	867b7a4e-bae3-439b-9de6-2ac1965ca986	33601222	33625866	fwd
chr3	37526501	37532699	3a8b071b-e897-40c8-b656-c14e5f6458cf	37523294	37534962	rev
chr3	38881791	38887421	3edbb6cd-bf44-481d-bbc3-8318c3a83aae	38878989	38893019	rev
chr3	40204031	40209355	93210403-c436-4383-b80a-355f221aceb0	40201357	40251836	fwd
chr3	44387838	44398740	f06e8445-25a6-46a8-8435-7103d9503257	44360390	44398749	rev
chr3	47907555	47912100	20939b98-2687-4fd9-a979-bfa8f62eb37b	47904171	47912106	fwd
